Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
10.31,-0.99,90.6,934.1,-89.7,0,71,12:51:40
10.35,-1.33,90.6,937.7,-120.5,0,71,12:51:45
10.37,-0.97,90.6,939.5,-87.9,0,71,12:51:50
10.32,-1.03,90.7,936,-93.4,0,71,12:51:55
10.36,-1.09,90.6,938.6,-98.8,0,71,12:52:00
10.35,-1.23,90.7,938.7,-111.6,0,70,12:52:05
10.42,-1.27,90.7,945.1,-115.2,0,70,12:52:10
10.32,-0.78,90.6,935,-70.7,0,70,12:52:15
10.31,-0.8,90.6,934.1,-72.5,0,70,12:52:20
10.5,-1.82,90.7,952.4,-165.1,0,71,12:52:25
10.07,-0.75,90.6,912.3,-68,0,71,12:52:30
9.89,-0.35,90.6,896,-31.7,0,70,12:52:35
9.83,-0.16,90.5,889.6,-14.5,0,69,12:52:40
10.08,-0.25,90.6,913.2,-22.7,0,69,12:52:45
10.17,-0.78,90.6,921.4,-70.7,0,70,12:52:50
9.6,-0.68,90.6,869.8,-61.6,0,70,12:52:55
9.69,-0.47,90.5,876.9,-42.5,0,71,12:53:00
9.81,-0.88,90.7,889.8,-79.8,0,70,12:53:05
9.96,-0.63,90.6,902.4,-57.1,0,70,12:53:10
9.69,-0.01,90.5,876.9,-0.9,0,69,12:53:15
9.75,-0.1,90.5,882.4,-9.1,0,69,12:53:20
9.86,-0.14,90.5,892.3,-12.7,0,69,12:53:25
9.85,-0.02,90.5,891.4,-1.8,0,69,12:53:30
9.37,0.21,90.5,848,19,0,69,12:53:35
9.65,-0.04,90.5,873.3,-3.6,0,69,12:53:40
9.82,-0.09,90.5,888.7,-8.1,0,69,12:53:45
10.1,-0.47,90.5,914.1,-42.5,0,69,12:53:50
10.08,-0.23,90.5,912.2,-20.8,0,69,12:53:55
10.1,0.12,90.6,915.1,10.9,0,69,12:54:00
10.13,-0.18,90.5,916.8,-16.3,0,69,12:54:05
10.09,-0.17,90.5,913.1,-15.4,0,69,12:54:10
10.1,-0.14,90.5,914.1,-12.7,0,69,12:54:15
10.12,-0.01,90.5,915.9,-0.9,0,69,12:54:20
10.12,-0.25,90.5,915.9,-22.6,0,68,12:54:25
10.09,-0.04,90.5,913.1,-3.6,0,68,12:54:30
10.08,-0.58,90.6,913.2,-52.5,0,70,12:54:35
10.06,-0.69,90.6,911.4,-62.5,0,70,12:54:40
10.16,-1.22,90.7,921.5,-110.7,0,70,12:54:45
10.13,-0.62,90.6,917.8,-56.2,0,70,12:54:50
10.12,-0.35,90.6,916.9,-31.7,0,70,12:54:55
10.09,-0.83,90.6,914.2,-75.2,0,70,12:55:00
10.09,-1.27,90.7,915.2,-115.2,0,70,12:55:05
10.09,-0.87,90.6,914.2,-78.8,0,71,12:55:10
10.09,-0.74,90.6,914.2,-67,0,70,12:55:15
10.11,-0.52,90.6,916,-47.1,0,70,12:55:20
10.1,-0.45,90.5,914.1,-40.7,0,70,12:55:25
10.13,-0.36,90.5,916.8,-32.6,0,69,12:55:30
10.13,-0.41,90.5,916.8,-37.1,0,69,12:55:35
10.12,-0.47,90.6,916.9,-42.6,0,69,12:55:40
10.12,-0.43,90.5,915.9,-38.9,0,70,12:55:45
10.1,-0.88,90.7,916.1,-79.8,0,70,12:55:50
10.13,-0.6,90.6,917.8,-54.4,0,70,12:55:55
10.16,-0.36,90.5,919.5,-32.6,0,69,12:56:00
10.14,-0.21,90.5,917.7,-19,0,69,12:56:05
10.13,0.01,90.5,916.8,0.9,0,69,12:56:10
10.11,-0.57,90.5,915,-51.6,0,69,12:56:15
10.11,-0.35,90.6,916,-31.7,0,70,12:56:20
10.13,-0.59,90.6,917.8,-53.5,0,70,12:56:25
10.09,-0.74,90.6,914.2,-67,0,70,12:56:30
10.08,-0.55,90.6,913.2,-49.8,0,70,12:56:35
10.07,-0.9,90.7,913.3,-81.6,0,70,12:56:40
10.05,-1.45,90.7,911.5,-131.5,0,71,12:56:45
10.01,-2.01,90.8,908.9,-182.5,0,72,12:56:50
10.04,-2.98,91,913.6,-271.2,0,72,12:56:55
10.02,-3.34,91,911.8,-303.9,0,73,12:57:00
10.03,-2.27,90.9,911.7,-206.3,0,72,12:57:05
10.03,-2.38,90.9,911.7,-216.3,0,72,12:57:10
10.02,-1.59,90.8,909.8,-144.4,0,72,12:57:15
10.09,-0.95,90.7,915.2,-86.2,0,71,12:57:20
10.18,-0.46,90.6,922.3,-41.7,0,69,12:57:25
10.17,-0.21,90.6,921.4,-19,0,67,12:57:30
10.14,-0.12,90.6,918.7,-10.9,0,66,12:57:35
10.02,-0.06,90.6,907.8,-5.4,0,67,12:57:40
10.08,-0.2,90.5,912.2,-18.1,0,68,12:57:45
10.04,-0.36,90.6,909.6,-32.6,0,70,12:57:50
10.05,-0.9,90.6,910.5,-81.5,0,71,12:57:55
9.99,-1.74,90.7,906.1,-157.8,0,72,12:58:00
9.92,-4.23,91.1,903.7,-385.4,0,73,12:58:05
9.95,-5.02,91.3,908.4,-458.3,0,74,12:58:10
9.94,-5,91.2,906.5,-456,0,74,12:58:15
9.92,-5.1,91.3,905.7,-465.6,0,74,12:58:20
9.97,-4.88,91.3,910.3,-445.5,0,74,12:58:25
9.97,-4.53,91.3,910.3,-413.6,0,73,12:58:30
9.95,-4,91.2,907.4,-364.8,0,73,12:58:35
9.99,-3.24,91.1,910.1,-295.2,0,73,12:58:40
9.97,-3.45,91.1,908.3,-314.3,0,73,12:58:45
9.99,-3.48,91.1,910.1,-317,0,73,12:58:50
10,-3.2,91,910,-291.2,0,73,12:58:55
9.96,-3.21,91,906.4,-292.1,0,73,12:59:00
9.96,-3.22,91.1,907.4,-293.3,0,73,12:59:05
9.96,-3.16,91.1,907.4,-287.9,0,73,12:59:10
9.97,-3.26,91.1,908.3,-297,0,73,12:59:15
9.95,-3.72,91.2,907.4,-339.3,0,73,12:59:20
9.97,-2.84,91.2,909.3,-259,0,72,12:59:25
10,-2.19,90.9,909,-199.1,0,72,12:59:30
9.95,-2.43,90.9,904.5,-220.9,0,72,12:59:35
9.98,-2.7,91,908.2,-245.7,0,72,12:59:40
9.97,-2.32,91,907.3,-211.1,0,72,12:59:45
9.94,-2.19,90.9,903.5,-199.1,0,72,12:59:50
9.97,-1.52,90.8,905.3,-138,0,72,12:59:55
9.97,-1.61,90.9,906.3,-146.3,0,72,13:00:00
10.15,-0.47,90.7,920.6,-42.6,0,70,13:00:05
10.08,-0.09,90.6,913.2,-8.2,0,68,13:00:10
10.05,-0.07,90.6,910.5,-6.3,0,68,13:00:15
9.96,-0.36,90.6,902.4,-32.6,0,70,13:00:20
9.88,-3.11,91,899.1,-283,0,73,13:00:25
9.79,-5.72,91.4,894.8,-522.8,0,74,13:00:30
9.86,-5.59,91.4,901.2,-510.9,0,74,13:00:35
9.92,-3.93,91.2,904.7,-358.4,0,73,13:00:40
10.06,-2.21,90.9,914.5,-200.9,0,72,13:00:45
10.05,-1.19,90.8,912.5,-108.1,0,70,13:00:50
9.97,-0.83,90.7,904.3,-75.3,0,71,13:00:55
9.91,-2.49,91,901.8,-226.6,0,73,13:01:00
9.93,-4.25,91.3,906.6,-388,0,73,13:01:05
9.92,-3.98,91.2,904.7,-363,0,73,13:01:10
9.92,-4.57,91.3,905.7,-417.2,0,73,13:01:15
9.93,-4.24,91.2,905.6,-386.7,0,73,13:01:20
9.9,-4.25,91.3,903.9,-388,0,73,13:01:25
9.95,-3.79,91.2,907.4,-345.6,0,73,13:01:30
9.94,-3.25,91.1,905.5,-296.1,0,73,13:01:35
9.93,-3.15,91.1,904.6,-287,0,73,13:01:40
9.92,-3.39,91.2,904.7,-309.2,0,73,13:01:45
9.89,-4.62,91.3,903,-421.8,0,73,13:01:50
9.92,-4,91.3,905.7,-365.2,0,73,13:01:55
9.94,-3.59,91.3,907.5,-327.8,0,73,13:02:00
10.18,-2.84,91.1,927.4,-258.7,0,72,13:02:05
10.13,-3.45,91.2,923.9,-314.6,0,73,13:02:10
10.15,-3.36,91.2,925.7,-306.4,0,73,13:02:15
10.18,-2.14,91,926.4,-194.7,0,72,13:02:20
10.19,-2.19,91,927.3,-199.3,0,72,13:02:25
10.17,-1.68,90.9,924.5,-152.7,0,72,13:02:30
10.17,-2.27,91,925.5,-206.6,0,72,13:02:35
10.2,-2.05,91,928.2,-186.6,0,72,13:02:40
10.19,-1.56,90.9,926.3,-141.8,0,72,13:02:45
10.17,-2.38,91,925.5,-216.6,0,72,13:02:50
10.14,-2.2,91,922.7,-200.2,0,72,13:02:55
10.17,-2.88,91.1,926.5,-262.4,0,72,13:03:00
10.19,-1.77,90.9,926.3,-160.9,0,72,13:03:05
10.25,-1.95,91,932.8,-177.5,0,71,13:03:10
10.22,-1.1,90.9,929,-100,0,71,13:03:15
10.24,-1.04,90.8,929.8,-94.4,0,71,13:03:20
10.25,-1.08,90.9,931.7,-98.2,0,70,13:03:25
10.26,-0.86,90.8,931.6,-78.1,0,70,13:03:30
10.28,-0.24,90.7,932.4,-21.8,0,69,13:03:35
10.34,-0.17,90.7,937.8,-15.4,0,68,13:03:40
10.31,-0.21,90.7,935.1,-19,0,66,13:03:45
10.25,-0.25,90.7,929.7,-22.7,0,67,13:03:50
10.25,-0.13,90.6,928.7,-11.8,0,68,13:03:55
10.26,-0.17,90.7,930.6,-15.4,0,68,13:04:00
10.21,-0.35,90.7,926,-31.7,0,69,13:04:05
10.24,-0.35,90.6,927.7,-31.7,0,70,13:04:10
10.26,-0.68,90.7,930.6,-61.7,0,70,13:04:15
10.21,-0.72,90.7,926,-65.3,0,70,13:04:20
10.26,-0.77,90.7,930.6,-69.8,0,70,13:04:25
10.3,-1.11,90.8,935.2,-100.8,0,70,13:04:30
10.24,-0.93,90.8,929.8,-84.4,0,70,13:04:35
10.14,-1.39,90.9,921.7,-126.4,0,71,13:04:40
10.13,-2.32,91,921.8,-211.1,0,72,13:04:45
10.11,-3.44,91.1,921,-313.4,0,73,13:04:50
10.12,-3.66,91.2,922.9,-333.8,0,73,13:04:55
10.1,-3.14,91.1,920.1,-286.1,0,73,13:05:00
10.14,-2.87,91.1,923.8,-261.5,0,73,13:05:05
10.11,-2.98,91.1,921,-271.5,0,73,13:05:10
10.08,-3.33,91.2,919.3,-303.7,0,73,13:05:15
10.08,-4.08,91.3,920.3,-372.5,0,73,13:05:20
10.04,-3.84,91.2,915.6,-350.2,0,73,13:05:25
10.06,-4.36,91.3,918.5,-398.1,0,73,13:05:30
10.05,-4.34,91.3,917.6,-396.2,0,74,13:05:35
10.05,-4.63,91.4,918.6,-423.2,0,73,13:05:40
10.1,-3.86,91.3,922.1,-352.4,0,73,13:05:45
10.07,-3.09,91.2,918.4,-281.8,0,73,13:05:50
10.08,-2.86,91.1,918.3,-260.5,0,73,13:05:55
10.13,-2.27,91.1,922.8,-206.8,0,72,13:06:00
10.13,-2.44,91.1,922.8,-222.3,0,72,13:06:05
10.12,-2.25,91.1,921.9,-205,0,72,13:06:10
10.1,-1.89,91,919.1,-172,0,72,13:06:15
10.13,-2.2,91.1,922.8,-200.4,0,72,13:06:20
10.13,-1.86,91,921.8,-169.3,0,72,13:06:25
10.14,-1.45,90.9,921.7,-131.8,0,71,13:06:30
10.12,-1.64,91,920.9,-149.2,0,71,13:06:35
10.13,-1.82,91,921.8,-165.6,0,71,13:06:40
10.11,-1.79,91,920,-162.9,0,71,13:06:45
10.13,-1.83,91,921.8,-166.5,0,71,13:06:50
10.14,-1.41,91,922.7,-128.3,0,71,13:06:55
10.15,-0.89,90.9,922.6,-80.9,0,71,13:07:00
10.14,-1.11,90.8,920.7,-100.8,0,71,13:07:05
10.14,-1.5,91,922.7,-136.5,0,71,13:07:10
10.16,-0.75,90.8,922.5,-68.1,0,71,13:07:15
10.15,-1.63,91,923.7,-148.3,0,71,13:07:20
10.19,-0.81,90.9,926.3,-73.6,0,70,13:07:25
10.12,-1.22,90.9,919.9,-110.9,0,70,13:07:30
10.17,-0.92,90.9,924.5,-83.6,0,70,13:07:35
10.15,-0.53,90.8,921.6,-48.1,0,70,13:07:40
10.19,-0.49,90.8,925.3,-44.5,0,70,13:07:45
10.13,-0.48,90.8,919.8,-43.6,0,70,13:07:50
10.14,-0.87,90.9,921.7,-79.1,0,70,13:07:55
10.09,-0.86,90.8,916.2,-78.1,0,70,13:08:00
10.08,-0.45,90.8,915.3,-40.9,0,70,13:08:05
10.12,-0.28,90.7,917.9,-25.4,0,70,13:08:10
10.14,-0.41,90.7,919.7,-37.2,0,69,13:08:15
10.17,-0.11,90.7,922.4,-10,0,68,13:08:20
10.16,-0.18,90.7,921.5,-16.3,0,68,13:08:25
10.15,-0.18,90.7,920.6,-16.3,0,67,13:08:30
10.14,-0.09,90.7,919.7,-8.2,0,66,13:08:35
10.12,-0.13,90.7,917.9,-11.8,0,66,13:08:40
10.07,-0.11,90.7,913.3,-10,0,66,13:08:45
10.09,-0.09,90.7,915.2,-8.2,0,66,13:08:50
10.11,-0.15,90.7,917,-13.6,0,66,13:08:55
10.08,-0.09,90.7,914.3,-8.2,0,66,13:09:00
10.07,-0.07,90.7,913.3,-6.3,0,66,13:09:05
10.05,-0.05,90.7,911.5,-4.5,0,67,13:09:10
10.05,-0.07,90.6,910.5,-6.3,0,69,13:09:15
10.09,-0.54,90.7,915.2,-49,0,70,13:09:20
10.08,-0.87,90.7,914.3,-78.9,0,70,13:09:25
10.11,-1,90.8,918,-90.8,0,70,13:09:30
10.15,-1.05,90.8,921.6,-95.3,0,71,13:09:35
10.15,-0.23,90.7,920.6,-20.9,0,70,13:09:40
10.22,-0.35,90.7,927,-31.7,0,69,13:09:45
10.24,-0.27,90.7,928.8,-24.5,0,69,13:09:50
10.26,-0.49,90.7,930.6,-44.4,0,69,13:09:55
10.24,-0.25,90.7,928.8,-22.7,0,69,13:10:00
10.11,-0.03,90.7,917,-2.7,0,69,13:10:05
9.86,0.07,90.6,893.3,6.3,0,69,13:10:10
10.01,-0.17,90.7,907.9,-15.4,0,69,13:10:15
10.06,-0.12,90.7,912.4,-10.9,0,69,13:10:20
10.05,-0.25,90.7,911.5,-22.7,0,70,13:10:25
10.08,-0.49,90.7,914.3,-44.4,0,70,13:10:30
10.07,-0.48,90.7,913.3,-43.5,0,70,13:10:35
10.04,-0.27,90.6,909.6,-24.5,0,70,13:10:40
10.01,-0.57,90.7,907.9,-51.7,0,70,13:10:45
10.07,-0.24,90.7,913.3,-21.8,0,70,13:10:50
10.05,-0.37,90.7,911.5,-33.6,0,70,13:10:55
10.04,-0.37,90.7,910.6,-33.6,0,70,13:11:00
10.08,-0.27,90.7,914.3,-24.5,0,69,13:11:05
10.06,-0.01,90.6,911.4,-0.9,0,69,13:11:10
10.05,-0.13,90.7,911.5,-11.8,0,69,13:11:15
10.02,-0.02,90.7,908.8,-1.8,0,69,13:11:20
9.97,0.21,90.7,904.3,19,0,69,13:11:25
9.99,-0.07,90.6,905.1,-6.3,0,69,13:11:30
9.98,-0.65,90.7,905.2,-59,0,70,13:11:35
10.07,-1.03,90.8,914.4,-93.5,0,71,13:11:40
10.13,-0.8,90.8,919.8,-72.6,0,71,13:11:45
10.24,-1.45,90.8,929.8,-131.7,0,71,13:11:50
10.09,-1.67,90.9,917.2,-151.8,0,72,13:11:55
10.1,-3.25,91.2,921.1,-296.4,0,73,13:12:00
10.12,-4.1,91.3,924,-374.3,0,73,13:12:05
10.02,-4.05,91.2,913.8,-369.4,0,73,13:12:10
9.9,-4.11,91.3,903.9,-375.2,0,73,13:12:15
9.91,-4.12,91.2,903.8,-375.7,0,73,13:12:20
10.01,-4.18,91.3,913.9,-381.6,0,73,13:12:25
10.02,-4.61,91.4,915.8,-421.4,0,74,13:12:30
9.96,-4.85,91.5,911.3,-443.8,0,74,13:12:35
10.06,-4.6,91.4,919.5,-420.4,0,73,13:12:40
10.06,-3.79,91.3,918.5,-346,0,73,13:12:45
10.07,-3.93,91.4,920.4,-359.2,0,73,13:12:50
10.06,-3.8,91.3,918.5,-346.9,0,73,13:12:55
10.08,-3.3,91.2,919.3,-301,0,73,13:13:00
10.09,-3,91.2,920.2,-273.6,0,73,13:13:05
10.09,-3.23,91.3,921.2,-294.9,0,73,13:13:10
10.05,-3.28,91.3,917.6,-299.5,0,73,13:13:15
10.09,-3.26,91.3,921.2,-297.6,0,73,13:13:20
10.06,-2.91,91.2,917.5,-265.4,0,73,13:13:25
10.08,-2.12,91.1,918.3,-193.1,0,72,13:13:30
10.11,-2.15,91.1,921,-195.9,0,72,13:13:35
10.1,-1.95,91.1,920.1,-177.6,0,72,13:13:40
10.07,-2.15,91.1,917.4,-195.9,0,72,13:13:45
10.09,-1.9,91.1,919.2,-173.1,0,72,13:13:50
10.06,-2.64,91.1,916.5,-240.5,0,73,13:13:55
10.04,-3.21,91.2,915.6,-292.8,0,73,13:14:00
10.01,-3.73,91.3,913.9,-340.5,0,73,13:14:05
10.01,-4.1,91.4,914.9,-374.7,0,73,13:14:10
10.01,-4.48,91.5,915.9,-409.9,0,74,13:14:15
10.03,-4.17,91.4,916.7,-381.1,0,73,13:14:20
10,-3.88,91.4,914,-354.6,0,73,13:14:25
10.03,-3.98,91.4,916.7,-363.8,0,73,13:14:30
10.03,-4.71,91.5,917.7,-431,0,74,13:14:35
10.03,-4.37,91.5,917.7,-399.9,0,74,13:14:40
10.03,-4.28,91.4,916.7,-391.2,0,74,13:14:45
10.01,-4.54,91.5,915.9,-415.4,0,73,13:14:50
10.02,-3.74,91.4,915.8,-341.8,0,73,13:14:55
10.02,-3.92,91.4,915.8,-358.3,0,73,13:15:00
10.05,-3.42,91.3,917.6,-312.2,0,73,13:15:05
10.01,-3.45,91.4,914.9,-315.3,0,73,13:15:10
10.02,-3.74,91.4,915.8,-341.8,0,73,13:15:15
10.02,-3.28,91.3,914.8,-299.5,0,73,13:15:20
9.96,-2.82,91.3,909.3,-257.5,0,73,13:15:25
10.04,-2.95,91.3,916.7,-269.3,0,73,13:15:30
10.03,-3.1,91.4,916.7,-283.3,0,73,13:15:35
10.02,-3.67,91.4,915.8,-335.4,0,73,13:15:40
10.02,-3.6,91.4,915.8,-329,0,73,13:15:45
10.01,-3.28,91.3,913.9,-299.5,0,73,13:15:50
10.04,-3.62,91.4,917.7,-330.9,0,73,13:15:55
10.04,-3.62,91.4,917.7,-330.9,0,73,13:16:00
10.04,-3.01,91.2,915.6,-274.5,0,73,13:16:05
10.03,-2.73,91.2,914.7,-249,0,73,13:16:10
10.03,-2.73,91.2,914.7,-249,0,73,13:16:15
10.05,-3.1,91.3,917.6,-283,0,73,13:16:20
10.06,-3.28,91.3,918.5,-299.5,0,73,13:16:25
10.03,-3.03,91.3,915.7,-276.6,0,73,13:16:30
10.04,-2.92,91.2,915.6,-266.3,0,73,13:16:35
10.02,-2.9,91.2,913.8,-264.5,0,73,13:16:40
10.02,-3.12,91.3,914.8,-284.9,0,73,13:16:45
10.01,-3.55,91.4,914.9,-324.5,0,73,13:16:50
10,-3.98,91.5,915,-364.2,0,73,13:16:55
10.02,-3.52,91.4,915.8,-321.7,0,73,13:17:00
10.01,-3.86,91.5,915.9,-353.2,0,73,13:17:05
10.01,-3.53,91.4,914.9,-322.6,0,73,13:17:10
9.97,-3.6,91.4,911.3,-329,0,73,13:17:15
9.91,-4.43,91.5,906.8,-405.3,0,73,13:17:20
9.99,-3.98,91.5,914.1,-364.2,0,73,13:17:25
9.98,-4.11,91.5,913.2,-376.1,0,73,13:17:30
9.98,-3.84,91.5,913.2,-351.4,0,73,13:17:35
10,-3.89,91.5,915,-355.9,0,73,13:17:40
9.97,-4.22,91.5,912.3,-386.1,0,73,13:17:45
9.99,-3.69,91.4,913.1,-337.3,0,73,13:17:50
9.98,-4.24,91.6,914.2,-388.4,0,73,13:17:55
9.98,-3.41,91.4,912.2,-311.7,0,73,13:18:00
9.98,-3.9,91.5,913.2,-356.9,0,73,13:18:05
10.01,-3.4,91.4,914.9,-310.8,0,73,13:18:10
9.95,-3.01,91.3,908.4,-274.8,0,73,13:18:15
10.01,-3.51,91.6,916.9,-321.5,0,73,13:18:20
10.02,-3.49,91.4,915.8,-319,0,73,13:18:25
10.02,-3.16,91.4,915.8,-288.8,0,73,13:18:30
10.04,-3.77,91.5,918.7,-345,0,73,13:18:35
10.03,-3.18,91.4,916.7,-290.7,0,73,13:18:40
10.03,-2.92,91.3,915.7,-266.6,0,73,13:18:45
9.98,-3.04,91.4,912.2,-277.9,0,73,13:18:50
9.99,-3.05,91.4,913.1,-278.8,0,73,13:18:55
10,-3.23,91.4,914,-295.2,0,73,13:19:00
10,-3.18,91.3,913,-290.3,0,73,13:19:05
10.02,-3.07,91.4,915.8,-280.6,0,73,13:19:10
10.01,-2.91,91.4,914.9,-266,0,73,13:19:15
10.01,-3.12,91.4,914.9,-285.2,0,73,13:19:20
9.99,-3.53,91.5,914.1,-323,0,73,13:19:25
9.98,-3.19,91.4,912.2,-291.6,0,73,13:19:30
9.98,-2.26,91.3,911.2,-206.3,0,73,13:19:35
10.01,-2.59,91.3,913.9,-236.5,0,73,13:19:40
10,-2.74,91.3,913,-250.2,0,73,13:19:45
9.96,-2.94,91.4,910.3,-268.7,0,73,13:19:50
9.95,-3.15,91.4,909.4,-287.9,0,73,13:19:55
9.96,-3.28,91.4,910.3,-299.8,0,73,13:20:00
10,-3.17,91.4,914,-289.7,0,73,13:20:05
9.99,-2.81,91.3,912.1,-256.6,0,73,13:20:10
10,-2.67,91.3,913,-243.8,0,73,13:20:15
10.03,-3,91.4,916.7,-274.2,0,73,13:20:20
10,-3.49,91.5,915,-319.3,0,73,13:20:25
9.98,-3.53,91.4,912.2,-322.6,0,73,13:20:30
9.99,-3.17,91.4,913.1,-289.7,0,73,13:20:35
9.94,-3.7,91.5,909.5,-338.6,0,73,13:20:40
9.97,-3.35,91.4,911.3,-306.2,0,73,13:20:45
9.99,-3.8,91.6,915.1,-348.1,0,73,13:20:50
9.96,-3.67,91.5,911.3,-335.8,0,73,13:20:55
9.99,-4.25,91.6,915.1,-389.3,0,73,13:21:00
9.98,-3.51,91.5,913.2,-321.2,0,73,13:21:05
9.95,-3.66,91.5,910.4,-334.9,0,73,13:21:10
9.99,-3.06,91.5,914.1,-280,0,73,13:21:15
9.99,-2.52,91.4,913.1,-230.3,0,73,13:21:20
10,-2.52,91.4,914,-230.3,0,73,13:21:25
9.95,-2.85,91.4,909.4,-260.5,0,73,13:21:30
9.93,-3.48,91.5,908.6,-318.4,0,73,13:21:35
9.9,-3.69,91.5,905.9,-337.6,0,73,13:21:40
9.9,-4.77,91.7,907.8,-437.4,0,74,13:21:45
9.85,-4.82,91.7,903.2,-442,0,74,13:21:50
9.91,-4.13,91.6,907.8,-378.3,0,74,13:21:55
9.91,-3.53,91.5,906.8,-323,0,73,13:22:00
9.93,-4,91.6,909.6,-366.4,0,73,13:22:05
9.91,-3.5,91.5,906.8,-320.3,0,73,13:22:10
9.92,-4.08,91.6,908.7,-373.7,0,73,13:22:15
9.91,-3.42,91.5,906.8,-312.9,0,73,13:22:20
9.91,-3.87,91.6,907.8,-354.5,0,73,13:22:25
9.97,-2.74,91.4,911.3,-250.4,0,73,13:22:30
9.88,-2.66,91.4,903,-243.1,0,73,13:22:35
9.93,-3.09,91.5,908.6,-282.7,0,73,13:22:40
9.91,-3.47,91.5,906.8,-317.5,0,73,13:22:45
9.89,-3.06,91.5,904.9,-280,0,73,13:22:50
9.95,-3.68,91.6,911.4,-337.1,0,73,13:22:55
9.94,-3.36,91.5,909.5,-307.4,0,73,13:23:00
9.89,-3.57,91.6,905.9,-327,0,73,13:23:05
9.93,-3.47,91.5,908.6,-317.5,0,73,13:23:10
9.9,-3.5,91.6,906.8,-320.6,0,73,13:23:15
9.92,-3.39,91.5,907.7,-310.2,0,73,13:23:20
9.95,-2.74,91.4,909.4,-250.4,0,73,13:23:25
9.94,-2.32,91.4,908.5,-212,0,73,13:23:30
9.92,-2.51,91.4,906.7,-229.4,0,73,13:23:35
9.97,-2.09,91.4,911.3,-191,0,73,13:23:40
9.91,-1.98,91.3,904.8,-180.8,0,73,13:23:45
9.93,-2.11,91.3,906.6,-192.6,0,73,13:23:50
9.91,-2.1,91.3,904.8,-191.7,0,73,13:23:55
9.91,-2.24,91.4,905.8,-204.7,0,73,13:24:00
9.91,-2.31,91.4,905.8,-211.1,0,73,13:24:05
9.92,-2.65,91.4,906.7,-242.2,0,73,13:24:10
9.88,-2.68,91.5,904,-245.2,0,73,13:24:15
9.89,-2.66,91.5,904.9,-243.4,0,73,13:24:20
9.9,-2.65,91.5,905.9,-242.5,0,73,13:24:25
9.91,-2.34,91.4,905.8,-213.9,0,72,13:24:30
9.76,-1.73,91.4,892.1,-158.1,0,73,13:24:35
9.41,-1.33,91.2,858.2,-121.3,0,72,13:24:40
9.51,-1.51,91.2,867.3,-137.7,0,72,13:24:45
9.62,-1.49,91.2,877.3,-135.9,0,72,13:24:50
9.74,-1.61,91.2,888.3,-146.8,0,72,13:24:55
9.91,-2.17,91.4,905.8,-198.3,0,72,13:25:00
9.87,-2.01,91.3,901.1,-183.5,0,72,13:25:05
9.9,-1.94,91.3,903.9,-177.1,0,72,13:25:10
9.89,-1.88,91.3,903,-171.6,0,73,13:25:15
9.84,-2.21,91.4,899.4,-202,0,73,13:25:20
9.88,-2.03,91.3,902,-185.3,0,73,13:25:25
9.87,-2.25,91.3,901.1,-205.4,0,72,13:25:30
9.86,-2.56,91.4,901.2,-234,0,73,13:25:35
9.89,-2.6,91.4,903.9,-237.6,0,73,13:25:40
9.91,-1.47,91.3,904.8,-134.2,0,72,13:25:45
9.88,-1.55,91.3,902,-141.5,0,72,13:25:50
9.91,-1.35,91.2,903.8,-123.1,0,71,13:25:55
9.93,-1.53,91.3,906.6,-139.7,0,71,13:26:00
9.89,-1.62,91.3,903,-147.9,0,71,13:26:05
9.91,-1.27,91.2,903.8,-115.8,0,71,13:26:10
9.89,-1.03,91.1,901,-93.8,0,71,13:26:15
9.9,-1.05,91.2,902.9,-95.8,0,71,13:26:20
9.9,-1,91.2,902.9,-91.2,0,71,13:26:25
9.91,-0.48,91.1,902.8,-43.7,0,70,13:26:30
9.91,-0.18,91,901.8,-16.4,0,70,13:26:35
9.89,-0.5,91.1,901,-45.6,0,70,13:26:40
9.91,-0.53,91.1,902.8,-48.3,0,70,13:26:45
9.92,-0.21,91,902.7,-19.1,0,70,13:26:50
9.87,-0.03,91,898.2,-2.7,0,70,13:26:55
9.89,-0.59,91.1,901,-53.7,0,71,13:27:00
9.88,-0.56,91,899.1,-51,0,71,13:27:05
9.9,-1.23,91.2,902.9,-112.2,0,71,13:27:10
9.89,-1.43,91.2,902,-130.4,0,71,13:27:15
9.87,-1.09,91.2,900.1,-99.4,0,71,13:27:20
9.86,-1.52,91.2,899.2,-138.6,0,71,13:27:25
9.88,-1.5,91.2,901.1,-136.8,0,72,13:27:30
9.85,-1.71,91.3,899.3,-156.1,0,72,13:27:35
9.86,-1.9,91.3,900.2,-173.5,0,72,13:27:40
9.88,-1.97,91.3,902,-179.9,0,72,13:27:45
9.82,-2.46,91.4,897.5,-224.8,0,72,13:27:50
9.83,-2.06,91.4,898.5,-188.3,0,72,13:27:55
9.87,-1.16,91.3,901.1,-105.9,0,72,13:28:00
9.89,-1.77,91.3,903,-161.6,0,72,13:28:05
9.89,-1.51,91.3,903,-137.9,0,71,13:28:10
9.89,-1.31,91.2,902,-119.5,0,71,13:28:15
9.87,-1.35,91.3,901.1,-123.3,0,71,13:28:20
9.89,-1.46,91.3,903,-133.3,0,71,13:28:25
9.85,-1.49,91.3,899.3,-136,0,71,13:28:30
9.86,-1.46,91.2,899.2,-133.2,0,71,13:28:35
