Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
7.63,-6.1,94.1,718,-574,0,77,12:12:50
7.68,-4.64,93.9,721.2,-435.7,0,77,12:12:55
7.67,-3.56,93.7,718.7,-333.6,0,76,12:13:00
7.7,-2.91,93.7,721.5,-272.7,0,76,12:13:05
7.75,-1.79,93.5,724.6,-167.4,0,75,12:13:10
7.82,0.22,93.2,728.8,20.5,0,74,12:13:15
7.92,3.06,92.7,734.2,283.7,0,72,12:13:20
7.94,4.54,92.4,733.7,419.5,0,71,12:13:25
7.91,4.29,92.4,730.9,396.4,0,71,12:13:30
7.86,3.82,92.5,727.1,353.4,0,72,12:13:35
7.82,1.62,92.8,725.7,150.3,0,73,12:13:40
7.76,-0.12,93.1,722.5,-11.2,0,74,12:13:45
7.73,-1.59,93.3,721.2,-148.3,0,75,12:13:50
7.8,-0.5,93.2,727,-46.6,0,74,12:13:55
7.9,3.09,92.6,731.5,286.1,0,72,12:14:00
8.07,6.75,92,742.4,621,0,69,12:14:05
8.16,10.61,91.4,745.8,969.8,0,67,12:14:10
8.2,11.3,91.2,747.8,1030.6,0,67,12:14:15
8.15,11.06,91.3,744.1,1009.8,0,67,12:14:20
8.16,9.73,91.4,745.8,889.3,0,68,12:14:25
8.07,7.91,91.6,739.2,724.6,0,69,12:14:30
8.02,6.24,91.9,737,573.5,0,70,12:14:35
7.97,4.65,92.1,734,428.3,0,71,12:14:40
7.92,3.03,92.4,731.8,280,0,72,12:14:45
7.89,2.3,92.5,729.8,212.8,0,72,12:14:50
7.93,2.39,92.5,733.5,221.1,0,72,12:14:55
7.9,2.77,92.4,730,255.9,0,72,12:15:00
7.87,1.99,92.6,728.8,184.3,0,72,12:15:05
7.88,1.79,92.6,729.7,165.8,0,72,12:15:10
7.87,1.14,92.7,729.5,105.7,0,73,12:15:15
7.82,0.62,92.7,724.9,57.5,0,73,12:15:20
7.81,-0.48,93,726.3,-44.6,0,74,12:15:25
7.76,-1.49,93.1,722.5,-138.7,0,75,12:15:30
7.73,-3.07,93.4,722,-286.7,0,75,12:15:35
7.71,-4.11,93.5,720.9,-384.3,0,76,12:15:40
7.74,-3.67,93.6,724.5,-343.5,0,76,12:15:45
7.79,-1.88,93.3,726.8,-175.4,0,75,12:15:50
7.83,-0.1,93.1,729,-9.3,0,74,12:15:55
7.87,1.6,92.8,730.3,148.5,0,73,12:16:00
7.88,2.06,92.7,730.5,191,0,73,12:16:05
7.92,3.17,92.5,732.6,293.2,0,72,12:16:10
7.9,2.4,92.6,731.5,222.2,0,71,12:16:15
7.9,2.66,92.5,730.8,246.1,0,70,12:16:20
7.91,2.62,92.6,732.5,242.6,0,69,12:16:25
7.92,3.34,92.4,731.8,308.6,0,69,12:16:30
7.9,3.34,92.4,730,308.6,0,70,12:16:35
7.9,3.23,92.4,730,298.5,0,70,12:16:40
7.91,3.03,92.4,730.9,280,0,70,12:16:45
7.92,3.31,92.4,731.8,305.8,0,70,12:16:50
7.95,3.47,92.4,734.6,320.6,0,69,12:16:55
7.96,3.44,92.3,734.7,317.5,0,68,12:17:00
7.92,3.43,92.4,731.8,316.9,0,67,12:17:05
7.9,3.42,92.4,730,316,0,66,12:17:10
7.91,3.42,92.4,730.9,316,0,66,12:17:15
7.91,3.4,92.3,730.1,313.8,0,66,12:17:20
7.9,3.42,92.3,729.2,315.7,0,67,12:17:25
7.88,3.54,92.3,727.3,326.7,0,68,12:17:30
7.83,3.3,92.3,722.7,304.6,0,70,12:17:35
7.82,1.74,92.5,723.4,161,0,72,12:17:40
7.81,0.5,92.7,724,46.4,0,73,12:17:45
7.78,-0.55,93,723.5,-51.2,0,74,12:17:50
7.82,-0.3,92.9,726.5,-27.9,0,74,12:17:55
7.89,1.68,92.6,730.6,155.6,0,73,12:18:00
7.92,2.26,92.5,732.6,209.1,0,72,12:18:05
7.93,2.9,92.4,732.7,268,0,71,12:18:10
7.91,2.88,92.3,730.1,265.8,0,71,12:18:15
7.93,2.72,92.4,732.7,251.3,0,71,12:18:20
7.96,3.03,92.3,734.7,279.7,0,70,12:18:25
7.92,3.26,92.3,731,300.9,0,70,12:18:30
7.94,3.05,92.3,732.9,281.5,0,70,12:18:35
7.93,2.7,92.4,732.7,249.5,0,70,12:18:40
7.95,2.96,92.3,733.8,273.2,0,70,12:18:45
7.93,2.82,92.4,732.7,260.6,0,71,12:18:50
7.98,3.05,92.3,736.6,281.5,0,70,12:18:55
7.99,3.38,92.2,736.7,311.6,0,69,12:19:00
7.98,3.42,92.2,735.8,315.3,0,68,12:19:05
7.98,3.38,92.2,735.8,311.6,0,68,12:19:10
7.96,3.44,92.2,733.9,317.2,0,68,12:19:15
7.94,3.41,92.2,732.1,314.4,0,69,12:19:20
7.94,3.58,92.2,732.1,330.1,0,70,12:19:25
7.92,3.22,92.3,731,297.2,0,70,12:19:30
7.93,2.54,92.3,731.9,234.4,0,71,12:19:35
7.88,2.21,92.4,728.1,204.2,0,72,12:19:40
7.9,1.71,92.5,730.8,158.2,0,72,12:19:45
7.86,1.19,92.6,727.8,110.2,0,73,12:19:50
7.88,0.58,92.6,729.7,53.7,0,73,12:19:55
7.89,1.21,92.5,729.8,111.9,0,73,12:20:00
7.93,1.55,92.5,733.5,143.4,0,72,12:20:05
7.9,1.5,92.5,730.8,138.8,0,72,12:20:10
7.93,1.85,92.5,733.5,171.1,0,72,12:20:15
7.86,1.79,92.5,727.1,165.6,0,73,12:20:20
7.92,1.97,92.4,731.8,182,0,72,12:20:25
7.9,1.95,92.5,730.8,180.4,0,72,12:20:30
7.93,2,92.4,732.7,184.8,0,72,12:20:35
7.91,2.01,92.4,730.9,185.7,0,72,12:20:40
7.89,1.27,92.6,730.6,117.6,0,72,12:20:45
7.89,1.54,92.5,729.8,142.5,0,72,12:20:50
7.91,1.44,92.5,731.7,133.2,0,72,12:20:55
7.9,2.19,92.4,730,202.4,0,71,12:21:00
7.92,2.19,92.4,731.8,202.4,0,71,12:21:05
7.9,2.13,92.4,730,196.8,0,71,12:21:10
7.93,1.81,92.4,732.7,167.2,0,71,12:21:15
7.93,2.41,92.4,732.7,222.7,0,71,12:21:20
7.93,2.03,92.4,732.7,187.6,0,70,12:21:25
7.94,2.34,92.3,732.9,216,0,70,12:21:30
7.94,2.12,92.4,733.7,195.9,0,71,12:21:35
7.93,2.17,92.3,731.9,200.3,0,71,12:21:40
7.97,2.37,92.4,736.4,219,0,70,12:21:45
7.97,2.24,92.4,736.4,207,0,70,12:21:50
7.97,2.44,92.3,735.6,225.2,0,70,12:21:55
7.99,2.45,92.3,737.5,226.1,0,69,12:22:00
8.03,2.39,92.4,742,220.8,0,68,12:22:05
8.04,2.36,92.3,742.1,217.8,0,66,12:22:10
8.02,2.32,92.4,741,214.4,0,64,12:22:15
8.13,7.1,91.5,743.9,649.7,0,64,12:22:20
8.12,7.12,91.5,743,651.5,0,66,12:22:25
8.12,7.09,91.5,743,648.7,0,68,12:22:30
8.07,5.6,91.7,740,513.5,0,70,12:22:35
7.99,2.84,92.1,735.9,261.6,0,72,12:22:40
7.99,2.07,92.3,737.5,191.1,0,72,12:22:45
7.99,2.5,92.2,736.7,230.5,0,72,12:22:50
7.99,3.06,92.1,735.9,281.8,0,72,12:22:55
7.95,1.34,92.4,734.6,123.8,0,72,12:23:00
7.85,-2.06,92.9,729.3,-191.4,0,73,12:23:05
7.83,-2.18,92.9,727.4,-202.5,0,73,12:23:10
7.82,-2.82,93.1,728,-262.5,0,73,12:23:15
7.84,-2.68,93.1,729.9,-249.5,0,73,12:23:20
7.84,-2.77,93.1,729.9,-257.9,0,72,12:23:25
7.86,-2.5,93.1,731.8,-232.8,0,71,12:23:30
7.87,-2.63,93.1,732.7,-244.9,0,70,12:23:35
7.89,-0.41,92.8,732.2,-38,0,69,12:23:40
7.87,-0.45,92.8,730.3,-41.8,0,69,12:23:45
7.88,-0.45,92.8,731.3,-41.8,0,69,12:23:50
7.89,-0.47,92.8,732.2,-43.6,0,69,12:23:55
7.91,-0.49,92.8,734,-45.5,0,68,12:24:00
7.96,1.52,92.5,736.3,140.6,0,68,12:24:05
7.94,1.48,92.5,734.5,136.9,0,68,12:24:10
7.97,3.44,92.2,734.8,317.2,0,67,12:24:15
7.97,3.48,92.1,734,320.5,0,68,12:24:20
7.97,3.35,92.2,734.8,308.9,0,69,12:24:25
7.96,2.62,92.3,734.7,241.8,0,71,12:24:30
7.92,2.23,92.4,731.8,206.1,0,72,12:24:35
7.94,1.66,92.4,733.7,153.4,0,72,12:24:40
7.93,1.18,92.5,733.5,109.2,0,72,12:24:45
7.96,1.34,92.5,736.3,124,0,72,12:24:50
7.97,2.55,92.3,735.6,235.4,0,72,12:24:55
8.04,2.95,92.2,741.3,272,0,70,12:25:00
8.04,3.42,92.1,740.5,315,0,69,12:25:05
8.03,3.32,92.1,739.6,305.8,0,69,12:25:10
8.01,3.41,92.1,737.7,314.1,0,69,12:25:15
8,3.07,92.1,736.8,282.7,0,70,12:25:20
7.94,2.68,92.2,732.1,247.1,0,71,12:25:25
7.9,0.73,92.4,730,67.5,0,73,12:25:30
7.84,-1.6,92.8,727.6,-148.5,0,74,12:25:35
7.81,-2.46,93,726.3,-228.8,0,75,12:25:40
7.83,-1.81,92.9,727.4,-168.1,0,74,12:25:45
7.86,-0.74,92.8,729.4,-68.7,0,74,12:25:50
7.86,-0.29,92.7,728.6,-26.9,0,74,12:25:55
7.81,-0.49,92.7,724,-45.4,0,74,12:26:00
7.82,-1.06,92.8,725.7,-98.4,0,74,12:26:05
7.79,-2.26,93,724.5,-210.2,0,75,12:26:10
7.8,-3.09,93.2,727,-288,0,75,12:26:15
7.79,-2.75,93.1,725.2,-256,0,75,12:26:20
7.84,-1.33,92.9,728.3,-123.6,0,74,12:26:25
7.85,-0.5,92.8,728.5,-46.4,0,74,12:26:30
7.87,-0.03,92.8,730.3,-2.8,0,74,12:26:35
7.9,0.45,92.6,731.5,41.7,0,73,12:26:40
7.93,1.54,92.5,733.5,142.5,0,72,12:26:45
7.94,1.56,92.4,733.7,144.1,0,72,12:26:50
7.94,1.84,92.5,734.5,170.2,0,72,12:26:55
7.96,2.25,92.3,734.7,207.7,0,72,12:27:00
8.04,2.79,92.2,741.3,257.2,0,70,12:27:05
8.08,3.35,92.1,744.2,308.5,0,68,12:27:10
8.06,3.35,92.1,742.3,308.5,0,65,12:27:15
8.07,3.29,92.1,743.2,303,0,64,12:27:20
8.04,3.32,92.1,740.5,305.8,0,63,12:27:25
8.03,3.32,92.1,739.6,305.8,0,63,12:27:30
8.02,3.32,92.1,738.6,305.8,0,63,12:27:35
8.01,3.36,92.1,737.7,309.5,0,63,12:27:40
8,3.35,92.1,736.8,308.5,0,64,12:27:45
8,3.36,92.1,736.8,309.5,0,65,12:27:50
8.02,3.37,92.1,738.6,310.4,0,65,12:27:55
8.02,3.33,92.1,738.6,306.7,0,66,12:28:00
8.01,3.36,92.1,737.7,309.5,0,67,12:28:05
8,3.4,92.1,736.8,313.1,0,68,12:28:10
8.02,3.44,92,737.8,316.5,0,68,12:28:15
8.03,3.33,92.1,739.6,306.7,0,68,12:28:20
8.05,3.32,92.1,741.4,305.8,0,66,12:28:25
8.07,3.31,92.1,743.2,304.9,0,65,12:28:30
8.06,3.3,92.1,742.3,303.9,0,65,12:28:35
8.06,3.27,92.1,742.3,301.2,0,65,12:28:40
8.04,3.32,92.1,740.5,305.8,0,65,12:28:45
8.01,3.37,92,736.9,310,0,65,12:28:50
8.02,3.3,92.1,738.6,303.9,0,66,12:28:55
8.03,3.32,92,738.8,305.4,0,67,12:29:00
8.01,3.35,92,736.9,308.2,0,67,12:29:05
8,3.33,92,736,306.4,0,68,12:29:10
8.02,3.39,91.9,737,311.5,0,69,12:29:15
7.99,2.96,92,735.1,272.3,0,70,12:29:20
8.01,2.63,92.1,737.7,242.2,0,70,12:29:25
7.98,2.57,92,734.2,236.4,0,70,12:29:30
7.99,3.12,91.9,734.3,286.7,0,70,12:29:35
8.01,3.23,92,736.9,297.2,0,70,12:29:40
8.02,3.16,91.9,737,290.4,0,69,12:29:45
8,3.16,92,736,290.7,0,70,12:29:50
8,2.84,92,736,261.3,0,70,12:29:55
7.98,2.45,92.1,735,225.6,0,71,12:30:00
7.98,2.63,92,734.2,242,0,71,12:30:05
7.97,2.72,92,733.2,250.2,0,71,12:30:10
7.99,2.21,92.1,735.9,203.5,0,71,12:30:15
7.99,2.19,92.1,735.9,201.7,0,71,12:30:20
8.02,3.13,92,737.8,288,0,70,12:30:25
8.02,3.22,91.9,737,295.9,0,70,12:30:30
8.01,3.17,91.9,736.1,291.3,0,70,12:30:35
8,3.07,92,736,282.4,0,70,12:30:40
8.01,2.27,92.1,737.7,209.1,0,71,12:30:45
7.99,2.89,92,735.1,265.9,0,71,12:30:50
8,2.5,92,736,230,0,71,12:30:55
8,2.05,92.1,736.8,188.8,0,71,12:31:00
7.99,2.25,92.1,735.9,207.2,0,71,12:31:05
7.98,2.74,92,734.2,252.1,0,71,12:31:10
7.98,2.6,92,734.2,239.2,0,71,12:31:15
7.98,2.62,92,734.2,241,0,71,12:31:20
7.95,2.49,92,731.4,229.1,0,72,12:31:25
7.94,1.64,92.2,732.1,151.2,0,72,12:31:30
7.94,1.35,92.2,732.1,124.5,0,72,12:31:35
7.92,0.59,92.3,731,54.5,0,72,12:31:40
7.94,0.35,92.4,733.7,32.3,0,72,12:31:45
7.94,0.82,92.3,732.9,75.7,0,71,12:31:50
7.93,0.82,92.3,731.9,75.7,0,71,12:31:55
7.93,0.61,92.3,731.9,56.3,0,72,12:32:00
7.92,1.57,92.2,730.2,144.8,0,72,12:32:05
7.93,0.75,92.3,731.9,69.2,0,72,12:32:10
7.9,0.58,92.3,729.2,53.5,0,72,12:32:15
7.9,0.73,92.4,730,67.5,0,72,12:32:20
7.92,1.64,92.2,730.2,151.2,0,72,12:32:25
7.92,2.12,92.1,729.4,195.3,0,71,12:32:30
7.92,1.77,92.1,729.4,163,0,71,12:32:35
7.94,2.06,92.1,731.3,189.7,0,71,12:32:40
8.02,2.2,92.1,738.6,202.6,0,70,12:32:45
8.01,2.43,92,736.9,223.6,0,69,12:32:50
8.02,3.35,91.9,737,307.9,0,69,12:32:55
8.01,3.38,91.9,736.1,310.6,0,69,12:33:00
8.01,3.4,91.9,736.1,312.5,0,69,12:33:05
8.04,4.67,91.6,736.5,427.8,0,69,12:33:10
8.02,4.41,91.7,735.4,404.4,0,70,12:33:15
8.05,4.33,91.7,738.2,397.1,0,70,12:33:20
8.05,4.54,91.6,737.4,415.9,0,70,12:33:25
8.06,4.51,91.6,738.3,413.1,0,69,12:33:30
8.07,4.94,91.5,738.4,452,0,69,12:33:35
8.05,4.83,91.6,737.4,442.4,0,69,12:33:40
8.02,4.59,91.6,734.6,420.4,0,70,12:33:45
7.98,3.61,91.7,731.8,331,0,71,12:33:50
7.88,0.67,92.2,726.5,61.8,0,73,12:33:55
7.81,-1.4,92.5,722.4,-129.5,0,74,12:34:00
7.85,-2.94,92.8,728.5,-272.8,0,75,12:34:05
7.85,-1.63,92.6,726.9,-150.9,0,74,12:34:10
7.85,-1,92.5,726.1,-92.5,0,74,12:34:15
7.88,0.29,92.4,728.1,26.8,0,73,12:34:20
7.9,0.95,92.2,728.4,87.6,0,73,12:34:25
7.92,1.05,92.2,730.2,96.8,0,72,12:34:30
7.93,1.82,92.1,730.4,167.6,0,72,12:34:35
7.94,1.41,92.2,732.1,130,0,72,12:34:40
7.94,2.26,92.1,731.3,208.1,0,71,12:34:45
7.99,3.05,91.9,734.3,280.3,0,70,12:34:50
8.04,3.34,91.8,738.1,306.6,0,69,12:34:55
8,3.34,91.8,734.4,306.6,0,67,12:35:00
8.05,3.33,91.8,739,305.7,0,66,12:35:05
8.02,3.34,91.8,736.2,306.6,0,67,12:35:10
8,3.33,91.8,734.4,305.7,0,66,12:35:15
8.02,3.33,91.8,736.2,305.7,0,67,12:35:20
8.03,3.33,91.8,737.2,305.7,0,67,12:35:25
8.05,3.34,91.8,739,306.6,0,67,12:35:30
8.05,3.29,91.8,739,302,0,66,12:35:35
8.07,3.28,91.8,740.8,301.1,0,66,12:35:40
8.07,3.27,91.8,740.8,300.2,0,66,12:35:45
8.06,3.29,91.8,739.9,302,0,66,12:35:50
8.02,3.35,91.8,736.2,307.5,0,67,12:35:55
8.02,3.32,91.7,735.4,304.4,0,69,12:36:00
7.97,2.04,91.9,732.4,187.5,0,71,12:36:05
7.84,-1.09,92.5,725.2,-100.8,0,74,12:36:10
7.76,-4.31,92.9,720.9,-400.4,0,76,12:36:15
7.72,-7.27,93.4,721,-679,0,77,12:36:20
7.74,-8.88,93.7,725.2,-832.1,0,78,12:36:25
7.83,-5.19,93.1,729,-483.2,0,76,12:36:30
7.89,-1.61,92.7,731.4,-149.2,0,74,12:36:35
7.92,-0.12,92.5,732.6,-11.1,0,73,12:36:40
7.94,0.37,92.4,733.7,34.2,0,73,12:36:45
7.96,1.07,92.2,733.9,98.7,0,73,12:36:50
7.96,1.57,92.1,733.1,144.6,0,72,12:36:55
8.14,4.09,91.8,747.3,375.5,0,70,12:37:00
8.34,10.56,90.7,756.4,957.8,0,67,12:37:05
8.05,13.51,90.2,726.1,1218.6,0,65,12:37:10
8.05,15.02,89.9,723.7,1350.3,0,65,12:37:15
8.02,13.65,90.1,722.6,1229.9,0,65,12:37:20
8,12.53,90.2,721.6,1130.2,0,66,12:37:25
7.93,9.79,90.6,718.5,887,0,67,12:37:30
7.9,8.09,90.8,717.3,734.6,0,68,12:37:35
7.84,6.01,91.1,714.2,547.5,0,69,12:37:40
7.77,4.07,91.4,710.2,372,0,70,12:37:45
7.75,2.71,91.7,710.7,248.5,0,71,12:37:50
7.72,1.73,91.9,709.5,159,0,72,12:37:55
7.74,1.89,91.8,710.5,173.5,0,72,12:38:00
7.71,1.13,91.9,708.5,103.8,0,72,12:38:05
7.68,0.77,92,706.6,70.8,0,72,12:38:10
7.68,0.49,92.1,707.3,45.1,0,73,12:38:15
7.67,-0.16,92.2,707.2,-14.8,0,73,12:38:20
7.63,-0.54,92.3,704.2,-49.8,0,74,12:38:25
7.64,-0.83,92.3,705.2,-76.6,0,74,12:38:30
7.6,-1.59,92.4,702.2,-146.9,0,74,12:38:35
7.64,-1.38,92.5,706.7,-127.7,0,74,12:38:40
7.61,-1.62,92.5,703.9,-149.9,0,74,12:38:45
7.64,-1.67,92.5,706.7,-154.5,0,74,12:38:50
7.64,-1.42,92.5,706.7,-131.4,0,74,12:38:55
7.64,-0.92,92.4,705.9,-85,0,73,12:39:00
7.69,0.74,92.1,708.2,68.2,0,73,12:39:05
7.68,1.57,92,706.6,144.4,0,72,12:39:10
7.72,1.34,92.1,711,123.4,0,72,12:39:15
7.73,2.51,91.9,710.4,230.7,0,72,12:39:20
7.77,3.28,91.8,713.3,301.1,0,71,12:39:25
7.79,4.36,91.5,712.8,398.9,0,70,12:39:30
7.8,5.09,91.4,712.9,465.2,0,70,12:39:35
7.81,4.14,91.6,715.4,379.2,0,71,12:39:40
7.77,3.86,91.5,711,353.2,0,71,12:39:45
7.73,2.57,91.8,709.6,235.9,0,71,12:39:50
7.73,2.58,91.8,709.6,236.8,0,71,12:39:55
7.72,2.74,91.7,707.9,251.3,0,72,12:40:00
7.7,2.87,91.7,706.1,263.2,0,71,12:40:05
7.79,2.98,91.7,714.3,273.3,0,71,12:40:10
7.88,3.52,91.6,721.8,322.4,0,71,12:40:15
7.88,3.13,91.6,721.8,286.7,0,71,12:40:20
7.88,3.67,91.6,721.8,336.2,0,71,12:40:25
7.9,3.81,91.5,722.9,348.6,0,71,12:40:30
7.91,2.76,91.7,725.3,253.1,0,71,12:40:35
7.92,2.17,91.8,727.1,199.2,0,71,12:40:40
7.87,1.73,91.8,722.5,158.8,0,72,12:40:45
7.92,0.93,92,728.6,85.6,0,72,12:40:50
7.95,2.14,91.8,729.8,196.5,0,72,12:40:55
7.92,0.79,92,728.6,72.7,0,72,12:41:00
7.86,-0.15,92.1,723.9,-13.8,0,73,12:41:05
7.69,-1.91,92.4,710.6,-176.5,0,74,12:41:10
7.67,-3.03,92.6,710.2,-280.6,0,75,12:41:15
7.74,-2.23,92.5,716,-206.3,0,74,12:41:20
7.74,-0.04,92.2,713.6,-3.7,0,73,12:41:25
7.84,2.13,91.9,720.5,195.7,0,71,12:41:30
7.92,4.95,91.4,723.9,452.4,0,70,12:41:35
7.89,5.77,91.2,719.6,526.2,0,69,12:41:40
7.97,5.86,91.2,726.9,534.4,0,69,12:41:45
7.93,5.57,91.2,723.2,508,0,70,12:41:50
7.85,4.6,91.3,716.7,420,0,70,12:41:55
7.82,2.59,91.7,717.1,237.5,0,71,12:42:00
7.76,0.96,91.9,713.1,88.2,0,73,12:42:05
7.74,-0.63,92.2,713.6,-58.1,0,73,12:42:10
7.82,-0.44,92.2,721,-40.6,0,73,12:42:15
7.81,-0.1,92.2,720.1,-9.2,0,73,12:42:20
7.93,3.94,91.5,725.6,360.5,0,71,12:42:25
7.99,5.3,91.3,729.5,483.9,0,70,12:42:30
7.88,5.03,91.3,719.4,459.2,0,70,12:42:35
7.85,4.86,91.3,716.7,443.7,0,70,12:42:40
7.84,5.09,91.2,715,464.2,0,70,12:42:45
7.92,5.22,91.2,722.3,476.1,0,70,12:42:50
7.82,4.74,91.3,714,432.8,0,70,12:42:55
7.87,2.62,91.6,720.9,240,0,71,12:43:00
7.68,0.15,92,706.6,13.8,0,73,12:43:05
7.53,-2.7,92.4,695.8,-249.5,0,75,12:43:10
7.41,-6.12,93,689.1,-569.2,0,77,12:43:15
7.35,-11.01,93.8,689.4,-1032.7,0,77,12:43:20
7.41,-9.29,93.5,692.8,-868.6,0,79,12:43:25
7.4,-11.08,93.9,694.9,-1040.4,0,80,12:43:30
7.15,-27.39,96.4,689.3,-2640.4,0,76,12:43:35
7.6,-2.06,92.7,704.5,-191,0,75,12:43:40
7.59,-4.18,93,705.9,-388.7,0,76,12:43:45
7.57,-5.37,93.1,704.8,-499.9,0,76,12:43:50
7.54,-6.73,93.4,704.2,-628.6,0,77,12:43:55
7.49,-8.04,93.6,701.1,-752.5,0,78,12:44:00
7.47,-9.17,93.8,700.7,-860.1,0,78,12:44:05
7.5,-7.99,93.6,702,-747.9,0,78,12:44:10
7.58,-5.06,93.2,706.5,-471.6,0,76,12:44:15
7.7,-1.74,92.7,713.8,-161.3,0,74,12:44:20
7.72,0.04,92.5,714.1,3.7,0,73,12:44:25
7.76,1.51,92.2,715.5,139.2,0,73,12:44:30
7.77,1.71,92.1,715.6,157.5,0,72,12:44:35
7.81,2.44,92,718.5,224.5,0,72,12:44:40
7.85,3.01,91.9,721.4,276.6,0,71,12:44:45
7.83,4.06,91.7,718,372.3,0,71,12:44:50
7.85,3.92,91.7,719.8,359.5,0,71,12:44:55
7.83,3.82,91.7,718,350.3,0,71,12:45:00
7.86,4,91.6,720,366.4,0,71,12:45:05
7.85,3.22,91.7,719.8,295.3,0,71,12:45:10
7.85,2.8,91.8,720.6,257,0,71,12:45:15
7.87,3.02,91.8,722.5,277.2,0,71,12:45:20
7.86,3.36,91.7,720.8,308.1,0,71,12:45:25
7.85,3.68,91.6,719.1,337.1,0,71,12:45:30
7.86,3.63,91.6,720,332.5,0,71,12:45:35
7.85,3.29,91.7,719.8,301.7,0,71,12:45:40
7.84,4.25,91.5,717.4,388.9,0,71,12:45:45
7.83,3.44,91.6,717.2,315.1,0,71,12:45:50
7.85,3.39,91.7,719.8,310.9,0,71,12:45:55
7.84,3.15,91.7,718.9,288.9,0,71,12:46:00
7.83,2.7,91.8,718.8,247.9,0,72,12:46:05
7.84,2,91.9,720.5,183.8,0,72,12:46:10
7.83,2,91.8,718.8,183.6,0,72,12:46:15
7.85,2.89,91.7,719.8,265,0,71,12:46:20
7.83,3.19,91.6,717.2,292.2,0,71,12:46:25
7.85,3.1,91.6,719.1,284,0,71,12:46:30
7.84,2.89,91.7,718.9,265,0,71,12:46:35
7.84,1.96,91.9,720.5,180.1,0,72,12:46:40
7.84,1.94,91.8,719.7,178.1,0,72,12:46:45
7.82,2.4,91.8,717.9,220.3,0,72,12:46:50
7.82,2.21,91.8,717.9,202.9,0,72,12:46:55
7.83,1.83,91.8,718.8,168,0,72,12:47:00
7.83,2.27,91.7,718,208.2,0,72,12:47:05
7.82,2.19,91.7,717.1,200.8,0,72,12:47:10
7.81,1.83,91.8,717,168,0,72,12:47:15
7.82,2.2,91.8,717.9,202,0,72,12:47:20
7.81,2.29,91.8,717,210.2,0,72,12:47:25
7.81,1.83,91.9,717.7,168.2,0,72,12:47:30
7.81,2.27,91.8,717,208.4,0,71,12:47:35
7.83,2.63,91.7,718,241.2,0,71,12:47:40
7.83,2.92,91.6,717.2,267.5,0,71,12:47:45
7.81,2.84,91.7,716.2,260.4,0,71,12:47:50
7.85,2.88,91.6,719.1,263.8,0,71,12:47:55
7.84,2.58,91.7,718.9,236.6,0,71,12:48:00
7.84,2.16,91.8,719.7,198.3,0,72,12:48:05
7.85,2.07,91.8,720.6,190,0,71,12:48:10
7.86,2.69,91.6,720,246.4,0,71,12:48:15
7.88,3.28,91.6,721.8,300.4,0,71,12:48:20
7.87,3.53,91.5,720.1,323,0,71,12:48:25
7.88,3.2,91.5,721,292.8,0,71,12:48:30
7.84,3.33,91.5,717.4,304.7,0,71,12:48:35
7.83,2.57,91.6,717.2,235.4,0,71,12:48:40
7.78,1.33,91.8,714.2,122.1,0,72,12:48:45
7.8,1.7,91.8,716,156.1,0,72,12:48:50
7.76,0.95,91.9,713.1,87.3,0,73,12:48:55
7.75,0.39,92,713,35.9,0,73,12:49:00
7.75,-0.77,92.2,714.6,-71,0,73,12:49:05
7.72,-0.48,92.1,711,-44.2,0,73,12:49:10
7.74,-0.75,92.2,713.6,-69.1,0,73,12:49:15
7.74,-0.34,92.2,713.6,-31.3,0,73,12:49:20
7.77,-0.11,92.1,715.6,-10.1,0,73,12:49:25
7.76,0.34,92,713.9,31.3,0,73,12:49:30
7.75,0.91,91.9,712.2,83.6,0,73,12:49:35
7.75,0.67,92,713,61.6,0,73,12:49:40
7.73,0.04,92.1,711.9,3.7,0,73,12:49:45
7.73,0.22,92.1,711.9,20.3,0,73,12:49:50
7.62,-5.64,92.9,707.9,-524,0,72,12:49:55
7.66,-4.54,92.8,710.8,-421.3,0,70,12:50:00
7.64,-4.51,92.8,709,-418.5,0,69,12:50:05
7.65,-4.55,92.8,709.9,-422.2,0,68,12:50:10
7.69,-1.24,92.4,710.6,-114.6,0,67,12:50:15
7.7,-0.18,92.2,709.9,-16.6,0,67,12:50:20
7.72,-0.23,92.2,711.8,-21.2,0,67,12:50:25
7.7,-0.19,92.2,709.9,-17.5,0,67,12:50:30
7.72,-0.18,92.2,711.8,-16.6,0,67,12:50:35
7.76,-0.25,92.2,715.5,-23.1,0,66,12:50:40
7.79,-0.23,92.2,718.2,-21.2,0,66,12:50:45
7.83,1.39,92,720.4,127.9,0,66,12:50:50
7.84,2.63,91.8,719.7,241.4,0,66,12:50:55
7.82,2.66,91.8,717.9,244.2,0,67,12:51:00
7.81,2.63,91.8,717,241.4,0,67,12:51:05
7.84,2.62,91.8,719.7,240.5,0,68,12:51:10
7.84,2.58,91.7,718.9,236.6,0,68,12:51:15
7.85,2.67,91.7,719.8,244.8,0,68,12:51:20
7.85,2.59,91.7,719.8,237.5,0,68,12:51:25
7.84,2.72,91.7,718.9,249.4,0,68,12:51:30
7.84,2.61,91.7,718.9,239.3,0,69,12:51:35
7.79,2.41,91.7,714.3,221,0,70,12:51:40
7.8,1.67,91.8,716,153.3,0,71,12:51:45
7.83,1.5,91.9,719.6,137.9,0,71,12:51:50
