Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
9.19,1.72,92.9,853.8,159.8,0,70,11:12:20
3.11,6.59,92.1,286.4,606.9,0,70,11:12:25
7.96,2.8,92.7,737.9,259.6,0,70,11:12:30
8.89,1.85,92.9,825.9,171.9,0,69,11:12:35
8.9,2.08,92.8,825.9,193,0,69,11:12:40
8.38,2.37,92.8,777.7,219.9,0,70,11:12:45
8.76,1.35,93,814.7,125.6,0,71,11:12:50
8.68,0.75,93.1,808.1,69.8,0,72,11:12:55
8.74,1.16,93,812.8,107.9,0,72,11:13:00
8.76,1.63,93,814.7,151.6,0,71,11:13:05
8.85,1.53,92.9,822.2,142.1,0,71,11:13:10
8.78,2.07,92.9,815.7,192.3,0,70,11:13:15
8.54,2.34,92.8,792.5,217.2,0,70,11:13:20
8.5,2.44,92.8,788.8,226.4,0,70,11:13:25
8.63,2.04,92.9,801.7,189.5,0,70,11:13:30
8.56,2.3,92.9,795.2,213.7,0,69,11:13:35
8.63,2.12,92.9,801.7,196.9,0,69,11:13:40
8.77,-2.2,93.7,821.7,-206.1,0,68,11:13:45
8.79,-4.27,94,826.3,-401.4,0,66,11:13:50
9,-4.4,94,846,-413.6,0,64,11:13:55
9.15,-4.74,94.2,861.9,-446.5,0,62,11:14:00
9.39,-2.67,93.9,881.7,-250.7,0,61,11:14:05
9.53,-2.81,93.9,894.9,-263.9,0,60,11:14:10
9.46,-1.62,93.7,886.4,-151.8,0,60,11:14:15
9.5,-1.67,93.7,890.2,-156.5,0,60,11:14:20
9.4,-1.62,93.7,880.8,-151.8,0,60,11:14:25
9.51,-1.65,93.7,891.1,-154.6,0,59,11:14:30
9.72,-0.77,93.6,909.8,-72.1,0,59,11:14:35
9.77,-0.81,93.6,914.5,-75.8,0,59,11:14:40
9.81,-0.88,93.6,918.2,-82.4,0,59,11:14:45
9.99,-1.03,93.6,935.1,-96.4,0,60,11:14:50
10.01,-1.05,93.6,936.9,-98.3,0,59,11:14:55
10.12,-1.11,93.7,948.2,-104,0,59,11:15:00
8.48,1.13,93.3,791.2,105.4,0,60,11:15:05
8.5,1.72,93.2,792.2,160.3,0,60,11:15:10
6.7,2.77,93,623.1,257.6,0,61,11:15:15
9.92,0.04,93.4,926.5,3.7,0,62,11:15:20
6,3.34,92.8,556.8,310,0,62,11:15:25
5.58,3.68,92.7,517.3,341.1,0,62,11:15:30
5.69,3.59,92.7,527.5,332.8,0,61,11:15:35
5.1,4.11,92.6,472.3,380.6,0,60,11:15:40
3.87,6.77,92.1,356.4,623.5,0,59,11:15:45
3.83,8.07,91.8,351.6,740.8,0,60,11:15:50
3.83,8.05,91.8,351.6,739,0,60,11:15:55
3.74,8.17,91.8,343.3,750,0,61,11:16:00
3.68,8.2,91.7,337.5,751.9,0,61,11:16:05
3.74,8.12,91.6,342.6,743.8,0,61,11:16:10
3.8,8.1,91.6,348.1,742,0,61,11:16:15
3.88,8.01,91.6,355.4,733.7,0,61,11:16:20
3.96,7.96,91.6,362.7,729.1,0,61,11:16:25
4.04,7.9,91.6,370.1,723.6,0,61,11:16:30
4.12,7.79,91.6,377.4,713.6,0,62,11:16:35
4.18,7.38,91.6,382.9,676,0,62,11:16:40
4.29,6.66,91.8,393.8,611.4,0,63,11:16:45
4.4,6.56,91.8,403.9,602.2,0,64,11:16:50
4.57,6.44,91.8,419.5,591.2,0,65,11:16:55
4.87,6.16,91.8,447.1,565.5,0,65,11:17:00
9.72,2.1,92.5,899.1,194.3,0,65,11:17:05
7.13,4.29,92.2,657.4,395.5,0,65,11:17:10
6.86,4.53,92.1,631.8,417.2,0,66,11:17:15
10.23,1.68,92.7,948.3,155.7,0,66,11:17:20
10.08,1.84,92.6,933.4,170.4,0,66,11:17:25
5.4,5.74,92,496.8,528.1,0,67,11:17:30
6,5.27,92,552,484.8,0,67,11:17:35
9.53,2.33,92.5,881.5,215.5,0,67,11:17:40
10.4,1.59,92.7,964.1,147.4,0,67,11:17:45
10.54,1.45,92.7,977.1,134.4,0,67,11:17:50
10.35,1.65,92.7,959.4,153,0,67,11:17:55
10.32,1.7,92.7,956.7,157.6,0,68,11:18:00
10.23,1.8,92.7,948.3,166.9,0,68,11:18:05
10.28,1.72,92.7,953,159.4,0,69,11:18:10
10.31,1.52,92.7,955.7,140.9,0,69,11:18:15
9.9,1.87,92.7,917.7,173.3,0,70,11:18:20
5.64,3.61,92.3,520.6,333.2,0,69,11:18:25
4.1,4.92,92.1,377.6,453.1,0,68,11:18:30
3.95,6.96,91.7,362.2,638.2,0,67,11:18:35
3.96,6.86,91.7,363.1,629.1,0,67,11:18:40
4,6.85,91.7,366.8,628.1,0,66,11:18:45
4.02,6.86,91.6,368.2,628.4,0,66,11:18:50
4.1,6.8,91.6,375.6,622.9,0,66,11:18:55
4.1,6.79,91.6,375.6,622,0,65,11:19:00
4.08,6.87,91.6,373.7,629.3,0,64,11:19:05
4.12,6.82,91.6,377.4,624.7,0,64,11:19:10
4.18,6.8,91.6,382.9,622.9,0,64,11:19:15
4.34,6.62,91.6,397.5,606.4,0,64,11:19:20
4.62,6.41,91.6,423.2,587.2,0,64,11:19:25
6.54,4.82,91.9,601,443,0,64,11:19:30
5.84,5.35,91.8,536.1,491.1,0,63,11:19:35
4.91,6.2,91.6,449.8,567.9,0,63,11:19:40
4.72,6.38,91.6,432.4,584.4,0,62,11:19:45
4.66,6.43,91.6,426.9,589,0,63,11:19:50
4.82,6.29,91.5,441,575.5,0,63,11:19:55
7.53,3.99,92,692.8,367.1,0,63,11:20:00
5.67,5.56,91.7,519.9,509.9,0,63,11:20:05
6.11,5.19,91.8,560.9,476.4,0,63,11:20:10
6.64,4.69,91.8,609.6,430.5,0,64,11:20:15
4.33,6.6,91.5,396.2,603.9,0,64,11:20:20
4.13,6.82,91.3,377.1,622.7,0,66,11:20:25
3.97,-1.84,92.9,368.8,-170.9,0,69,11:20:30
3.89,-2.98,93.2,362.5,-277.7,0,70,11:20:35
3.74,-3.37,93.4,349.3,-314.8,0,70,11:20:40
3.69,-3.4,93.4,344.6,-317.6,0,71,11:20:45
3.81,-3.58,93.5,356.2,-334.7,0,71,11:20:50
3.72,-3.62,93.5,347.8,-338.5,0,71,11:20:55
3.65,-3.5,93.6,341.6,-327.6,0,71,11:21:00
3.57,-3.24,93.5,333.8,-302.9,0,70,11:21:05
3.55,-3.08,93.5,331.9,-288,0,69,11:21:10
3.53,-3.01,93.5,330.1,-281.4,0,69,11:21:15
3.57,-3.04,93.6,334.2,-284.5,0,67,11:21:20
3.55,-3.02,93.6,332.3,-282.7,0,66,11:21:25
3.53,-2.55,93.5,330.1,-238.4,0,64,11:21:30
3.55,1.42,92.8,329.4,131.8,0,63,11:21:35
3.52,1.58,92.7,326.3,146.5,0,63,11:21:40
3.67,1.34,92.8,340.6,124.4,0,62,11:21:45
3.96,3.09,92.4,365.9,285.5,0,63,11:21:50
4.54,2.5,92.5,420,231.3,0,65,11:21:55
4.97,2.14,92.5,459.7,198,0,66,11:22:00
3.53,3.39,92.3,325.8,312.9,0,67,11:22:05
3.36,3.45,92.3,310.1,318.4,0,66,11:22:10
3.28,3.67,92.2,302.4,338.4,0,66,11:22:15
3.23,3.58,92.2,297.8,330.1,0,65,11:22:20
3.19,3.61,92.2,294.1,332.8,0,64,11:22:25
3.14,3.72,92.1,289.2,342.6,0,63,11:22:30
3.1,3.73,92.1,285.5,343.5,0,62,11:22:35
3.1,3.74,92.1,285.5,344.5,0,61,11:22:40
3.06,3.83,92.1,281.8,352.7,0,59,11:22:45
3.02,3.85,92.1,278.1,354.6,0,58,11:22:50
3.01,6.08,91.7,276,557.5,0,58,11:22:55
2.99,6.77,91.5,273.6,619.5,0,58,11:23:00
2.95,6.8,91.5,269.9,622.2,0,57,11:23:05
2.92,6.81,91.5,267.2,623.1,0,56,11:23:10
2.88,6.81,91.5,263.5,623.1,0,55,11:23:15
2.86,6.85,91.5,261.7,626.8,0,53,11:23:20
2.86,6.9,91.4,261.4,630.7,0,53,11:23:25
2.85,6.81,91.4,260.5,622.4,0,53,11:23:30
2.85,6.87,91.3,260.2,627.2,0,54,11:23:35
2.86,6.9,91.3,261.1,630,0,56,11:23:40
2.86,6.91,91.3,261.1,630.9,0,59,11:23:45
2.89,6.85,91.3,263.9,625.4,0,62,11:23:50
2.91,7.7,91.2,265.4,702.2,0,63,11:23:55
2.96,7.78,91.2,270,709.5,0,64,11:24:00
3,7.72,91.1,273.3,703.3,0,64,11:24:05
3.05,7.69,91.1,277.9,700.6,0,65,11:24:10
3.09,7.64,91.1,281.5,696,0,65,11:24:15
3.14,7.53,91.1,286.1,686,0,65,11:24:20
3.19,7.5,91.1,290.6,683.3,0,65,11:24:25
3.25,8.52,90.9,295.4,774.5,0,64,11:24:30
3.3,8.46,90.9,300,769,0,64,11:24:35
3.3,8.45,90.9,300,768.1,0,64,11:24:40
3.38,8.66,90.8,306.9,786.3,0,64,11:24:45
3.65,9.1,90.7,331.1,825.4,0,65,11:24:50
4.87,8.09,90.9,442.7,735.4,0,65,11:24:55
4.81,8.02,90.9,437.2,729,0,66,11:25:00
6.19,7.3,91,563.3,664.3,0,66,11:25:05
4.6,8.57,90.8,417.7,778.2,0,66,11:25:10
5.21,7.78,90.9,473.6,707.2,0,65,11:25:15
7.54,5.83,91.2,687.6,531.7,0,65,11:25:20
9.1,4.58,91.5,832.7,419.1,0,65,11:25:25
9.2,4.44,91.5,841.8,406.3,0,65,11:25:30
9.12,4.51,91.5,834.5,412.7,0,66,11:25:35
3.91,8.17,90.8,355,741.8,0,67,11:25:40
3.55,8.17,90.8,322.3,741.8,0,69,11:25:45
3.82,7.53,90.9,347.2,684.5,0,69,11:25:50
2.98,8.31,90.7,270.3,753.7,0,69,11:25:55
2.72,8.57,90.7,246.7,777.3,0,69,11:26:00
2.68,8.57,90.7,243.1,777.3,0,69,11:26:05
2.68,8.57,90.6,242.8,776.4,0,69,11:26:10
2.86,8.39,90.7,259.4,761,0,69,11:26:15
3.92,7.3,90.9,356.3,663.6,0,69,11:26:20
2.56,8.14,90.6,231.9,737.5,0,69,11:26:25
2.44,7.85,90.7,221.3,712,0,70,11:26:30
2.41,7.23,90.9,219.1,657.2,0,70,11:26:35
2.41,5.33,91.2,219.8,486.1,0,71,11:26:40
2.46,4.28,91.3,224.6,390.8,0,72,11:26:45
2.65,3.16,91.7,243,289.8,0,72,11:26:50
8.03,-2.33,92.6,743.6,-215.8,0,73,11:26:55
8.02,-5.35,93.1,746.7,-498.1,0,75,11:27:00
7.44,-12.46,94.5,703.1,-1177.5,0,77,11:27:05
7.5,-13.69,94.9,711.8,-1299.2,0,77,11:27:10
9.27,-14.26,95,880.7,-1354.7,0,77,11:27:15
9.46,-12.07,94.6,894.9,-1141.8,0,76,11:27:20
9.36,-9.82,94.3,882.6,-926,0,74,11:27:25
6.79,-7.06,93.8,636.9,-662.2,0,73,11:27:30
3.64,-3.7,93.3,339.6,-345.2,0,72,11:27:35
5.4,-4.91,93.5,504.9,-459.1,0,70,11:27:40
5.8,1.55,92.4,535.9,143.2,0,70,11:27:45
3.4,4.34,91.9,312.5,398.8,0,70,11:27:50
9.62,-0.97,92.8,892.7,-90,0,70,11:27:55
9.36,-0.8,92.7,867.7,-74.2,0,72,11:28:00
9.4,-2.12,93,874.2,-197.2,0,73,11:28:05
9.43,-2.35,93,877,-218.6,0,74,11:28:10
9.46,-2.36,93,879.8,-219.5,0,73,11:28:15
9.49,-2.21,93,882.6,-205.5,0,73,11:28:20
9.44,-1.97,93,877.9,-183.2,0,73,11:28:25
9.56,-1.15,92.8,887.2,-106.7,0,72,11:28:30
9.59,-0.81,92.8,890,-75.2,0,71,11:28:35
9.5,-0.73,92.8,881.6,-67.7,0,70,11:28:40
9.35,-0.78,92.7,866.7,-72.3,0,72,11:28:45
9.34,-2,93,868.6,-186,0,73,11:28:50
9.35,-2.45,93.1,870.5,-228.1,0,73,11:28:55
9.38,-1.96,93,872.3,-182.3,0,73,11:29:00
9.37,-2.47,93.1,872.3,-230,0,73,11:29:05
9.43,-2.04,93,877,-189.7,0,73,11:29:10
9.41,-3.15,93.2,877,-293.6,0,74,11:29:15
9.38,-5,93.5,877,-467.5,0,75,11:29:20
9.52,-5.52,93.7,892,-517.2,0,75,11:29:25
9.68,-4.16,93.5,905.1,-389,0,75,11:29:30
9.78,-2.96,93.3,912.5,-276.2,0,74,11:29:35
9.86,-2.49,93.2,919,-232.1,0,73,11:29:40
9.9,-2.58,93.2,922.7,-240.5,0,73,11:29:45
10,-2.75,93.3,933,-256.6,0,73,11:29:50
10.06,-2.32,93.1,936.6,-216,0,73,11:29:55
10.2,-2.11,93.1,949.6,-196.4,0,72,11:30:00
10.25,-1.35,93,953.3,-125.6,0,71,11:30:05
10.37,-1.39,93,964.4,-129.3,0,71,11:30:10
10.33,-1.58,93,960.7,-146.9,0,71,11:30:15
9.76,-1.2,93,907.7,-111.6,0,71,11:30:20
10.43,-1.88,93.2,972.1,-175.2,0,72,11:30:25
10.43,-2.49,93.2,972.1,-232.1,0,72,11:30:30
10.26,-2.81,93.3,957.3,-262.2,0,73,11:30:35
10.29,-3.32,93.3,960.1,-309.8,0,74,11:30:40
10.56,-5.22,93.7,989.5,-489.1,0,75,11:30:45
10.57,-5.89,93.8,991.5,-552.5,0,75,11:30:50
4.08,0.32,92.8,378.6,29.7,0,74,11:30:55
4.07,2.58,92.3,375.7,238.1,0,72,11:31:00
4.23,3.92,92.1,389.6,361,0,69,11:31:05
9.55,-0.67,92.9,887.2,-62.2,0,66,11:31:10
7.69,0.89,92.6,712.1,82.4,0,64,11:31:15
10.94,-2.01,93.1,1018.5,-187.1,0,63,11:31:20
8.89,-0.03,92.8,825,-2.8,0,64,11:31:25
9.66,-0.74,92.9,897.4,-68.7,0,65,11:31:30
10.73,-1.82,93.1,999,-169.4,0,66,11:31:35
7.66,0.99,92.6,709.3,91.7,0,66,11:31:40
4,4.01,92.1,368.4,369.3,0,66,11:31:45
3.8,4.11,92.1,350,378.5,0,66,11:31:50
3.8,4.15,92,349.6,381.8,0,66,11:31:55
3.81,5.1,91.8,349.8,468.2,0,67,11:32:00
3.82,5.08,91.7,350.3,465.8,0,68,11:32:05
3.89,5.13,91.7,356.7,470.4,0,69,11:32:10
3.93,4.94,91.7,360.4,453,0,70,11:32:15
4.01,5.07,91.7,367.7,464.9,0,69,11:32:20
4.07,4.92,91.6,372.8,450.7,0,69,11:32:25
4.14,4.91,91.6,379.2,449.8,0,69,11:32:30
4.21,4.83,91.6,385.6,442.4,0,69,11:32:35
4.3,4.79,91.6,393.9,438.8,0,69,11:32:40
4.37,4.29,91.7,400.7,393.4,0,70,11:32:45
4.43,2.84,92,407.6,261.3,0,72,11:32:50
4.53,3.65,91.8,415.9,335.1,0,72,11:32:55
4.68,3.67,91.8,429.6,336.9,0,71,11:33:00
4.9,4.01,91.7,449.3,367.7,0,70,11:33:05
5.8,3.52,91.8,532.4,323.1,0,70,11:33:10
7.78,1.69,92.1,716.5,155.6,0,69,11:33:15
11.04,-0.9,92.6,1022.3,-83.3,0,70,11:33:20
10.45,-0.54,92.6,967.7,-50,0,70,11:33:25
9.99,0.03,92.5,924.1,2.8,0,70,11:33:30
9.42,-0.05,92.5,871.4,-4.6,0,71,11:33:35
7.79,1.4,92.2,718.2,129.1,0,71,11:33:40
7.9,1.67,92.2,728.4,154,0,71,11:33:45
8.56,0.88,92.4,790.9,81.3,0,70,11:33:50
6.45,2.54,92.1,594,233.9,0,70,11:33:55
4.73,4.15,91.8,434.2,381,0,70,11:34:00
3.73,5.28,91.5,341.3,483.1,0,69,11:34:05
3.13,5.69,91.4,286.1,520.1,0,69,11:34:10
2.94,5.84,91.3,268.4,533.2,0,69,11:34:15
2.8,5.54,91.4,255.9,506.4,0,70,11:34:20
2.69,5.37,91.4,245.9,490.8,0,70,11:34:25
2.59,4.98,91.5,237,455.7,0,70,11:34:30
2.51,5.62,91.3,229.2,513.1,0,71,11:34:35
2.44,5.07,91.4,223,463.4,0,71,11:34:40
2.37,5.44,91.3,216.4,496.7,0,70,11:34:45
2.3,5.88,91.2,209.8,536.3,0,70,11:34:50
2.26,5.99,91.2,206.1,546.3,0,69,11:34:55
2.22,6.3,91.1,202.2,573.9,0,69,11:35:00
2.17,6.42,91.1,197.7,584.9,0,69,11:35:05
2.08,6.46,91.1,189.5,588.5,0,68,11:35:10
1.95,6.81,91,177.5,619.7,0,68,11:35:15
1.89,6.53,91,172,594.2,0,68,11:35:20
1.87,6.62,91,170.2,602.4,0,67,11:35:25
1.85,6.66,90.9,168.2,605.4,0,67,11:35:30
1.88,6.72,90.9,170.9,610.8,0,67,11:35:35
1.89,6.67,90.9,171.8,606.3,0,67,11:35:40
1.9,6.73,90.9,172.7,611.8,0,67,11:35:45
1.9,6.69,90.9,172.7,608.1,0,66,11:35:50
1.9,6.67,90.9,172.7,606.3,0,65,11:35:55
1.91,6.72,90.9,173.6,610.8,0,65,11:36:00
1.92,6.63,90.9,174.5,602.7,0,64,11:36:05
1.94,7.68,90.7,176,696.6,0,65,11:36:10
1.93,7.69,90.7,175.1,697.5,0,65,11:36:15
1.94,9.54,90.3,175.2,861.5,0,65,11:36:20
1.97,10.11,90.2,177.7,911.9,0,66,11:36:25
1.97,10.01,90.2,177.7,902.9,0,66,11:36:30
1.98,10.16,90.1,178.4,915.4,0,67,11:36:35
1.98,9.14,90.3,178.8,825.3,0,67,11:36:40
1.97,8.87,90.4,178.1,801.8,0,67,11:36:45
1.95,8.9,90.3,176.1,803.7,0,68,11:36:50
1.94,9.19,90.3,175.2,829.9,0,68,11:36:55
1.91,8.94,90.3,172.5,807.3,0,68,11:37:00
1.91,8.6,90.3,172.5,776.6,0,69,11:37:05
1.9,8.81,90.3,171.6,795.5,0,68,11:37:10
1.86,9.22,90.2,167.8,831.6,0,68,11:37:15
1.86,8.74,90.3,168,789.2,0,68,11:37:20
1.84,8.71,90.3,166.2,786.5,0,68,11:37:25
1.83,8.72,90.3,165.2,787.4,0,69,11:37:30
1.83,8.53,90.3,165.2,770.3,0,69,11:37:35
1.83,8.54,90.3,165.2,771.2,0,69,11:37:40
1.82,8.26,90.3,164.3,745.9,0,69,11:37:45
1.84,8.3,90.3,166.2,749.5,0,69,11:37:50
1.88,8.08,90.3,169.8,729.6,0,69,11:37:55
1.89,7.81,90.4,170.9,706,0,69,11:38:00
1.92,8.1,90.3,173.4,731.4,0,69,11:38:05
1.95,7.88,90.3,176.1,711.6,0,69,11:38:10
1.98,7.85,90.3,178.8,708.9,0,69,11:38:15
2.04,8.01,90.3,184.2,723.3,0,69,11:38:20
2.08,8.02,90.3,187.8,724.2,0,69,11:38:25
2.13,8.09,90.3,192.3,730.5,0,69,11:38:30
2.21,7.77,90.3,199.6,701.6,0,69,11:38:35
2.23,7.77,90.3,201.4,701.6,0,69,11:38:40
2.31,7.69,90.3,208.6,694.4,0,69,11:38:45
2.43,7.55,90.4,219.7,682.5,0,69,11:38:50
2.52,7.41,90.4,227.8,669.9,0,69,11:38:55
2.59,7.5,90.3,233.9,677.3,0,69,11:39:00
2.73,7.32,90.4,246.8,661.7,0,69,11:39:05
2.81,7.26,90.3,253.7,655.6,0,69,11:39:10
3.01,7.24,90.3,271.8,653.8,0,69,11:39:15
3.6,6.75,90.4,325.4,610.2,0,69,11:39:20
3.69,6.34,90.5,333.9,573.8,0,69,11:39:25
4.69,5.61,90.6,424.9,508.3,0,70,11:39:30
6.17,4.48,90.9,560.9,407.2,0,70,11:39:35
7.03,3.4,91,639.7,309.4,0,70,11:39:40
9.37,1.11,91.5,857.4,101.6,0,71,11:39:45
9.69,0.7,91.6,887.6,64.1,0,71,11:39:50
10.04,-0.03,91.8,921.7,-2.8,0,71,11:39:55
9.55,1.22,91.5,873.8,111.6,0,71,11:40:00
10.26,0.09,91.7,940.8,8.3,0,71,11:40:05
10.47,0.28,91.8,961.1,25.7,0,71,11:40:10
10.76,0.45,91.7,986.7,41.3,0,71,11:40:15
10.56,0.74,91.7,968.4,67.9,0,70,11:40:20
10.87,0.19,91.8,997.9,17.4,0,70,11:40:25
10.03,1.11,91.6,918.7,101.7,0,70,11:40:30
8.21,2.76,91.3,749.6,252,0,70,11:40:35
9.32,1.91,91.5,852.8,174.8,0,70,11:40:40
7.9,2.88,91.3,721.3,262.9,0,70,11:40:45
7.2,3.57,91.2,656.6,325.6,0,70,11:40:50
6.92,3.87,91.1,630.4,352.6,0,70,11:40:55
6.45,4.15,91.1,587.6,378.1,0,70,11:41:00
6.29,4.12,91,572.4,374.9,0,70,11:41:05
5.58,4.12,91,507.8,374.9,0,70,11:41:10
5.59,3.33,91.2,509.8,303.7,0,71,11:41:15
5.47,3.71,91.1,498.3,338,0,71,11:41:20
5.43,3.58,91.1,494.7,326.1,0,71,11:41:25
5.48,4.34,91,498.7,394.9,0,70,11:41:30
5.58,4.45,91,507.8,405,0,70,11:41:35
5.45,4.61,90.9,495.4,419,0,70,11:41:40
5.44,5.01,90.8,494,454.9,0,70,11:41:45
5.49,5.05,90.8,498.5,458.5,0,70,11:41:50
5.45,4.66,90.9,495.4,423.6,0,70,11:41:55
5.36,4.39,90.9,487.2,399.1,0,70,11:42:00
5.38,4.13,90.9,489,375.4,0,70,11:42:05
5.44,4.41,90.9,494.5,400.9,0,70,11:42:10
5.46,4.4,90.9,496.3,400,0,70,11:42:15
5.52,4.32,90.9,501.8,392.7,0,70,11:42:20
5.78,4.01,91,526,364.9,0,70,11:42:25
6,3.84,91,546,349.4,0,70,11:42:30
6.45,3.44,91,587,313,0,71,11:42:35
6.9,2.08,91.3,630,189.9,0,71,11:42:40
5.67,3.09,91.1,516.5,281.5,0,71,11:42:45
5.4,3.18,91.1,491.9,289.7,0,71,11:42:50
5.2,3.21,91.1,473.7,292.4,0,71,11:42:55
5.25,3.45,91,477.8,314,0,71,11:43:00
5.27,2.44,91.2,480.6,222.5,0,71,11:43:05
5.2,2.82,91.2,474.2,257.2,0,71,11:43:10
5.03,4.18,90.9,457.2,380,0,71,11:43:15
4.6,4.16,91,418.6,378.6,0,71,11:43:20
4.42,3.4,91.1,402.7,309.7,0,71,11:43:25
4.16,2.76,91.2,379.4,251.7,0,72,11:43:30
4.06,3.34,91.1,369.9,304.3,0,71,11:43:35
3.96,4.85,90.8,359.6,440.4,0,71,11:43:40
3.91,4.96,90.8,355,450.4,0,70,11:43:45
3.85,5.04,90.8,349.6,457.6,0,70,11:43:50
3.8,5.4,90.7,344.7,489.8,0,70,11:43:55
3.75,5.65,90.6,339.8,511.9,0,70,11:44:00
3.63,5.59,90.6,328.9,506.5,0,70,11:44:05
3.57,6.03,90.5,323.1,545.7,0,70,11:44:10
3.39,6.34,90.4,306.5,573.1,0,70,11:44:15
3.33,5.87,90.5,301.4,531.2,0,70,11:44:20
3.31,6.18,90.4,299.2,558.7,0,70,11:44:25
3.25,6.78,90.3,293.5,612.2,0,69,11:44:30
3.21,6.58,90.3,289.9,594.2,0,69,11:44:35
3.25,6.83,90.3,293.5,616.7,0,69,11:44:40
3.25,6.33,90.3,293.5,571.6,0,70,11:44:45
3.26,6.35,90.4,294.7,574,0,70,11:44:50
3.23,5.79,90.5,292.3,524,0,70,11:44:55
3.23,4.73,90.6,292.6,428.5,0,71,11:45:00
3.33,4.71,90.6,301.7,426.7,0,71,11:45:05
3.34,5.17,90.5,302.3,467.9,0,70,11:45:10
3.37,5.79,90.4,304.6,523.4,0,70,11:45:15
3.47,6.07,90.4,313.7,548.7,0,70,11:45:20
3.53,5.97,90.4,319.1,539.7,0,70,11:45:25
3.54,5.94,90.4,320,537,0,70,11:45:30
3.62,5.9,90.4,327.2,533.4,0,70,11:45:35
3.64,5.92,90.4,329.1,535.2,0,70,11:45:40
3.64,5.71,90.5,329.4,516.8,0,70,11:45:45
3.66,5.88,90.3,330.5,531,0,70,11:45:50
3.74,5.42,90.5,338.5,490.5,0,70,11:45:55
3.79,5.39,90.4,342.6,487.3,0,70,11:46:00
3.86,4.96,90.5,349.3,448.9,0,70,11:46:05
3.85,5.11,90.5,348.4,462.5,0,70,11:46:10
4.04,5.26,90.5,365.6,476,0,70,11:46:15
4.08,5.51,90.4,368.8,498.1,0,70,11:46:20
4.11,5.69,90.4,371.5,514.4,0,70,11:46:25
4.17,5.35,90.4,377,483.6,0,70,11:46:30
4.17,5.43,90.4,377,490.9,0,70,11:46:35
4.25,5.64,90.4,384.2,509.9,0,70,11:46:40
4.31,5.57,90.4,389.6,503.5,0,70,11:46:45
4.31,5.01,90.4,389.6,452.9,0,70,11:46:50
4.34,5.21,90.4,392.3,471,0,70,11:46:55
4.4,5.78,90.3,397.3,521.9,0,70,11:47:00
4.55,5.39,90.4,411.3,487.3,0,70,11:47:05
4.43,6.08,90.2,399.6,548.4,0,69,11:47:10
4.36,6.17,90.2,393.3,556.5,0,69,11:47:15
4.3,6.2,90.2,387.9,559.2,0,69,11:47:20
4.24,6.25,90.2,382.4,563.8,0,69,11:47:25
4.14,6.15,90.2,373.4,554.7,0,69,11:47:30
4.07,6.27,90.2,367.1,565.6,0,69,11:47:35
4.03,6.42,90.1,363.1,578.4,0,69,11:47:40
3.97,6.63,90.1,357.7,597.4,0,69,11:47:45
3.87,6.5,90.1,348.7,585.7,0,69,11:47:50
3.77,6.74,90.1,339.7,607.3,0,69,11:47:55
3.69,7.15,90,332.1,643.5,0,68,11:48:00
3.61,7.09,90,324.9,638.1,0,68,11:48:05
3.5,7.47,89.9,314.7,671.6,0,68,11:48:10
3.45,7.76,89.8,309.8,696.8,0,68,11:48:15
3.38,7.15,89.9,303.9,642.8,0,68,11:48:20
3.22,7.36,89.9,289.5,661.7,0,68,11:48:25
3.05,7.48,89.9,274.2,672.5,0,68,11:48:30
2.89,7.84,89.8,259.5,704,0,68,11:48:35
2.82,7.52,89.8,253.2,675.3,0,68,11:48:40
2.71,7.83,89.8,243.4,703.1,0,68,11:48:45
2.64,7.84,89.7,236.8,703.2,0,68,11:48:50
2.57,8.3,89.6,230.3,743.7,0,68,11:48:55
2.51,8.1,89.7,225.1,726.6,0,68,11:49:00
2.46,8,89.7,220.7,717.6,0,68,11:49:05
2.36,7.99,89.6,211.5,715.9,0,68,11:49:10
2.35,8.41,89.5,210.3,752.7,0,68,11:49:15
2.29,8.19,89.6,205.2,733.8,0,68,11:49:20
2.27,8.06,89.6,203.4,722.2,0,68,11:49:25
2.24,7.6,89.7,200.9,681.7,0,69,11:49:30
2.2,7.61,89.7,197.3,682.6,0,69,11:49:35
2.17,7.45,89.7,194.6,668.3,0,69,11:49:40
2.15,7.08,89.8,193.1,635.8,0,69,11:49:45
2.09,7.22,89.7,187.5,647.6,0,69,11:49:50
2.07,7.4,89.7,185.7,663.8,0,69,11:49:55
2.09,7.56,89.6,187.3,677.4,0,69,11:50:00
2.02,7.79,89.6,181,698,0,69,11:50:05
2.02,7.91,89.6,181,708.7,0,69,11:50:10
1.99,7.98,89.6,178.3,715,0,69,11:50:15
1.95,8.1,89.5,174.5,725,0,68,11:50:20
1.95,8.19,89.5,174.5,733,0,68,11:50:25
1.94,8.53,89.4,173.4,762.6,0,68,11:50:30
1.9,8.6,89.4,169.9,768.8,0,67,11:50:35
1.88,8.53,89.4,168.1,762.6,0,67,11:50:40
1.83,9.39,89.3,163.4,838.5,0,67,11:50:45
1.84,9.5,89.2,164.1,847.4,0,67,11:50:50
1.82,8.46,89.4,162.7,756.3,0,67,11:50:55
1.82,8.56,89.4,162.7,765.3,0,68,11:51:00
1.78,8.99,89.3,159,802.8,0,68,11:51:05
1.81,9.11,89.2,161.5,812.6,0,68,11:51:10
1.81,9.28,89.2,161.5,827.8,0,68,11:51:15
