Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
10.03,-9.88,100.8,1011,-995.9,0,19,13:01:50
10.39,-0.45,99.4,1032.8,-44.7,0,22,13:01:55
10.44,0.41,99.2,1035.6,40.7,0,28,13:02:00
10.07,-9.09,100.6,1013,-914.5,0,25,13:02:05
10.02,-9.04,100.7,1009,-910.3,0,24,13:02:10
10.11,-3.48,99.9,1010,-347.7,0,25,13:02:15
10.01,-9.03,100.7,1008,-909.3,0,27,13:02:20
9.99,-9.02,100.7,1006,-908.3,0,27,13:02:25
9.96,-8.99,100.7,1003,-905.3,0,29,13:02:30
10.14,-2.84,99.8,1012,-283.4,0,33,13:02:35
9.97,-9,100.7,1004,-906.3,0,37,13:02:40
10.22,-3.6,99.9,1021,-359.6,0,39,13:02:45
10.3,-3.66,100,1030,-366,0,41,13:02:50
10.48,-0.54,99.5,1042.8,-53.7,0,42,13:02:55
10.61,1.29,99.2,1052.5,128,0,43,13:03:00
10.72,2.15,99,1061.3,212.9,0,44,13:03:05
10.75,4,98.7,1061,394.8,0,45,13:03:10
10.87,6.77,98.3,1068.5,665.5,0,48,13:03:15
10.86,6.77,98.2,1066.5,664.8,0,52,13:03:20
10.92,6.77,98.1,1071.3,664.1,0,55,13:03:25
10.82,6.81,98.1,1061.4,668.1,0,58,13:03:30
10.83,6.88,98.1,1062.4,674.9,0,60,13:03:35
10.96,9.34,97.7,1070.8,912.5,0,62,13:03:40
11.05,9.49,97.7,1079.6,927.2,0,64,13:03:45
11.04,9.53,97.6,1077.5,930.1,0,64,13:03:50
11.07,9.44,97.5,1079.3,920.4,0,62,13:03:55
11.12,9.39,97.5,1084.2,915.5,0,61,13:04:00
11.11,9.46,97.5,1083.2,922.4,0,61,13:04:05
10.92,8.72,97.6,1065.8,851.1,0,62,13:04:10
10.91,6.66,97.9,1068.1,652,0,64,13:04:15
10.92,7.67,97.8,1068,750.1,0,65,13:04:20
10.96,7.62,97.7,1070.8,744.5,0,67,13:04:25
11.06,7.57,97.7,1080.6,739.6,0,69,13:04:30
11.02,7.58,97.7,1076.7,740.6,0,69,13:04:35
11.03,8.48,97.6,1076.5,827.6,0,69,13:04:40
11.1,8.45,97.5,1082.3,823.9,0,69,13:04:45
11.07,8.46,97.5,1079.3,824.9,0,69,13:04:50
11.09,8.58,97.5,1081.3,836.6,0,70,13:04:55
10.65,8.39,97.5,1038.4,818,0,71,13:05:00
10.57,7.92,97.6,1031.6,773,0,72,13:05:05
10.47,5.63,97.9,1025,551.2,0,74,13:05:10
10.49,4.03,98.2,1030.1,395.7,0,75,13:05:15
10.42,3.03,98.3,1024.3,297.8,0,76,13:05:20
10.4,2.09,98.5,1024.4,205.9,0,77,13:05:25
10.29,0.18,98.8,1016.7,17.8,0,78,13:05:30
10.14,-4.34,99.4,1007.9,-431.4,0,78,13:05:35
10.02,-9.53,100.3,1005,-955.9,0,78,13:05:40
10.06,-9.21,100.3,1009,-923.8,0,76,13:05:45
10.46,-3.87,99.5,1040.8,-385.1,0,74,13:05:50
10.61,0.24,98.9,1049.3,23.7,0,72,13:05:55
10.56,0.24,98.9,1044.4,23.7,0,72,13:06:00
10.52,0.29,98.9,1040.4,28.7,0,73,13:06:05
10.47,0.34,98.9,1035.5,33.6,0,75,13:06:10
10.48,0.23,98.9,1036.5,22.7,0,76,13:06:15
10.58,0.1,98.9,1046.4,9.9,0,76,13:06:20
10.63,0.19,98.9,1051.3,18.8,0,74,13:06:25
10.7,0.12,99,1059.3,11.9,0,71,13:06:30
10.83,3,98.6,1067.8,295.8,0,67,13:06:35
10.89,2.91,98.6,1073.8,286.9,0,63,13:06:40
10.86,2.94,98.6,1070.8,289.9,0,60,13:06:45
10.81,2.97,98.5,1064.8,292.5,0,58,13:06:50
10.85,4.85,98.2,1065.5,476.3,0,59,13:06:55
10.86,5.82,98,1064.3,570.4,0,61,13:07:00
10.83,5.82,98,1061.3,570.4,0,65,13:07:05
10.77,5.86,98,1055.5,574.3,0,70,13:07:10
10.51,0.77,98.7,1037.3,76,0,75,13:07:15
10.36,-2.31,99.2,1027.7,-229.2,0,79,13:07:20
10.43,-2.99,99.3,1035.7,-296.9,0,80,13:07:25
10.57,-1.61,99.1,1047.5,-159.6,0,78,13:07:30
10.68,0,98.9,1056.3,0,0,76,13:07:35
10.64,0.91,98.8,1051.2,89.9,0,76,13:07:40
10.31,-5.35,99.7,1027.9,-533.4,0,77,13:07:45
10.15,-9.29,100.3,1018,-931.8,0,76,13:07:50
10.13,-9.16,100.3,1016,-918.7,0,75,13:07:55
10.12,-9.14,100.3,1015,-916.7,0,74,13:08:00
10.4,-2.76,99.5,1034.8,-274.6,0,74,13:08:05
10.53,-0.73,99.2,1044.6,-72.4,0,73,13:08:10
10.57,0.25,99,1046.4,24.8,0,72,13:08:15
10.6,0.2,99,1049.4,19.8,0,72,13:08:20
10.75,2.04,98.7,1061,201.3,0,71,13:08:25
10.85,1.95,98.7,1070.9,192.5,0,68,13:08:30
10.88,1.88,98.7,1073.9,185.6,0,63,13:08:35
10.82,1.97,98.7,1067.9,194.4,0,59,13:08:40
10.8,1.97,98.7,1066,194.4,0,57,13:08:45
10.93,6.71,98,1071.1,657.6,0,58,13:08:50
10.91,6.7,97.9,1068.1,655.9,0,60,13:08:55
10.87,6.75,97.9,1064.2,660.8,0,64,13:09:00
10.62,2.86,98.4,1045,281.4,0,68,13:09:05
10.47,0.19,98.9,1035.5,18.8,0,72,13:09:10
10.55,0.03,98.9,1043.4,3,0,73,13:09:15
10.7,2.06,98.6,1055,203.1,0,72,13:09:20
10.7,2.01,98.6,1055,198.2,0,71,13:09:25
10.64,2.09,98.6,1049.1,206.1,0,71,13:09:30
10.59,2.11,98.6,1044.2,208,0,73,13:09:35
10.48,1.64,98.6,1033.3,161.7,0,76,13:09:40
10.5,0.24,98.9,1038.5,23.7,0,77,13:09:45
10.52,0.91,98.8,1039.4,89.9,0,77,13:09:50
10.44,0.45,98.8,1031.5,44.5,0,77,13:09:55
10.3,-2.23,99.2,1021.8,-221.2,0,79,13:10:00
10.24,-1.13,99,1013.8,-111.9,0,78,13:10:05
10.37,2.09,98.6,1022.5,206.1,0,75,13:10:10
10.65,6.04,98,1043.7,591.9,0,70,13:10:15
10.56,6.04,98,1034.9,591.9,0,67,13:10:20
10.36,6.26,97.9,1014.2,612.9,0,64,13:10:25
10.29,6.31,97.8,1006.4,617.1,0,62,13:10:30
10.47,7.14,97.7,1022.9,697.6,0,62,13:10:35
10.34,7.21,97.7,1010.2,704.4,0,63,13:10:40
10.15,10.69,97.1,985.6,1038,0,64,13:10:45
10.08,10.78,97.1,978.8,1046.7,0,66,13:10:50
10.25,10.62,97,994.3,1030.1,0,68,13:10:55
10.09,10.31,97.1,979.7,1001.1,0,70,13:11:00
10.18,10.2,97.1,988.5,990.4,0,71,13:11:05
10.28,8.87,97.3,1000.2,863.1,0,72,13:11:10
9.82,7.8,97.4,956.5,759.7,0,73,13:11:15
9.72,5.86,97.7,949.6,572.5,0,74,13:11:20
10.05,4.15,98,984.9,406.7,0,75,13:11:25
10.16,4.07,98,995.7,398.9,0,75,13:11:30
10.25,4.93,97.9,1003.5,482.6,0,75,13:11:35
10.4,4.78,97.9,1018.2,468,0,75,13:11:40
10.6,4.31,97.9,1037.7,421.9,0,75,13:11:45
10.66,5.07,97.8,1042.5,495.8,0,74,13:11:50
10.77,6.99,97.6,1051.2,682.2,0,73,13:11:55
10.73,6.85,97.5,1046.2,667.9,0,73,13:12:00
10.59,5.19,97.8,1035.7,507.6,0,74,13:12:05
10.39,1.76,98.3,1021.3,173,0,77,13:12:10
10.05,-6.71,99.6,1001,-668.3,0,79,13:12:15
9.87,-9.76,100.1,988,-977,0,79,13:12:20
9.84,-10.22,100.3,987,-1025.1,0,80,13:12:25
9.77,-11.81,100.6,982.9,-1188.1,0,82,13:12:30
9.98,-12.5,100.7,1005,-1258.8,0,82,13:12:35
10.13,-6.88,99.8,1011,-686.6,0,82,13:12:40
10.19,-7.61,100,1019,-761,0,82,13:12:45
10.03,-8.67,100.1,1004,-867.9,0,83,13:12:50
10.2,-7.98,100.1,1021,-798.8,0,83,13:12:55
10.36,-4.39,99.6,1031.9,-437.2,0,80,13:13:00
10.35,-3.14,99.4,1028.8,-312.1,0,79,13:13:05
10.37,-2.51,99.3,1029.7,-249.2,0,77,13:13:10
10.47,-2.77,99.3,1039.7,-275.1,0,75,13:13:15
10.72,1.14,98.8,1059.1,112.6,0,71,13:13:20
10.84,3.98,98.3,1065.6,391.2,0,67,13:13:25
10.86,5.57,98,1064.3,545.9,0,65,13:13:30
10.9,5.86,98,1068.2,574.3,0,64,13:13:35
10.82,5.87,98,1060.4,575.3,0,65,13:13:40
10.85,5.88,97.9,1062.2,575.7,0,66,13:13:45
10.77,5.93,97.8,1053.3,580,0,68,13:13:50
10.74,5.95,97.8,1050.4,581.9,0,71,13:13:55
10.34,5.37,97.9,1012.3,525.7,0,74,13:14:00
10.48,3.44,98.2,1029.1,337.8,0,76,13:14:05
10.38,0.78,98.5,1022.4,76.8,0,77,13:14:10
10.32,-1.67,99,1021.7,-165.3,0,79,13:14:15
10.12,-3.79,99.3,1004.9,-376.3,0,80,13:14:20
9.94,-5,99.5,989,-497.5,0,81,13:14:25
9.85,-6.05,99.7,982,-603.2,0,82,13:14:30
9.69,-10.99,100.5,973.8,-1104.5,0,81,13:14:35
9.92,-9.92,100.3,995,-995,0,79,13:14:40
10,-9.73,100.4,1004,-976.9,0,78,13:14:45
10.17,-5.45,99.7,1013.9,-543.4,0,80,13:14:50
10.21,-5.08,99.7,1017.9,-506.5,0,78,13:14:55
10.19,-4.63,99.6,1014.9,-461.1,0,77,13:15:00
10.25,-4.03,99.5,1019.9,-401,0,78,13:15:05
10.55,0,98.9,1043.4,0,0,76,13:15:10
10.78,3.02,98.5,1061.8,297.5,0,72,13:15:15
10.66,3.1,98.4,1048.9,305,0,70,13:15:20
10.64,3.1,98.4,1047,305,0,69,13:15:25
10.58,3.15,98.4,1041.1,310,0,70,13:15:30
10.53,3.16,98.4,1036.2,310.9,0,71,13:15:35
10.47,3.27,98.3,1029.2,321.4,0,73,13:15:40
10.35,2.95,98.4,1018.4,290.3,0,75,13:15:45
10.4,0.91,98.7,1026.5,89.8,0,77,13:15:50
10.34,-0.71,98.9,1022.6,-70.2,0,78,13:15:55
10.3,-1.85,99.1,1020.7,-183.3,0,78,13:16:00
10.18,-1.34,99,1007.8,-132.7,0,78,13:16:05
10.21,-1.18,99,1010.8,-116.8,0,77,13:16:10
10.15,-1.47,99,1004.9,-145.5,0,78,13:16:15
10.04,-3.98,99.4,998,-395.6,0,80,13:16:20
9.79,-10.96,100.6,984.9,-1102.6,0,81,13:16:25
9.86,-10.81,100.6,991.9,-1087.5,0,81,13:16:30
10.34,-1.54,99.2,1025.7,-152.8,0,79,13:16:35
10.63,4.61,98.3,1044.9,453.2,0,74,13:16:40
10.62,6.15,98,1040.8,602.7,0,71,13:16:45
10.54,6.14,97.9,1031.9,601.1,0,71,13:16:50
10.62,6.01,97.9,1039.7,588.4,0,72,13:16:55
10.55,4.81,98.1,1035,471.9,0,75,13:17:00
10.06,-7.88,99.9,1005,-787.2,0,76,13:17:05
10.14,-4.89,99.5,1008.9,-486.6,0,78,13:17:10
10.21,-4.74,99.5,1015.9,-471.6,0,77,13:17:15
10.32,-3.76,99.5,1026.8,-374.1,0,75,13:17:20
10.49,0.34,98.9,1037.5,33.6,0,73,13:17:25
10.63,3.13,98.4,1046,308,0,73,13:17:30
10.64,3.07,98.4,1047,302.1,0,71,13:17:35
10.58,3.13,98.3,1040,307.7,0,72,13:17:40
10.54,2.11,98.5,1038.2,207.8,0,73,13:17:45
10.05,-9.07,100.1,1006,-907.9,0,73,13:17:50
9.97,-9,100.2,999,-901.8,0,73,13:17:55
9.9,-8.97,100.2,992,-898.8,0,75,13:18:00
10.02,-9.08,100.3,1005,-910.7,0,75,13:18:05
10.48,1.34,98.8,1035.4,132.4,0,74,13:18:10
10.46,2.31,98.6,1031.4,227.8,0,73,13:18:15
10.6,2.16,98.6,1045.2,213,0,72,13:18:20
10.29,2.41,98.6,1014.6,237.6,0,72,13:18:25
10.23,1.37,98.7,1009.7,135.2,0,73,13:18:30
10.19,-2.64,99.3,1011.9,-262.2,0,74,13:18:35
9.87,-6.7,99.8,985,-668.7,0,75,13:18:40
9.91,-6.53,99.9,990,-652.3,0,75,13:18:45
10.02,-3.48,99.5,997,-346.3,0,74,13:18:50
9.98,-3.47,99.5,993,-345.3,0,75,13:18:55
9.92,-3.74,99.5,987,-372.1,0,78,13:19:00
9.96,-4.41,99.6,992,-439.2,0,80,13:19:05
10.1,-2.69,99.4,1003.9,-267.4,0,80,13:19:10
10.17,-0.87,99.1,1007.8,-86.2,0,78,13:19:15
10.26,0.35,98.9,1014.7,34.6,0,76,13:19:20
10.35,0.42,98.9,1023.6,41.5,0,71,13:19:25
10.26,0.49,98.9,1014.7,48.5,0,68,13:19:30
10.23,0.5,98.9,1011.7,49.5,0,66,13:19:35
10.19,0.56,98.9,1007.8,55.4,0,66,13:19:40
10.34,3.4,98.4,1017.5,334.6,0,64,13:19:45
10.3,4.35,98.3,1012.5,427.6,0,63,13:19:50
10.24,4.42,98.3,1006.6,434.5,0,64,13:19:55
10.2,4.45,98.2,1001.6,437,0,67,13:20:00
10.49,4.22,98.3,1031.2,414.8,0,69,13:20:05
10.48,4.21,98.2,1029.1,413.4,0,69,13:20:10
10.35,5.28,98,1014.3,517.4,0,69,13:20:15
10.41,5.26,98,1020.2,515.5,0,70,13:20:20
10.32,5.07,98,1011.4,496.9,0,73,13:20:25
10.25,3.05,98.3,1007.6,299.8,0,76,13:20:30
10.08,-0.23,98.8,995.9,-22.7,0,78,13:20:35
10.05,-0.74,98.9,993.9,-73.2,0,78,13:20:40
10.13,-2.28,99.1,1003.9,-225.9,0,80,13:20:45
10.15,-1.32,99,1004.9,-130.7,0,79,13:20:50
10.2,-0.18,98.8,1007.8,-17.8,0,78,13:20:55
10.08,0.47,98.8,995.9,46.4,0,77,13:21:00
10.17,0.83,98.8,1004.8,82,0,76,13:21:05
10.26,1.28,98.6,1011.6,126.2,0,76,13:21:10
10.26,1.57,98.6,1011.6,154.8,0,75,13:21:15
10.26,1.49,98.6,1011.6,146.9,0,75,13:21:20
10.29,1.49,98.6,1014.6,146.9,0,74,13:21:25
10.18,1.54,98.6,1003.7,151.8,0,75,13:21:30
10.17,1.45,98.5,1001.7,142.8,0,75,13:21:35
9.99,1.39,98.6,985,137.1,0,76,13:21:40
10.01,0.85,98.6,987,83.8,0,77,13:21:45
10.15,-0.04,98.8,1002.8,-4,0,78,13:21:50
10.2,-1.02,99,1009.8,-101,0,78,13:21:55
10.11,-2.48,99.2,1002.9,-246,0,80,13:22:00
10.18,-2.88,99.2,1009.9,-285.7,0,80,13:22:05
9.96,-9.38,100.2,998,-939.9,0,79,13:22:10
10.03,-7.42,100,1003,-742,0,78,13:22:15
10.17,-6.34,99.8,1015,-632.7,0,75,13:22:20
10.25,-3.64,99.5,1019.9,-362.2,0,73,13:22:25
10.34,-1.47,99.1,1024.7,-145.7,0,72,13:22:30
10.41,0.43,98.9,1029.5,42.5,0,72,13:22:35
10.42,0.43,98.9,1030.5,42.5,0,71,13:22:40
10.49,2.28,98.6,1034.3,224.8,0,72,13:22:45
10.57,4.16,98.3,1039,408.9,0,71,13:22:50
10.58,4.24,98.3,1040,416.8,0,72,13:22:55
10.09,-9.09,100.1,1010,-909.9,0,69,13:23:00
10.05,-9.06,100.2,1007,-907.8,0,63,13:23:05
9.53,-12.29,100.8,960.6,-1238.8,0,53,13:23:10
10.36,-1.52,99.3,1028.7,-150.9,0,49,13:23:15
10.49,1.41,98.9,1037.5,139.4,0,48,13:23:20
10.49,1.36,98.8,1036.4,134.4,0,49,13:23:25
10.7,5.34,98.2,1050.7,524.4,0,49,13:23:30
10.84,9.62,97.5,1056.9,938,0,52,13:23:35
10.82,9.6,97.4,1053.9,935,0,57,13:23:40
10.84,9.6,97.4,1055.8,935,0,61,13:23:45
10.83,9.64,97.4,1054.8,938.9,0,66,13:23:50
10.88,9.73,97.3,1058.6,946.7,0,69,13:23:55
10.8,8.8,97.4,1051.9,857.1,0,71,13:24:00
10.79,8.02,97.4,1050.9,781.1,0,73,13:24:05
10.44,5.01,97.9,1022.1,490.5,0,75,13:24:10
10.35,3.09,98.2,1016.4,303.4,0,76,13:24:15
10.23,2.21,98.3,1005.6,217.2,0,76,13:24:20
10.03,0.49,98.6,989,48.3,0,78,13:24:25
10.06,-0.57,98.8,993.9,-56.3,0,78,13:24:30
9.92,-2.19,99,982.1,-216.8,0,79,13:24:35
9.79,-3.04,99.2,971.2,-301.6,0,79,13:24:40
9.81,-3.59,99.3,974.1,-356.5,0,80,13:24:45
9.69,-3.11,99.2,961.2,-308.5,0,79,13:24:50
9.68,-8.99,100.1,969,-899.9,0,77,13:24:55
9.71,-8.78,100.1,972,-878.9,0,75,13:25:00
9.54,-8.59,100.1,955,-859.9,0,73,13:25:05
10.04,4.05,98.3,986.9,398.1,0,72,13:25:10
10.29,6.33,98,1008.4,620.3,0,72,13:25:15
10.28,6.28,97.9,1006.4,614.8,0,69,13:25:20
10.52,6.06,98,1031,593.9,0,67,13:25:25
10.44,7.15,97.7,1020,698.6,0,67,13:25:30
10.31,5.64,97.9,1009.3,552.2,0,69,13:25:35
9.71,-8.74,100,971,-874,0,68,13:25:40
9.66,-8.71,100.1,967,-871.9,0,64,13:25:45
9.48,-3.71,99.5,943.3,-369.1,0,66,13:25:50
9.48,-0.55,99,938.5,-54.5,0,71,13:25:55
9.66,-2.8,99.3,959.2,-278,0,72,13:26:00
9.72,-3.01,99.4,966.2,-299.2,0,71,13:26:05
9.86,-2.02,99.2,978.1,-200.4,0,70,13:26:10
9.91,0.09,98.9,980.1,8.9,0,70,13:26:15
10.02,1.85,98.6,988,182.4,0,72,13:26:20
10.25,1.69,98.6,1010.7,166.6,0,74,13:26:25
10.44,1.62,98.6,1029.4,159.7,0,72,13:26:30
10.54,2.32,98.6,1039.2,228.8,0,69,13:26:35
10.59,2.28,98.6,1044.2,224.8,0,67,13:26:40
10.49,2.35,98.5,1033.3,231.5,0,66,13:26:45
10.41,2.4,98.5,1025.4,236.4,0,68,13:26:50
10.53,4.25,98.2,1034,417.4,0,70,13:26:55
10.5,4.03,98.2,1031.1,395.7,0,73,13:27:00
10.43,2.89,98.3,1025.3,284.1,0,74,13:27:05
10.28,-0.53,98.9,1016.7,-52.4,0,76,13:27:10
10.34,-0.72,98.9,1022.6,-71.2,0,77,13:27:15
10.29,-3.76,99.3,1021.8,-373.4,0,75,13:27:20
10.27,-1.55,99,1016.7,-153.5,0,75,13:27:25
10.26,-1.56,99.1,1016.8,-154.6,0,75,13:27:30
10.29,-1.53,99.1,1019.7,-151.6,0,75,13:27:35
10.23,-1.47,99.1,1013.8,-145.7,0,76,13:27:40
10.25,-1.56,99.1,1015.8,-154.6,0,75,13:27:45
10.28,-1.56,99.1,1018.7,-154.6,0,75,13:27:50
10.29,-0.46,98.9,1017.7,-45.5,0,74,13:27:55
10.27,-0.46,98.9,1015.7,-45.5,0,73,13:28:00
10.26,-0.4,98.9,1014.7,-39.6,0,73,13:28:05
10.3,0.54,98.9,1018.7,53.4,0,73,13:28:10
10.38,0.45,98.9,1026.6,44.5,0,71,13:28:15
10.26,0.55,98.8,1013.7,54.3,0,71,13:28:20
10.11,0.67,98.8,998.9,66.2,0,72,13:28:25
9.98,0.72,98.8,986,71.1,0,74,13:28:30
9.96,0.33,98.8,984,32.6,0,77,13:28:35
9.97,-0.44,98.9,986,-43.5,0,78,13:28:40
9.99,-1.29,99,989,-127.7,0,78,13:28:45
9.98,-0.86,99,988,-85.1,0,78,13:28:50
9.98,-0.6,98.9,987,-59.3,0,78,13:28:55
9.86,-0.33,98.9,975.2,-32.6,0,78,13:29:00
9.89,-0.11,98.9,978.1,-10.9,0,78,13:29:05
9.93,0.04,98.8,981.1,4,0,77,13:29:10
9.97,0.24,98.8,985,23.7,0,76,13:29:15
9.91,0.8,98.7,978.1,79,0,75,13:29:20
9.92,0.84,98.7,979.1,82.9,0,73,13:29:25
9.84,0.9,98.7,971.2,88.8,0,72,13:29:30
9.84,0.91,98.7,971.2,89.8,0,73,13:29:35
9.93,0.86,98.7,980.1,84.9,0,74,13:29:40
9.81,0.92,98.7,968.2,90.8,0,75,13:29:45
9.67,0.67,98.7,954.4,66.1,0,76,13:29:50
9.59,0.44,98.8,947.5,43.5,0,76,13:29:55
9.63,0.43,98.8,951.4,42.5,0,76,13:30:00
9.8,0.38,98.8,968.2,37.5,0,76,13:30:05
9.97,0.48,98.7,984,47.4,0,76,13:30:10
9.96,0.42,98.7,983.1,41.5,0,76,13:30:15
9.98,0.28,98.8,986,27.7,0,76,13:30:20
9.93,-0.11,98.8,981.1,-10.9,0,77,13:30:25
9.82,-1.58,99,972.2,-156.4,0,79,13:30:30
9.74,-1.25,99,964.3,-123.8,0,79,13:30:35
9.95,-0.46,98.9,984.1,-45.5,0,78,13:30:40
10.03,-0.28,98.9,992,-27.7,0,77,13:30:45
10.03,-0.72,98.9,992,-71.2,0,78,13:30:50
10.11,-0.56,98.9,999.9,-55.4,0,78,13:30:55
10.23,-0.38,98.9,1011.7,-37.6,0,78,13:31:00
10.24,-0.12,98.8,1011.7,-11.9,0,77,13:31:05
10.27,0.07,98.9,1015.7,6.9,0,76,13:31:10
10.29,0.46,98.8,1016.7,45.4,0,76,13:31:15
10.27,0.41,98.8,1014.7,40.5,0,76,13:31:20
10.22,0.09,98.9,1010.8,8.9,0,76,13:31:25
9.31,1,98.7,918.9,98.7,0,76,13:31:30
9.06,-0.64,99,896.9,-63.4,0,77,13:31:35
10.25,-1.57,99.1,1015.8,-155.6,0,76,13:31:40
10.28,-0.18,98.9,1016.7,-17.8,0,77,13:31:45
10.25,-0.25,98.8,1012.7,-24.7,0,77,13:31:50
9.94,-9.06,100.1,995,-906.9,0,76,13:31:55
9.89,-8.93,100.2,991,-894.8,0,73,13:32:00
10.1,-3.48,99.5,1005,-346.3,0,72,13:32:05
9.12,-2.85,99.4,906.5,-283.3,0,72,13:32:10
6.75,-27.5,103,695.3,-2832.5,0,63,13:32:15
9.89,-8.92,100.4,993,-895.6,0,58,13:32:20
9.83,-8.87,100.4,986.9,-890.5,0,56,13:32:25
10.08,-4.32,99.7,1005,-430.7,0,54,13:32:30
10.27,-0.31,99.2,1018.8,-30.8,0,55,13:32:35
10.23,-0.24,99.1,1013.8,-23.8,0,56,13:32:40
9.37,0.44,99,927.6,43.6,0,57,13:32:45
8.94,-8.04,100.2,895.8,-805.6,0,55,13:32:50
9.84,-8.87,100.4,987.9,-890.5,0,52,13:32:55
5.6,-24.89,102.7,575.1,-2556.2,0,43,13:33:00
9.82,-8.85,100.4,985.9,-888.5,0,37,13:33:05
9.85,-8.89,100.5,989.9,-893.4,0,36,13:33:10
10,-3.22,99.6,996,-320.7,0,36,13:33:15
7.62,-2.24,99.5,758.2,-222.9,0,39,13:33:20
9.88,-7.18,100.3,991,-720.2,0,41,13:33:25
9.8,-8.84,100.4,983.9,-887.5,0,41,13:33:30
9.74,-8.78,100.5,978.9,-882.4,0,40,13:33:35
9.78,-8.82,100.5,982.9,-886.4,0,39,13:33:40
9.7,-8.74,100.5,974.9,-878.4,0,38,13:33:45
9.66,-8.71,100.5,970.8,-875.4,0,36,13:33:50
9.61,-8.43,100.5,965.8,-847.2,0,35,13:33:55
9.93,-3.17,99.8,991,-316.4,0,36,13:34:00
9.76,-3.03,99.7,973.1,-302.1,0,39,13:34:05
9.54,-8.59,100.5,958.8,-863.3,0,39,13:34:10
9.65,-8.7,100.6,970.8,-875.2,0,38,13:34:15
9.56,-8.62,100.5,960.8,-866.3,0,37,13:34:20
9.52,-8.58,100.6,957.7,-863.1,0,36,13:34:25
9.92,0.89,99.2,984.1,88.3,0,39,13:34:30
10.16,0.73,99.2,1007.9,72.4,0,43,13:34:35
10.09,0.73,99.1,999.9,72.3,0,47,13:34:40
9.85,-1.12,99.4,979.1,-111.3,0,49,13:34:45
9.86,-0.01,99.2,978.1,-1,0,51,13:34:50
9.94,0.89,99.1,985.1,88.2,0,53,13:34:55
9.77,1.04,99,967.2,103,0,55,13:35:00
9.85,0.96,99,975.2,95,0,57,13:35:05
9.89,2.85,98.7,976.1,281.3,0,58,13:35:10
9.72,3,98.7,959.4,296.1,0,61,13:35:15
9.68,3.04,98.6,954.4,299.7,0,63,13:35:20
8.81,-7.92,100.2,882.8,-793.6,0,64,13:35:25
5.97,-27.3,103.1,615.5,-2814.6,0,54,13:35:30
5.99,-20.59,102.3,612.8,-2106.4,0,38,13:35:35
9.16,-8.25,100.6,921.5,-830,0,32,13:35:40
8.93,-8.02,100.5,897.5,-806,0,31,13:35:45
9.69,1.14,99.2,961.2,113.1,0,34,13:35:50
9.83,4.4,98.6,969.2,433.8,0,40,13:35:55
9.93,8.54,98,973.1,836.9,0,45,13:36:00
9.92,8.52,97.9,971.2,834.1,0,51,13:36:05
8.99,9.96,97.6,877.4,972.1,0,56,13:36:10
9.97,11.77,97.4,971.1,1146.4,0,61,13:36:15
10.01,10.75,97.5,976,1048.1,0,63,13:36:20
10.01,10.75,97.4,975,1047.1,0,66,13:36:25
10.07,10.71,97.4,980.8,1043.2,0,69,13:36:30
10,6.46,97.9,979,632.4,0,71,13:36:35
9.6,1.87,98.6,946.6,184.4,0,72,13:36:40
6.53,-27.59,103,672.6,-2841.8,0,65,13:36:45
9.42,-8.39,100.3,944.8,-841.5,0,60,13:36:50
9.65,-0.16,99.2,957.3,-15.9,0,61,13:36:55
9.84,2.03,98.8,972.2,200.6,0,63,13:37:00
9.79,1.18,98.9,968.2,116.7,0,65,13:37:05
8.63,3.64,98.5,850.1,358.5,0,66,13:37:10
9.77,2.88,98.6,963.3,284,0,67,13:37:15
9.98,2.74,98.6,984,270.2,0,68,13:37:20
10.04,2.69,98.6,989.9,265.2,0,69,13:37:25
9.6,3.04,98.6,946.6,299.7,0,70,13:37:30
9.52,3.14,98.6,938.7,309.6,0,72,13:37:35
9.46,3.19,98.5,931.8,314.2,0,73,13:37:40
9.47,3.28,98.5,932.8,323.1,0,74,13:37:45
9.81,2.95,98.5,966.3,290.6,0,74,13:37:50
9.46,2.96,98.5,931.8,291.6,0,75,13:37:55
8.35,-7.49,100,835,-749,0,72,13:38:00
9.23,0.5,98.9,912.8,49.5,0,70,13:38:05
9.53,0.3,99,943.5,29.7,0,68,13:38:10
9.53,0.3,98.9,942.5,29.7,0,67,13:38:15
9.77,0.06,99,967.2,5.9,0,67,13:38:20
9.9,-1.65,99.3,983.1,-163.8,0,64,13:38:25
9.91,0.88,98.9,980.1,87,0,65,13:38:30
9.79,-0.4,99.2,971.2,-39.7,0,66,13:38:35
9.62,-3.87,99.6,958.2,-385.5,0,65,13:38:40
9.7,-0.94,99.2,962.2,-93.2,0,65,13:38:45
9.66,-0.83,99.2,958.3,-82.3,0,65,13:38:50
9.59,-0.84,99.2,951.3,-83.3,0,65,13:38:55
9.67,-0.95,99.2,959.3,-94.2,0,66,13:39:00
9.77,1.05,98.9,966.3,103.8,0,66,13:39:05
9.84,0.99,98.9,973.2,97.9,0,67,13:39:10
9.78,1.06,98.9,967.2,104.8,0,67,13:39:15
9.95,0.9,98.9,984.1,89,0,68,13:39:20
9.83,0.97,98.9,972.2,95.9,0,68,13:39:25
9.79,1.02,98.9,968.2,100.9,0,68,13:39:30
6.69,3.6,98.5,659,354.6,0,68,13:39:35
9.66,1.11,98.9,955.4,109.8,0,69,13:39:40
