Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
10.53,1.41,91.6,964.5,129.2,0,68,12:39:10
10.48,1.27,91.6,960,116.3,0,68,12:39:15
10.4,1.45,91.5,951.6,132.7,0,69,12:39:20
10.35,1.34,91.5,947,122.6,0,69,12:39:25
10.33,1.2,91.6,946.2,109.9,0,69,12:39:30
10.3,1.28,91.6,943.5,117.2,0,69,12:39:35
10.26,1.07,91.6,939.8,98,0,69,12:39:40
10.04,1.39,91.5,918.7,127.2,0,69,12:39:45
10.19,1.27,91.6,933.4,116.3,0,69,12:39:50
10.19,0.99,91.6,933.4,90.7,0,70,12:39:55
10.24,0.75,91.7,939,68.8,0,70,12:40:00
10.21,0.99,91.6,935.2,90.7,0,70,12:40:05
10.22,1.04,91.6,936.2,95.3,0,70,12:40:10
10.23,0.81,91.7,938.1,74.3,0,70,12:40:15
10.17,0.43,91.7,932.6,39.4,0,70,12:40:20
10.21,0.28,91.7,936.3,25.7,0,70,12:40:25
10.19,0.6,91.7,934.4,55,0,70,12:40:30
10.24,0.7,91.7,939,64.2,0,70,12:40:35
10.24,1.12,91.6,938,102.6,0,70,12:40:40
10.34,0.92,91.6,947.1,84.3,0,70,12:40:45
10.37,1.08,91.6,949.9,98.9,0,70,12:40:50
10.44,0.97,91.6,956.3,88.9,0,69,12:40:55
10.44,1.26,91.5,955.3,115.3,0,69,12:41:00
10.58,1.39,91.5,968.1,127.2,0,69,12:41:05
10.72,1.25,91.6,982,114.5,0,68,12:41:10
10.73,1.07,91.5,981.8,97.9,0,68,12:41:15
10.79,1.14,91.6,988.4,104.4,0,68,12:41:20
10.9,1.14,91.5,997.4,104.3,0,68,12:41:25
10.95,1.12,91.6,1003,102.6,0,67,12:41:30
11.01,1.01,91.6,1008.5,92.5,0,67,12:41:35
11.07,0.86,91.6,1014,78.8,0,67,12:41:40
11.15,0.8,91.6,1021.3,73.3,0,67,12:41:45
11.36,0.67,91.6,1040.6,61.4,0,67,12:41:50
8.75,2.85,91.3,798.9,260.2,0,66,12:41:55
3.28,7.36,90.4,296.5,665.3,0,66,12:42:00
3.29,7.39,90.4,297.4,668.1,0,66,12:42:05
3.37,7.31,90.4,304.6,660.8,0,65,12:42:10
2.98,7.65,90.3,269.1,690.8,0,66,12:42:15
2.57,7.98,90.2,231.8,719.8,0,66,12:42:20
2.3,8.25,90.1,207.2,743.3,0,66,12:42:25
2.12,8.28,90.1,191,746,0,66,12:42:30
1.97,8.6,90,177.3,774,0,66,12:42:35
1.78,8.69,90,160.2,782.1,0,66,12:42:40
1.67,8.43,90,150.3,758.7,0,66,12:42:45
1.59,8.87,89.9,142.9,797.4,0,66,12:42:50
1.51,8.97,89.9,135.7,806.4,0,67,12:42:55
1.46,8.36,90,131.4,752.4,0,67,12:43:00
1.49,9.45,89.7,133.7,847.7,0,67,12:43:05
3.05,7.19,90.1,274.8,647.8,0,67,12:43:10
10.25,1.38,91.2,934.8,125.9,0,68,12:43:15
10.13,1.23,91.2,923.9,112.2,0,69,12:43:20
10.14,0.45,91.4,926.8,41.1,0,70,12:43:25
10.23,0.42,91.4,935,38.4,0,70,12:43:30
10.15,0.73,91.4,927.7,66.7,0,70,12:43:35
10.14,0.95,91.3,925.8,86.7,0,70,12:43:40
10.11,0.94,91.4,924.1,85.9,0,70,12:43:45
10.06,0.97,91.4,919.5,88.7,0,70,12:43:50
10.06,0.77,91.4,919.5,70.4,0,70,12:43:55
10.06,0.35,91.6,921.5,32.1,0,70,12:44:00
10.03,0.38,91.5,917.7,34.8,0,70,12:44:05
9.98,0.75,91.4,912.2,68.6,0,70,12:44:10
10.04,1.04,91.4,917.7,95.1,0,70,12:44:15
9.93,1.22,91.3,906.6,111.4,0,70,12:44:20
9.96,1.09,91.4,910.3,99.6,0,70,12:44:25
9.69,1.01,91.4,885.7,92.3,0,70,12:44:30
9.87,0.97,91.4,902.1,88.7,0,70,12:44:35
9.63,1.46,91.3,879.2,133.3,0,70,12:44:40
9.68,1.44,91.3,883.8,131.5,0,70,12:44:45
9.84,1.19,91.4,899.4,108.8,0,69,12:44:50
9.63,1.55,91.3,879.2,141.5,0,70,12:44:55
9.71,1.24,91.4,887.5,113.3,0,69,12:45:00
9.75,1.55,91.3,890.2,141.5,0,70,12:45:05
9.57,1.38,91.4,874.7,126.1,0,69,12:45:10
9.44,1.71,91.3,861.9,156.1,0,69,12:45:15
9.57,1.38,91.3,873.7,126,0,70,12:45:20
9.6,1.43,91.4,877.4,130.7,0,70,12:45:25
9.61,1.57,91.3,877.4,143.3,0,69,12:45:30
9.71,1.68,91.3,886.5,153.4,0,69,12:45:35
9.73,1.73,91.3,888.3,157.9,0,69,12:45:40
9.58,1.87,91.3,874.7,170.7,0,69,12:45:45
9.6,1.8,91.2,875.5,164.2,0,69,12:45:50
9.37,1.89,91.2,854.5,172.4,0,69,12:45:55
9.47,1.69,91.3,864.6,154.3,0,69,12:46:00
9.46,1.74,91.3,863.7,158.9,0,69,12:46:05
9.42,1.5,91.3,860,137,0,69,12:46:10
9.28,1.85,91.3,847.3,168.9,0,70,12:46:15
9.34,1.51,91.3,852.7,137.9,0,70,12:46:20
9.26,1.21,91.4,846.4,110.6,0,70,12:46:25
9.17,0.93,91.4,838.1,85,0,70,12:46:30
9.1,1.4,91.3,830.8,127.8,0,70,12:46:35
9.27,1.37,91.3,846.4,125.1,0,70,12:46:40
9.37,0.64,91.5,857.4,58.6,0,71,12:46:45
9.61,0.98,91.4,878.4,89.6,0,71,12:46:50
10.23,-1.89,91.9,940.1,-173.7,0,72,12:46:55
9.16,-8.62,93.1,852.8,-802.5,0,71,12:47:00
9.64,-8.66,93.1,897.5,-806.2,0,67,12:47:05
8.86,-32.89,97.4,863,-3203.5,0,60,12:47:10
9.44,-8.53,93.4,881.7,-796.7,0,49,12:47:15
9.47,-8.52,93.4,884.5,-795.8,0,45,12:47:20
9.5,-8.53,93.4,887.3,-796.7,0,44,12:47:25
9.16,-17.61,95,870.2,-1673,0,39,12:47:30
9.14,-16.37,95,868.3,-1555.2,0,29,12:47:35
9.16,-10.14,93.8,859.2,-951.1,0,13,12:47:40
9.09,-8.15,93.4,849,-761.2,0,0,12:47:45
9.14,-8.21,93.4,853.7,-766.8,0,0,12:47:50
9.23,-8.29,93.5,863,-775.1,0,0,12:47:55
9.26,-8.31,93.6,866.7,-777.8,0,0,12:48:00
9.27,-8.31,93.5,866.7,-777,0,0,12:48:05
9.27,-8.31,93.5,866.7,-777,0,0,12:48:10
9.28,-8.33,93.6,868.6,-779.7,0,0,12:48:15
9.28,-8.34,93.6,868.6,-780.6,0,0,12:48:20
9.11,-8.17,93.6,852.7,-764.7,0,0,12:48:25
8.57,-7.67,93.4,800.4,-716.4,0,0,12:48:30
9.11,-8.18,93.6,852.7,-765.6,0,0,12:48:35
9.24,-8.29,93.6,864.9,-775.9,0,0,12:48:40
8.91,-7.98,93.6,834,-746.9,0,0,12:48:45
9.24,-8.29,93.6,864.9,-775.9,0,0,12:48:50
9.26,-8.3,93.6,866.7,-776.9,0,0,12:48:55
9.23,-8.28,93.6,863.9,-775,0,0,12:49:00
9.29,-8.35,93.7,870.5,-782.4,0,0,12:49:05
9.34,-8.38,93.7,875.2,-785.2,0,0,12:49:10
9.02,-8.1,93.6,844.3,-758.2,0,0,12:49:15
9.16,-8.21,93.6,857.4,-768.5,0,0,12:49:20
9.1,-8.16,93.7,852.7,-764.6,0,0,12:49:25
8.32,-7.44,93.6,778.8,-696.4,0,0,12:49:30
7.45,-6.64,93.4,695.8,-620.2,0,0,12:49:35
9.24,-8.29,93.7,865.8,-776.8,0,0,12:49:40
9.18,-8.24,93.7,860.2,-772.1,0,0,12:49:45
9.14,-8.2,93.7,856.4,-768.3,0,0,12:49:50
9.15,-8.21,93.7,857.4,-769.3,0,0,12:49:55
9.17,-8.23,93.7,859.2,-771.2,0,0,12:50:00
9.11,-8.18,93.7,853.6,-766.5,0,0,12:50:05
9.15,-7.43,93.6,856.4,-695.4,0,0,12:50:10
8.94,-6.14,93.4,835,-573.5,0,2,12:50:15
8.89,-3.14,93,826.8,-292,0,7,12:50:20
9.25,-0.59,92.5,855.6,-54.6,0,12,12:50:25
8.85,1.07,92.1,815.1,98.5,0,22,12:50:30
8.95,1.79,92.1,824.3,164.9,0,30,12:50:35
8.77,1.89,92,806.8,173.9,0,37,12:50:40
8.83,1.84,92,812.4,169.3,0,41,12:50:45
8.84,1.84,91.9,812.4,169.1,0,46,12:50:50
8.85,1.83,91.9,813.3,168.2,0,50,12:50:55
8.87,1.79,91.8,814.3,164.3,0,53,12:51:00
8.84,1.83,91.8,811.5,168,0,56,12:51:05
8.83,1.85,91.8,810.6,169.8,0,58,12:51:10
8.88,1.82,91.8,815.2,167.1,0,61,12:51:15
8.91,1.73,91.9,818.8,159,0,63,12:51:20
8.9,1.75,91.8,817,160.7,0,65,12:51:25
8.94,1.77,91.8,820.7,162.5,0,66,12:51:30
8.87,1.77,91.9,815.2,162.7,0,68,12:51:35
8.86,1.77,91.8,813.3,162.5,0,68,12:51:40
8.97,1.74,91.8,823.4,159.7,0,69,12:51:45
9.02,1.51,91.8,828,138.6,0,70,12:51:50
8.91,1.28,91.9,818.8,117.6,0,71,12:51:55
8.88,0.6,92,817,55.2,0,71,12:52:00
8.94,1,91.9,821.6,91.9,0,71,12:52:05
9.02,0.9,91.9,828.9,82.7,0,71,12:52:10
9.04,0.41,92,831.7,37.7,0,71,12:52:15
9.12,0.46,92,839,42.3,0,71,12:52:20
9.1,1.07,91.8,835.4,98.2,0,70,12:52:25
9.17,1.31,91.8,841.8,120.3,0,70,12:52:30
9.21,1.28,91.8,845.5,117.5,0,70,12:52:35
9.3,1.35,91.8,853.7,123.9,0,69,12:52:40
9.28,1.45,91.8,851.9,133.1,0,69,12:52:45
9.29,1.49,91.8,852.8,136.8,0,69,12:52:50
9.42,1.42,91.8,864.8,130.4,0,69,12:52:55
9.45,1.39,91.8,867.5,127.6,0,69,12:53:00
9.41,1.4,91.8,863.8,128.5,0,69,12:53:05
9.46,1.39,91.8,868.4,127.6,0,69,12:53:10
9.52,1.25,91.8,873.9,114.8,0,69,12:53:15
9.67,1.22,91.8,887.7,112,0,69,12:53:20
9.63,1.27,91.8,884,116.6,0,69,12:53:25
9.67,1.05,91.8,887.7,96.4,0,69,12:53:30
9.68,1.02,91.8,888.6,93.6,0,69,12:53:35
9.8,0.99,91.8,899.6,90.9,0,69,12:53:40
9.87,0.74,91.9,907.1,68,0,70,12:53:45
9.94,0.7,91.9,913.5,64.3,0,70,12:53:50
10.03,0.67,91.8,920.8,61.5,0,70,12:53:55
10.02,0.65,91.8,919.8,59.7,0,70,12:54:00
10,0.52,91.9,919,47.8,0,70,12:54:05
10.03,-0.35,92,922.8,-32.2,0,71,12:54:10
10.14,0.05,92,932.9,4.6,0,71,12:54:15
10.17,-0.05,92,935.6,-4.6,0,71,12:54:20
10.26,-0.3,92,943.9,-27.6,0,72,12:54:25
10.51,-1.23,92.3,970.1,-113.5,0,72,12:54:30
10.65,-1.46,92.3,983,-134.8,0,72,12:54:35
10.67,-1.78,92.4,985.9,-164.5,0,72,12:54:40
10.77,-1.2,92.2,993,-110.6,0,72,12:54:45
10.81,-1.99,92.4,998.8,-183.9,0,72,12:54:50
10.84,-2.09,92.4,1001.6,-193.1,0,72,12:54:55
10.96,-1.82,92.4,1012.7,-168.2,0,72,12:55:00
11.01,-1.74,92.4,1017.3,-160.8,0,72,12:55:05
11.12,-2.09,92.4,1027.5,-193.1,0,72,12:55:10
5.55,2.41,91.7,508.9,221,0,72,12:55:15
3.2,5.19,91.2,291.8,473.3,0,71,12:55:20
2.59,5.89,91,235.7,536,0,70,12:55:25
2.62,6.63,90.8,237.9,602,0,69,12:55:30
3.22,6.32,90.8,292.4,573.9,0,69,12:55:35
6.65,3.64,91.3,607.1,332.3,0,68,12:55:40
7.06,3.42,91.3,644.6,312.2,0,69,12:55:45
4.31,5.65,90.9,391.8,513.6,0,69,12:55:50
3.18,6.36,90.7,288.4,576.9,0,69,12:55:55
2.49,6.93,90.6,225.6,627.9,0,69,12:56:00
2.28,7.12,90.6,206.6,645.1,0,69,12:56:05
2.21,7.09,90.6,200.2,642.4,0,69,12:56:10
2.21,6.94,90.6,200.2,628.8,0,69,12:56:15
2.35,6.66,90.6,212.9,603.4,0,69,12:56:20
3.28,6.05,90.6,297.2,548.1,0,69,12:56:25
5.42,4.17,91,493.2,379.5,0,70,12:56:30
3.18,5.73,90.7,288.4,519.7,0,70,12:56:35
3.21,5.51,90.7,291.1,499.8,0,70,12:56:40
2.65,5.37,90.8,240.6,487.6,0,71,12:56:45
5.09,3.45,91.1,463.7,314.3,0,71,12:56:50
10.23,-0.69,91.8,939.1,-63.3,0,72,12:56:55
10,-0.76,91.9,919,-69.8,0,72,12:57:00
9.94,-1.63,92.1,915.5,-150.1,0,72,12:57:05
9.93,-1.31,92.1,914.6,-120.7,0,72,12:57:10
9.93,-1.31,92,913.6,-120.5,0,73,12:57:15
9.94,-1.46,92.1,915.5,-134.5,0,72,12:57:20
9.92,-2.1,92.2,914.6,-193.6,0,73,12:57:25
9.89,-1.95,92.2,911.9,-179.8,0,72,12:57:30
9.86,-1.94,92.2,909.1,-178.9,0,73,12:57:35
9.86,-1.8,92.2,909.1,-166,0,73,12:57:40
9.84,-1.94,92.2,907.2,-178.9,0,73,12:57:45
9.78,-1.42,92.1,900.7,-130.8,0,73,12:57:50
9.85,-1.08,92.1,907.2,-99.5,0,72,12:57:55
9.81,-0.89,92.1,903.5,-82,0,72,12:58:00
9.81,-1.06,92.2,904.5,-97.7,0,72,12:58:05
9.86,-0.83,92,907.1,-76.4,0,72,12:58:10
9.91,-1.15,92.2,913.7,-106,0,72,12:58:15
9.92,-0.7,92,912.6,-64.4,0,72,12:58:20
9.99,-0.82,92.1,920.1,-75.5,0,72,12:58:25
10.03,-0.98,92.1,923.8,-90.3,0,72,12:58:30
10.08,-0.35,92,927.4,-32.2,0,72,12:58:35
10.17,-0.57,92.1,936.7,-52.5,0,72,12:58:40
10.23,-1.34,92.2,943.2,-123.5,0,72,12:58:45
10.32,-0.85,92.1,950.5,-78.3,0,72,12:58:50
10.42,-0.55,92,958.6,-50.6,0,72,12:58:55
10.51,-0.38,92,966.9,-35,0,71,12:59:00
10.61,-0.4,92,976.1,-36.8,0,71,12:59:05
10.73,-0.9,92.1,988.2,-82.9,0,71,12:59:10
10.83,-1.33,92.2,998.5,-122.6,0,71,12:59:15
10.79,-0.95,92.1,993.8,-87.5,0,71,12:59:20
7.43,2.28,91.5,679.8,208.6,0,71,12:59:25
4.82,3.74,91.3,440.1,341.5,0,71,12:59:30
3.56,5.31,91,324,483.2,0,70,12:59:35
8.5,1.45,91.6,778.6,132.8,0,70,12:59:40
11.47,-1.05,92.1,1056.4,-96.7,0,70,12:59:45
11.5,-0.89,92,1058,-81.9,0,70,12:59:50
10.73,-0.06,91.9,986.1,-5.5,0,70,12:59:55
10.86,-0.26,92,999.1,-23.9,0,70,13:00:00
11.08,-1.23,92.1,1020.5,-113.3,0,71,13:00:05
5.68,3.47,91.3,518.6,316.8,0,71,13:00:10
4.3,3.97,91.2,392.2,362.1,0,71,13:00:15
4.89,4.27,91.1,445.5,389,0,70,13:00:20
4.31,4.92,91,392.2,447.7,0,70,13:00:25
3.66,5.38,90.9,332.7,489,0,70,13:00:30
3.28,5.65,90.8,297.8,513,0,70,13:00:35
3.15,6.13,90.7,285.7,556,0,69,13:00:40
3.15,6.03,90.7,285.7,546.9,0,69,13:00:45
4.5,5.01,90.8,408.6,454.9,0,69,13:00:50
9.16,1.52,91.5,838.1,139.1,0,69,13:00:55
10.85,0.19,91.7,994.9,17.4,0,69,13:01:00
10.82,0.21,91.7,992.2,19.3,0,69,13:01:05
9.84,1.09,91.6,901.3,99.8,0,69,13:01:10
7.44,2.99,91.2,678.5,272.7,0,69,13:01:15
3.95,5.68,90.7,358.3,515.2,0,69,13:01:20
3.9,5.8,90.7,353.7,526.1,0,68,13:01:25
8.38,2.37,91.3,765.1,216.4,0,68,13:01:30
10,1,91.5,915,91.5,0,68,13:01:35
6.29,4.22,91,572.4,384,0,67,13:01:40
10.05,0.81,91.6,920.6,74.2,0,67,13:01:45
10.03,0.88,91.6,918.7,80.6,0,66,13:01:50
9.99,0.9,91.6,915.1,82.4,0,67,13:01:55
9.97,0.92,91.6,913.3,84.3,0,67,13:02:00
9.97,0.92,91.6,913.3,84.3,0,67,13:02:05
10.04,0.83,91.6,919.7,76,0,67,13:02:10
10.09,0.7,91.6,924.2,64.1,0,68,13:02:15
10.17,0.62,91.7,932.6,56.9,0,68,13:02:20
10.21,0.76,91.6,935.2,69.6,0,69,13:02:25
10.34,0.58,91.7,948.2,53.2,0,69,13:02:30
10.36,0.56,91.7,950,51.4,0,69,13:02:35
10.48,0.48,91.7,961,44,0,69,13:02:40
10.54,0.43,91.7,966.5,39.4,0,69,13:02:45
10.62,0.18,91.7,973.9,16.5,0,69,13:02:50
10.69,0.16,91.7,980.3,14.7,0,70,13:02:55
10.69,-0.07,91.8,981.3,-6.4,0,70,13:03:00
10.66,0,91.8,978.6,0,0,70,13:03:05
10.64,-0.07,91.8,976.8,-6.4,0,70,13:03:10
10.62,-0.05,91.8,974.9,-4.6,0,70,13:03:15
10.65,-0.01,91.8,977.7,-0.9,0,70,13:03:20
10.65,-0.12,91.8,977.7,-11,0,70,13:03:25
10.45,-0.01,91.9,960.4,-0.9,0,70,13:03:30
7.9,1.92,91.4,722.1,175.5,0,70,13:03:35
7.89,1.88,91.5,721.9,172,0,70,13:03:40
5.63,2.89,91.2,513.5,263.6,0,71,13:03:45
3.63,3.05,91.2,331.1,278.2,0,72,13:03:50
3.19,3.38,91.2,290.9,308.3,0,72,13:03:55
3.18,3.31,91.1,289.7,301.5,0,72,13:04:00
3.65,3.87,91,332.2,352.2,0,71,13:04:05
7.88,1.94,91.4,720.2,177.3,0,71,13:04:10
10.96,-0.51,91.8,1006.1,-46.8,0,70,13:04:15
11.03,-0.34,91.8,1012.6,-31.2,0,70,13:04:20
7.15,2.85,91.2,652.1,259.9,0,70,13:04:25
6.31,3.38,91.1,574.8,307.9,0,70,13:04:30
10.44,0.13,91.7,957.3,11.9,0,70,13:04:35
11,-0.46,91.8,1009.8,-42.2,0,70,13:04:40
8.76,1.21,91.5,801.5,110.7,0,70,13:04:45
6.05,3.29,91.1,551.2,299.7,0,70,13:04:50
4.88,4.26,91,444.1,387.7,0,70,13:04:55
3.76,5.04,90.8,341.4,457.6,0,70,13:05:00
3.24,5.87,90.6,293.5,531.8,0,70,13:05:05
2.74,6.16,90.6,248.2,558.1,0,70,13:05:10
3.51,5.31,90.7,318.4,481.6,0,70,13:05:15
4.34,5.06,90.7,393.6,458.9,0,70,13:05:20
6.6,2.97,91.1,601.3,270.6,0,70,13:05:25
5.61,3.42,91,510.5,311.2,0,70,13:05:30
9.11,0.8,91.4,832.7,73.1,0,70,13:05:35
10.03,0,91.7,919.8,0,0,70,13:05:40
10,-0.12,91.7,917,-11,0,70,13:05:45
9.37,0.41,91.6,858.3,37.6,0,70,13:05:50
9.01,1.1,91.5,824.4,100.7,0,71,13:05:55
9.99,-0.38,91.8,917.1,-34.9,0,71,13:06:00
9.76,0.38,91.6,894,34.8,0,71,13:06:05
9.32,-0.03,91.7,854.6,-2.8,0,71,13:06:10
9.56,0.49,91.6,875.7,44.9,0,71,13:06:15
9.51,-0.02,91.7,872.1,-1.8,0,71,13:06:20
9.41,0.64,91.6,862,58.6,0,71,13:06:25
9.34,0.15,91.7,856.5,13.8,0,71,13:06:30
9.38,0.38,91.6,859.2,34.8,0,71,13:06:35
9.43,0.48,91.6,863.8,44,0,71,13:06:40
9.27,-0.01,91.7,850.1,-0.9,0,71,13:06:45
9.26,-0.46,91.8,850.1,-42.2,0,71,13:06:50
9.21,-0.43,91.8,845.5,-39.5,0,72,13:06:55
9.25,-0.46,91.8,849.2,-42.2,0,72,13:07:00
9.15,-0.19,91.8,840,-17.4,0,72,13:07:05
8.99,-0.02,91.7,824.4,-1.8,0,72,13:07:10
9.06,-1.13,91.9,832.6,-103.8,0,72,13:07:15
9.07,-0.86,91.9,833.5,-79,0,72,13:07:20
9.22,-1.02,91.9,847.3,-93.7,0,72,13:07:25
9.24,-1.64,92,850.1,-150.9,0,73,13:07:30
9.5,-1.65,92,874,-151.8,0,73,13:07:35
9.5,-2.11,92.1,875,-194.3,0,73,13:07:40
9.51,-2.1,92.1,875.9,-193.4,0,73,13:07:45
9.47,-2.11,92.1,872.2,-194.3,0,73,13:07:50
9.51,-1.92,92.1,875.9,-176.8,0,73,13:07:55
9.51,-1.55,92.1,875.9,-142.8,0,73,13:08:00
9.54,-1.42,92.1,878.6,-130.8,0,72,13:08:05
9.49,-1.98,92.1,874,-182.4,0,73,13:08:10
9.58,-1.73,92.1,882.3,-159.3,0,73,13:08:15
9.6,-1.14,92,883.2,-104.9,0,72,13:08:20
9.67,-0.88,91.9,888.7,-80.9,0,72,13:08:25
9.75,-1.39,92,897,-127.9,0,72,13:08:30
9.81,-0.69,91.9,901.5,-63.4,0,72,13:08:35
9.89,-0.65,91.9,908.9,-59.7,0,72,13:08:40
9.98,-0.4,91.9,917.2,-36.8,0,71,13:08:45
10.04,-0.09,91.8,921.7,-8.3,0,71,13:08:50
9.89,-0.01,91.8,907.9,-0.9,0,71,13:08:55
9.94,-0.43,91.9,913.5,-39.5,0,71,13:09:00
10.01,0.36,91.7,917.9,33,0,71,13:09:05
10.05,-0.5,91.9,923.6,-46,0,71,13:09:10
10.07,0.22,91.7,923.4,20.2,0,71,13:09:15
10.11,-0.58,91.9,929.1,-53.3,0,71,13:09:20
10.11,0.15,91.8,928.1,13.8,0,71,13:09:25
10.08,-0.24,91.9,926.4,-22.1,0,70,13:09:30
9.89,0.04,91.8,907.9,3.7,0,70,13:09:35
10.11,0.16,91.7,927.1,14.7,0,70,13:09:40
10.23,0.67,91.6,937.1,61.4,0,69,13:09:45
10.33,0.57,91.7,947.3,52.3,0,69,13:09:50
10.08,0.83,91.6,923.3,76,0,69,13:09:55
9.96,0.93,91.6,912.3,85.2,0,68,13:10:00
10.06,0.93,91.6,921.5,85.2,0,68,13:10:05
9.91,0.96,91.6,907.8,87.9,0,67,13:10:10
6.81,3.68,91.1,620.4,335.2,0,67,13:10:15
6.77,3.52,91.1,616.7,320.7,0,67,13:10:20
9.73,1.13,91.5,890.3,103.4,0,67,13:10:25
9.65,1.19,91.5,883,108.9,0,67,13:10:30
9.6,1.33,91.5,878.4,121.7,0,67,13:10:35
9.56,1.28,91.6,875.7,117.2,0,68,13:10:40
9.55,1.3,91.5,873.8,119,0,69,13:10:45
9.53,0.55,91.6,872.9,50.4,0,70,13:10:50
9.57,0.05,91.7,877.6,4.6,0,70,13:10:55
9.57,0.5,91.6,876.6,45.8,0,71,13:11:00
9.53,-0.3,91.8,874.9,-27.5,0,71,13:11:05
9.53,-0.15,91.8,874.9,-13.8,0,71,13:11:10
9.48,-0.32,91.8,870.3,-29.4,0,72,13:11:15
9.51,-0.61,91.9,874,-56.1,0,72,13:11:20
9.3,-0.66,91.8,853.7,-60.6,0,72,13:11:25
9.42,-0.43,91.8,864.8,-39.5,0,72,13:11:30
9.52,-0.46,91.8,873.9,-42.2,0,72,13:11:35
9.51,-1.09,91.9,874,-100.2,0,72,13:11:40
9.45,-0.33,91.8,867.5,-30.3,0,72,13:11:45
9.5,-1.24,92,874,-114.1,0,72,13:11:50
9.48,-0.6,91.8,870.3,-55.1,0,72,13:11:55
9.53,-1.21,91.9,875.8,-111.2,0,72,13:12:00
9.54,-0.61,91.9,876.7,-56.1,0,72,13:12:05
9.57,-1.07,91.9,879.5,-98.3,0,72,13:12:10
9.62,-0.35,91.8,883.1,-32.1,0,72,13:12:15
9.62,-1.11,92,885,-102.1,0,72,13:12:20
9.66,-0.49,91.8,886.8,-45,0,72,13:12:25
9.71,-0.76,91.9,892.3,-69.8,0,72,13:12:30
9.8,-1.01,92,901.6,-92.9,0,72,13:12:35
9.8,-0.39,91.8,899.6,-35.8,0,72,13:12:40
9.88,-0.38,91.9,908,-34.9,0,72,13:12:45
9.94,-0.53,91.9,913.5,-48.7,0,72,13:12:50
9.99,-0.57,91.9,918.1,-52.4,0,72,13:12:55
10.02,-0.27,91.9,920.8,-24.8,0,71,13:13:00
10.11,0.07,91.8,928.1,6.4,0,71,13:13:05
10.15,-0.42,91.9,932.8,-38.6,0,71,13:13:10
10.27,-0.07,91.8,942.8,-6.4,0,71,13:13:15
10.31,-0.55,91.9,947.5,-50.5,0,71,13:13:20
10.39,-0.29,91.9,954.8,-26.7,0,70,13:13:25
6.51,3.04,91.2,593.7,277.2,0,70,13:13:30
4.71,4.55,91,428.6,414.1,0,70,13:13:35
2.63,5.83,90.7,238.5,528.8,0,70,13:13:40
2.31,5.66,90.7,209.5,513.4,0,71,13:13:45
2.36,5.62,90.7,214.1,509.7,0,71,13:13:50
3.31,5.21,90.7,300.2,472.5,0,70,13:13:55
2.24,6.14,90.5,202.7,555.7,0,70,13:14:00
2.1,6.27,90.4,189.8,566.8,0,70,13:14:05
3.02,5.65,90.6,273.6,511.9,0,70,13:14:10
2.91,5.68,90.6,263.6,514.6,0,70,13:14:15
4.88,4.18,90.8,443.1,379.5,0,70,13:14:20
9.41,0.7,91.4,860.1,64,0,71,13:14:25
10.12,-0.64,91.7,928,-58.7,0,71,13:14:30
9.85,0.04,91.6,902.3,3.7,0,71,13:14:35
9.74,-0.07,91.6,892.2,-6.4,0,71,13:14:40
9.64,-0.05,91.6,883,-4.6,0,71,13:14:45
9.57,-0.37,91.7,877.6,-33.9,0,71,13:14:50
9.56,-0.42,91.7,876.7,-38.5,0,71,13:14:55
8.6,0.29,91.6,787.8,26.6,0,71,13:15:00
9.46,-0.11,91.7,867.5,-10.1,0,71,13:15:05
9.29,-0.04,91.7,851.9,-3.7,0,71,13:15:10
9.11,-0.51,91.8,836.3,-46.8,0,72,13:15:15
9.25,-0.65,91.8,849.2,-59.7,0,72,13:15:20
9.13,0.01,91.7,837.2,0.9,0,72,13:15:25
9.2,-0.15,91.8,844.6,-13.8,0,72,13:15:30
9.2,-0.23,91.7,843.6,-21.1,0,72,13:15:35
9.16,0.03,91.7,840,2.8,0,71,13:15:40
9.32,0.44,91.6,853.7,40.3,0,71,13:15:45
9.12,0.6,91.5,834.5,54.9,0,71,13:15:50
9.27,-0.06,91.7,850.1,-5.5,0,71,13:15:55
9.46,0.73,91.5,865.6,66.8,0,71,13:16:00
9.37,0.03,91.7,859.2,2.8,0,71,13:16:05
9.48,0.56,91.6,868.4,51.3,0,71,13:16:10
9.38,0.9,91.5,858.3,82.4,0,71,13:16:15
9.29,0.69,91.6,851,63.2,0,70,13:16:20
9.38,0.36,91.7,860.1,33,0,70,13:16:25
9.35,0.74,91.6,856.5,67.8,0,70,13:16:30
9.33,1.23,91.5,853.7,112.5,0,70,13:16:35
9.45,0.96,91.5,864.7,87.8,0,69,13:16:40
9.33,1.33,91.4,852.8,121.6,0,69,13:16:45
9.32,1.41,91.4,851.8,128.9,0,69,13:16:50
9.35,1.41,91.4,854.6,128.9,0,69,13:16:55
9.33,1.44,91.4,852.8,131.6,0,69,13:17:00
9.29,1.47,91.4,849.1,134.4,0,69,13:17:05
9.25,1.61,91.4,845.5,147.2,0,68,13:17:10
9.29,1.41,91.4,849.1,128.9,0,68,13:17:15
9.52,1.44,91.4,870.1,131.6,0,68,13:17:20
9.61,1.17,91.4,878.4,106.9,0,68,13:17:25
9.53,1.27,91.4,871,116.1,0,68,13:17:30
9.53,1.23,91.4,871,112.4,0,69,13:17:35
