Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
5.45,2.59,87.7,478,227.1,0,64,9:25:55
5.51,2.39,88,484.9,210.3,0,66,9:26:00
5.48,1.93,87.8,481.1,169.5,0,68,9:26:05
5.49,1.17,88,483.1,103,0,69,9:26:10
5.71,1.22,88,502.5,107.4,0,69,9:26:15
5.61,1.38,88,493.7,121.4,0,68,9:26:20
5.55,1.79,87.9,487.8,157.3,0,68,9:26:25
5.55,1.64,88,488.4,144.3,0,68,9:26:30
5.57,1.7,87.9,489.6,149.4,0,68,9:26:35
5.66,1.97,87.9,497.5,173.2,0,68,9:26:40
5.55,1.63,87.9,487.8,143.3,0,68,9:26:45
5.53,1.61,87.9,486.1,141.5,0,68,9:26:50
5.43,2.01,87.9,477.3,176.7,0,67,9:26:55
5.37,2.78,87.7,470.9,243.8,0,67,9:27:00
5.43,2.3,87.8,476.8,201.9,0,68,9:27:05
5.62,1.23,88,494.6,108.2,0,69,9:27:10
5.44,1.12,88,478.7,98.6,0,69,9:27:15
5.57,1.01,88.1,490.7,89,0,69,9:27:20
5.62,1.03,88.1,495.1,90.7,0,69,9:27:25
5.52,1.11,88,485.8,97.7,0,69,9:27:30
5.59,0.97,88.1,492.5,85.5,0,69,9:27:35
5.64,0.99,88.1,496.9,87.2,0,69,9:27:40
5.62,0.62,88.1,495.1,54.6,0,70,9:27:45
5.84,0.61,88.2,515.1,53.8,0,69,9:27:50
5.63,0.58,88.1,496,51.1,0,69,9:27:55
5.68,0.95,88.1,500.4,83.7,0,69,9:28:00
5.73,1.38,88,504.2,121.4,0,68,9:28:05
5.96,2.76,87.7,522.7,242.1,0,66,9:28:10
5.96,2.19,87.9,523.9,192.5,0,64,9:28:15
5.79,2.29,87.8,508.4,201.1,0,63,9:28:20
5.94,2.23,87.8,521.5,195.8,0,63,9:28:25
5.8,2.31,87.8,509.2,202.8,0,63,9:28:30
5.79,2.28,87.8,508.4,200.2,0,64,9:28:35
5.85,2.31,87.7,513,202.6,0,65,9:28:40
5.83,2.86,87.7,511.3,250.8,0,67,9:28:45
5.73,1.67,87.9,503.7,146.8,0,68,9:28:50
5.83,0.72,88.1,513.6,63.4,0,69,9:28:55
5.82,1.03,88,512.2,90.6,0,69,9:29:00
5.63,1.54,87.9,494.9,135.4,0,69,9:29:05
5.88,1.33,88,517.4,117,0,68,9:29:10
5.9,1.35,88,519.2,118.8,0,68,9:29:15
5.73,1.6,87.9,503.7,140.6,0,67,9:29:20
5.73,1.52,88,504.2,133.8,0,67,9:29:25
5.67,2.75,87.7,497.3,241.2,0,67,9:29:30
5.64,2.91,87.7,494.6,255.2,0,66,9:29:35
5.66,2.12,87.9,497.5,186.3,0,65,9:29:40
5.72,2.38,87.7,501.6,208.7,0,64,9:29:45
6.08,2.21,87.9,534.4,194.3,0,64,9:29:50
5.69,2.36,87.7,499,207,0,63,9:29:55
5.75,2.46,87.8,504.9,216,0,63,9:30:00
5.68,2.35,87.8,498.7,206.3,0,63,9:30:05
5.68,2.41,87.7,498.1,211.4,0,64,9:30:10
5.64,2.46,87.7,494.6,215.7,0,64,9:30:15
5.52,2.52,87.7,484.1,221,0,64,9:30:20
5.59,2.49,87.7,490.2,218.4,0,64,9:30:25
5.69,2.39,87.7,499,209.6,0,63,9:30:30
5.77,2.33,87.8,506.6,204.6,0,64,9:30:35
5.71,2.51,87.8,501.3,220.4,0,64,9:30:40
5.83,2.41,87.7,511.3,211.4,0,64,9:30:45
5.95,2.2,87.8,522.4,193.2,0,64,9:30:50
5.92,2.18,87.8,519.8,191.4,0,63,9:30:55
5.82,2.23,87.8,511,195.8,0,62,9:31:00
5.94,2.24,87.8,521.5,196.7,0,61,9:31:05
5.65,2.42,87.7,495.5,212.2,0,61,9:31:10
5.45,-4.77,89,485.1,-424.5,0,59,9:31:15
5.36,-29.64,93.7,502.2,-2777.3,0,49,9:31:20
6.02,-5.31,89.5,538.8,-475.2,0,35,9:31:25
5.62,-15.97,91.4,513.7,-1459.7,0,30,9:31:30
5.61,-11.14,90.6,508.3,-1009.3,0,24,9:31:35
5.6,-4.92,89.4,500.6,-439.8,0,19,9:31:40
4.9,-4.26,89.3,437.6,-380.4,0,15,9:31:45
5.87,-5.17,89.5,525.4,-462.7,0,11,9:31:50
5.87,-5.16,89.5,525.4,-461.8,0,8,9:31:55
6.19,-0.54,88.6,548.4,-47.8,0,7,9:32:00
6.24,-5.38,89.5,558.5,-481.5,0,0,9:32:05
6.11,-5.39,89.5,546.8,-482.4,0,0,9:32:10
6.14,-5.42,89.5,549.5,-485.1,0,0,9:32:15
6.18,-5.12,89.5,553.1,-458.2,0,0,9:32:20
6.64,-5.87,89.6,594.9,-526,0,3,9:32:25
6.56,-5.8,89.6,587.8,-519.7,0,0,9:32:30
6.66,-0.01,88.6,590.1,-0.9,0,0,9:32:35
6.45,-1.57,88.9,573.4,-139.6,0,0,9:32:40
6.47,-0.91,88.7,573.9,-80.7,0,3,9:32:45
6.24,-5.5,89.6,559.1,-492.8,0,0,9:32:50
6.22,-5.48,89.6,557.3,-491,0,0,9:32:55
6.2,-5.49,89.6,555.5,-491.9,0,0,9:33:00
6.2,-5.49,89.6,555.5,-491.9,0,0,9:33:05
6.19,-5.48,89.6,554.6,-491,0,0,9:33:10
6.2,-5.49,89.6,555.5,-491.9,0,0,9:33:15
6.19,-5.49,89.6,554.6,-491.9,0,0,9:33:20
6.09,-5.4,89.6,545.7,-483.8,0,0,9:33:25
6.21,-5.51,89.7,557,-494.2,0,0,9:33:30
6.22,-5.52,89.7,557.9,-495.1,0,0,9:33:35
6.26,-5.55,89.7,561.5,-497.8,0,0,9:33:40
6.11,-5.42,89.7,548.1,-486.2,0,0,9:33:45
5.85,-5.16,89.6,524.2,-462.3,0,0,9:33:50
5.43,-4.78,89.6,486.5,-428.3,0,0,9:33:55
6.17,-5.45,89.7,553.4,-488.9,0,0,9:34:00
6.16,-5.46,89.8,553.2,-490.3,0,0,9:34:05
6.18,-5.48,89.8,555,-492.1,0,0,9:34:10
6.19,-5.48,89.8,555.9,-492.1,0,0,9:34:15
6.18,-5.47,89.8,555,-491.2,0,0,9:34:20
6.19,-5.48,89.8,555.9,-492.1,0,0,9:34:25
6.19,-5.48,89.8,555.9,-492.1,0,0,9:34:30
6.21,-5.51,89.8,557.7,-494.8,0,0,9:34:35
6.2,-5.48,89.8,556.8,-492.1,0,0,9:34:40
6.21,-5.5,89.8,557.7,-493.9,0,0,9:34:45
6.2,-5.49,89.8,556.8,-493,0,0,9:34:50
6.22,-5.51,89.8,558.6,-494.8,0,0,9:34:55
6.23,-5.52,89.8,559.5,-495.7,0,0,9:35:00
6.22,-5.51,89.8,558.6,-494.8,0,0,9:35:05
6.23,-5.52,89.9,560.1,-496.2,0,0,9:35:10
6.23,-5.52,89.8,559.5,-495.7,0,0,9:35:15
6.22,-5.51,89.9,559.2,-495.3,0,0,9:35:20
6.23,-5.51,89.9,560.1,-495.3,0,0,9:35:25
6.22,-5.51,89.9,559.2,-495.3,0,0,9:35:30
6.24,-5.53,89.9,561,-497.1,0,0,9:35:35
6.24,-5.53,89.9,561,-497.1,0,0,9:35:40
6.24,-5.53,89.9,561,-497.1,0,0,9:35:45
6.22,-5.51,90,559.8,-495.9,0,0,9:35:50
6.24,-5.53,90,561.6,-497.7,0,0,9:35:55
6.24,-5.54,90,561.6,-498.6,0,0,9:36:00
6.26,-5.55,90,563.4,-499.5,0,0,9:36:05
6.26,-5.55,90,563.4,-499.5,0,0,9:36:10
6.25,-5.55,90,562.5,-499.5,0,0,9:36:15
6.26,-5.55,90,563.4,-499.5,0,0,9:36:20
6.26,-5.55,90,563.4,-499.5,0,0,9:36:25
6.27,-5.56,90,564.3,-500.4,0,0,9:36:30
6.25,-5.54,90,562.5,-498.6,0,0,9:36:35
6.26,-5.54,90,563.4,-498.6,0,0,9:36:40
6.27,-5.56,90,564.3,-500.4,0,0,9:36:45
6.27,-5.56,90,564.3,-500.4,0,0,9:36:50
6.28,-5.57,90,565.2,-501.3,0,0,9:36:55
6.27,-5.56,90,564.3,-500.4,0,0,9:37:00
6.28,-5.56,90,565.2,-500.4,0,0,9:37:05
6.28,-5.57,90,565.2,-501.3,0,0,9:37:10
6.29,-5.58,90,566.1,-502.2,0,0,9:37:15
6.28,-5.56,90.1,565.8,-501,0,0,9:37:20
6.29,-5.57,90,566.1,-501.3,0,0,9:37:25
6.27,-5.56,90.1,564.9,-501,0,0,9:37:30
6.29,-5.57,90.1,566.7,-501.9,0,0,9:37:35
6.28,-5.57,90.1,565.8,-501.9,0,0,9:37:40
6.29,-5.59,90,566.1,-503.1,0,0,9:37:45
6.31,-5.59,90.1,568.5,-503.7,0,0,9:37:50
6.31,-5.59,90.1,568.5,-503.7,0,0,9:37:55
6.31,-5.59,90.1,568.5,-503.7,0,0,9:38:00
6.3,-5.58,90.1,567.6,-502.8,0,0,9:38:05
6.32,-5.59,90.1,569.4,-503.7,0,0,9:38:10
6.31,-5.59,90.1,568.5,-503.7,0,0,9:38:15
6.33,-5.61,90.1,570.3,-505.5,0,0,9:38:20
6.34,-5.62,90.1,571.2,-506.4,0,0,9:38:25
6.31,-5.59,90.1,568.5,-503.7,0,0,9:38:30
6.34,-5.61,90.1,571.2,-505.5,0,0,9:38:35
6.32,-5.61,90.1,569.4,-505.5,0,0,9:38:40
6.34,-5.62,90.1,571.2,-506.4,0,0,9:38:45
6.34,-5.62,90.1,571.2,-506.4,0,0,9:38:50
6.35,-5.62,90.1,572.1,-506.4,0,0,9:38:55
6.34,-5.61,90.1,571.2,-505.5,0,0,9:39:00
6.32,-5.61,90.1,569.4,-505.5,0,0,9:39:05
6.34,-5.62,90.1,571.2,-506.4,0,0,9:39:10
6.36,-5.63,90.1,573,-507.3,0,0,9:39:15
6.34,-5.62,90.1,571.2,-506.4,0,0,9:39:20
6.34,-5.62,90.1,571.2,-506.4,0,0,9:39:25
6.34,-5.62,90.1,571.2,-506.4,0,0,9:39:30
6.35,-5.62,90.1,572.1,-506.4,0,0,9:39:35
6.36,-5.64,90.1,573,-508.2,0,0,9:39:40
6.37,-5.64,90.2,574.6,-508.7,0,0,9:39:45
6.36,-5.64,90.2,573.7,-508.7,0,0,9:39:50
6.37,-5.65,90.3,575.2,-510.2,0,0,9:39:55
6.38,-5.66,90.2,575.5,-510.5,0,0,9:40:00
6.39,-5.66,90.3,577,-511.1,0,0,9:40:05
6.39,-5.66,90.2,576.4,-510.5,0,0,9:40:10
6.39,-5.66,90.2,576.4,-510.5,0,0,9:40:15
6.39,-5.67,90.3,577,-512,0,0,9:40:20
6.39,-5.67,90.3,577,-512,0,0,9:40:25
6.39,-5.67,90.2,576.4,-511.4,0,0,9:40:30
6.39,-5.68,90.3,577,-512.9,0,0,9:40:35
6.39,-5.68,90.3,577,-512.9,0,0,9:40:40
6.4,-5.68,90.3,577.9,-512.9,0,0,9:40:45
6.43,-5.7,90.3,580.6,-514.7,0,0,9:40:50
6.4,-5.68,90.3,577.9,-512.9,0,0,9:40:55
6.39,-5.67,90.3,577,-512,0,0,9:41:00
6.39,-5.67,90.3,577,-512,0,0,9:41:05
6.42,-5.69,90.3,579.7,-513.8,0,0,9:41:10
6.39,-5.66,90.3,577,-511.1,0,0,9:41:15
6.42,-5.7,90.3,579.7,-514.7,0,0,9:41:20
6.43,-5.71,90.3,580.6,-515.6,0,0,9:41:25
6.43,-5.71,90.3,580.6,-515.6,0,0,9:41:30
6.43,-5.7,90.3,580.6,-514.7,0,0,9:41:35
6.43,-5.71,90.3,580.6,-515.6,0,0,9:41:40
6.44,-5.71,90.3,581.5,-515.6,0,0,9:41:45
6.43,-5.7,90.3,580.6,-514.7,0,0,9:41:50
6.43,-5.71,90.3,580.6,-515.6,0,0,9:41:55
6.44,-5.71,90.3,581.5,-515.6,0,0,9:42:00
6.44,-5.71,90.3,581.5,-515.6,0,0,9:42:05
6.44,-5.71,90.3,581.5,-515.6,0,0,9:42:10
6.44,-5.72,90.3,581.5,-516.5,0,0,9:42:15
6.45,-5.72,90.3,582.4,-516.5,0,0,9:42:20
6.45,-5.72,90.3,582.4,-516.5,0,0,9:42:25
6.45,-5.72,90.3,582.4,-516.5,0,0,9:42:30
6.47,-5.74,90.3,584.2,-518.3,0,0,9:42:35
6.46,-5.72,90.3,583.3,-516.5,0,0,9:42:40
6.49,-5.76,90.4,586.7,-520.7,0,0,9:42:45
6.46,-5.72,90.3,583.3,-516.5,0,0,9:42:50
6.45,-5.73,90.3,582.4,-517.4,0,0,9:42:55
6.47,-5.73,90.4,584.9,-518,0,0,9:43:00
6.47,-5.74,90.3,584.2,-518.3,0,0,9:43:05
6.46,-5.73,90.3,583.3,-517.4,0,0,9:43:10
6.46,-5.73,90.3,583.3,-517.4,0,0,9:43:15
6.47,-5.74,90.4,584.9,-518.9,0,0,9:43:20
6.47,-5.74,90.4,584.9,-518.9,0,0,9:43:25
6.47,-5.74,90.4,584.9,-518.9,0,0,9:43:30
6.48,-5.75,90.4,585.8,-519.8,0,0,9:43:35
6.49,-5.76,90.4,586.7,-520.7,0,0,9:43:40
6.51,-5.77,90.4,588.5,-521.6,0,0,9:43:45
6.5,-5.77,90.3,587,-521,0,0,9:43:50
6.49,-5.76,90.4,586.7,-520.7,0,0,9:43:55
6.51,-5.78,90.4,588.5,-522.5,0,0,9:44:00
6.5,-5.77,90.4,587.6,-521.6,0,0,9:44:05
6.51,-5.78,90.4,588.5,-522.5,0,0,9:44:10
6.5,-5.77,90.4,587.6,-521.6,0,0,9:44:15
6.5,-5.77,90.4,587.6,-521.6,0,0,9:44:20
6.5,-5.76,90.4,587.6,-520.7,0,0,9:44:25
6.51,-5.78,90.4,588.5,-522.5,0,0,9:44:30
6.55,-5.81,90.4,592.1,-525.2,0,0,9:44:35
6.54,-5.8,90.4,591.2,-524.3,0,0,9:44:40
6.53,-5.8,90.4,590.3,-524.3,0,0,9:44:45
6.53,-5.8,90.4,590.3,-524.3,0,0,9:44:50
6.54,-5.8,90.4,591.2,-524.3,0,0,9:44:55
6.53,-5.8,90.4,590.3,-524.3,0,0,9:45:00
6.66,-5.92,90.4,602.1,-535.2,0,0,9:45:05
6.55,-5.82,90.4,592.1,-526.1,0,0,9:45:10
6.55,-5.81,90.4,592.1,-525.2,0,0,9:45:15
6.56,-5.84,90.4,593,-527.9,0,0,9:45:20
6.55,-5.82,90.4,592.1,-526.1,0,0,9:45:25
6.54,-5.8,90.5,591.9,-524.9,0,0,9:45:30
6.56,-5.82,90.5,593.7,-526.7,0,0,9:45:35
6.57,-5.83,90.4,593.9,-527,0,0,9:45:40
6.56,-5.82,90.5,593.7,-526.7,0,0,9:45:45
6.55,-5.82,90.4,592.1,-526.1,0,0,9:45:50
6.57,-5.83,90.4,593.9,-527,0,0,9:45:55
6.58,-5.84,90.5,595.5,-528.5,0,0,9:46:00
6.56,-5.82,90.5,593.7,-526.7,0,0,9:46:05
6.56,-5.83,90.5,593.7,-527.6,0,0,9:46:10
6.57,-5.84,90.5,594.6,-528.5,0,0,9:46:15
6.57,-5.83,90.5,594.6,-527.6,0,0,9:46:20
6.57,-5.83,90.5,594.6,-527.6,0,0,9:46:25
6.59,-5.85,90.5,596.4,-529.4,0,0,9:46:30
6.61,-5.87,90.5,598.2,-531.2,0,0,9:46:35
6.58,-5.85,90.5,595.5,-529.4,0,0,9:46:40
6.58,-5.84,90.6,596.1,-529.1,0,0,9:46:45
6.56,-5.84,90.6,594.3,-529.1,0,0,9:46:50
6.59,-5.85,90.6,597.1,-530,0,0,9:46:55
6.59,-5.86,90.6,597.1,-530.9,0,0,9:47:00
6.58,-5.85,90.6,596.1,-530,0,0,9:47:05
6.61,-5.88,90.6,598.9,-532.7,0,0,9:47:10
6.62,-5.88,90.6,599.8,-532.7,0,0,9:47:15
6.61,-5.87,90.6,598.9,-531.8,0,0,9:47:20
6.6,-5.87,90.6,598,-531.8,0,0,9:47:25
6.63,-5.89,90.6,600.7,-533.6,0,0,9:47:30
6.63,-5.9,90.6,600.7,-534.5,0,0,9:47:35
6.63,-5.88,90.6,600.7,-532.7,0,0,9:47:40
6.64,-5.89,90.6,601.6,-533.6,0,0,9:47:45
6.65,-5.91,90.6,602.5,-535.4,0,0,9:47:50
6.66,-5.92,90.6,603.4,-536.4,0,0,9:47:55
6.64,-5.9,90.6,601.6,-534.5,0,0,9:48:00
6.63,-5.89,90.6,600.7,-533.6,0,0,9:48:05
6.66,-5.92,90.6,603.4,-536.4,0,0,9:48:10
6.91,-6.15,90.6,626,-557.2,0,0,9:48:15
6.63,-5.89,90.6,600.7,-533.6,0,0,9:48:20
6.64,-5.9,90.6,601.6,-534.5,0,0,9:48:25
6.67,-5.93,90.6,604.3,-537.3,0,0,9:48:30
6.66,-5.92,90.6,603.4,-536.4,0,0,9:48:35
6.67,-5.93,90.6,604.3,-537.3,0,0,9:48:40
6.67,-5.92,90.6,604.3,-536.4,0,0,9:48:45
6.68,-5.94,90.6,605.2,-538.2,0,0,9:48:50
6.68,-5.93,90.6,605.2,-537.3,0,0,9:48:55
6.69,-5.94,90.6,606.1,-538.2,0,0,9:49:00
6.69,-5.95,90.6,606.1,-539.1,0,0,9:49:05
6.68,-5.93,90.6,605.2,-537.3,0,0,9:49:10
6.68,-5.94,90.6,605.2,-538.2,0,0,9:49:15
6.89,-6.14,90.7,624.9,-556.9,0,0,9:49:20
6.73,-5.98,90.6,609.7,-541.8,0,0,9:49:25
6.73,-5.99,90.6,609.7,-542.7,0,0,9:49:30
6.75,-6.01,90.7,612.2,-545.1,0,0,9:49:35
6.74,-6,90.6,610.6,-543.6,0,0,9:49:40
6.74,-6,90.6,610.6,-543.6,0,0,9:49:45
6.72,-5.97,90.7,609.5,-541.5,0,0,9:49:50
6.76,-6.01,90.6,612.5,-544.5,0,0,9:49:55
6.76,-6,90.7,613.1,-544.2,0,0,9:50:00
6.76,-6.01,90.6,612.5,-544.5,0,0,9:50:05
6.75,-6.01,90.7,612.2,-545.1,0,0,9:50:10
6.75,-6.01,90.7,612.2,-545.1,0,0,9:50:15
6.76,-6.02,90.7,613.1,-546,0,0,9:50:20
6.77,-6.03,90.6,613.4,-546.3,0,0,9:50:25
6.76,-6.02,90.7,613.1,-546,0,0,9:50:30
6.77,-6.02,90.7,614,-546,0,0,9:50:35
6.77,-6.02,90.7,614,-546,0,0,9:50:40
6.76,-6.01,90.7,613.1,-545.1,0,0,9:50:45
6.76,-6.02,90.7,613.1,-546,0,0,9:50:50
6.77,-6.03,90.7,614,-546.9,0,0,9:50:55
6.77,-6.02,90.7,614,-546,0,0,9:51:00
6.77,-6.02,90.7,614,-546,0,0,9:51:05
6.78,-6.04,90.7,614.9,-547.8,0,0,9:51:10
6.78,-6.04,90.7,614.9,-547.8,0,0,9:51:15
6.8,-6.05,90.7,616.8,-548.7,0,0,9:51:20
6.79,-6.04,90.7,615.9,-547.8,0,0,9:51:25
6.78,-6.04,90.7,614.9,-547.8,0,0,9:51:30
6.81,-6.06,90.7,617.7,-549.6,0,0,9:51:35
6.8,-6.04,90.7,616.8,-547.8,0,0,9:51:40
6.86,-6.11,90.7,622.2,-554.2,0,0,9:51:45
6.9,-6.14,90.7,625.8,-556.9,0,0,9:51:50
6.94,-6.18,90.8,630.2,-561.1,0,0,9:51:55
6.96,-6.19,90.7,631.3,-561.4,0,0,9:52:00
6.97,-6.22,90.7,632.2,-564.2,0,0,9:52:05
6.97,-6.21,90.7,632.2,-563.2,0,0,9:52:10
6.95,-6.19,90.8,631.1,-562.1,0,0,9:52:15
6.96,-6.19,90.7,631.3,-561.4,0,0,9:52:20
6.97,-6.21,90.8,632.9,-563.9,0,0,9:52:25
6.97,-6.21,90.8,632.9,-563.9,0,0,9:52:30
6.96,-6.2,90.8,632,-563,0,0,9:52:35
6.98,-6.22,90.8,633.8,-564.8,0,0,9:52:40
6.98,-6.21,90.8,633.8,-563.9,0,0,9:52:45
6.98,-6.21,90.8,633.8,-563.9,0,0,9:52:50
6.99,-6.22,90.9,635.4,-565.4,0,0,9:52:55
6.99,-6.23,90.9,635.4,-566.3,0,0,9:53:00
7,-6.23,90.8,635.6,-565.7,0,0,9:53:05
7,-6.24,90.9,636.3,-567.2,0,0,9:53:10
7,-6.24,90.9,636.3,-567.2,0,0,9:53:15
7.01,-6.24,90.9,637.2,-567.2,0,0,9:53:20
6.98,-6.21,90.9,634.5,-564.5,0,0,9:53:25
7,-6.23,90.9,636.3,-566.3,0,0,9:53:30
6.99,-6.22,90.9,635.4,-565.4,0,0,9:53:35
7.08,-6.32,90.9,643.6,-574.5,0,0,9:53:40
7.06,-6.29,90.9,641.8,-571.8,0,0,9:53:45
7.06,-6.3,90.9,641.8,-572.7,0,0,9:53:50
7.07,-6.31,90.9,642.7,-573.6,0,0,9:53:55
7.07,-6.3,90.9,642.7,-572.7,0,0,9:54:00
7.05,-6.28,90.9,640.8,-570.9,0,0,9:54:05
7.05,-6.29,90.9,640.8,-571.8,0,0,9:54:10
7.03,-6.27,90.9,639,-569.9,0,0,9:54:15
7.01,-6.25,90.9,637.2,-568.1,0,0,9:54:20
7.01,-6.25,90.9,637.2,-568.1,0,0,9:54:25
7,-6.24,90.9,636.3,-567.2,0,0,9:54:30
7.07,-6.3,90.9,642.7,-572.7,0,0,9:54:35
7,-6.23,90.9,636.3,-566.3,0,0,9:54:40
7.04,-6.28,90.9,639.9,-570.9,0,0,9:54:45
7.05,-6.29,90.9,640.8,-571.8,0,0,9:54:50
7.05,-6.28,90.9,640.8,-570.9,0,0,9:54:55
7.08,-6.32,90.9,643.6,-574.5,0,0,9:55:00
7.03,-6.27,90.9,639,-569.9,0,0,9:55:05
7.07,-6.3,90.9,642.7,-572.7,0,0,9:55:10
7.07,-6.31,90.9,642.7,-573.6,0,0,9:55:15
7.06,-6.3,90.9,641.8,-572.7,0,0,9:55:20
7.06,-6.3,90.9,641.8,-572.7,0,0,9:55:25
7.05,-6.28,90.9,640.8,-570.9,0,0,9:55:30
7.05,-6.29,90.9,640.8,-571.8,0,0,9:55:35
7.07,-6.31,90.9,642.7,-573.6,0,0,9:55:40
7.07,-6.3,90.9,642.7,-572.7,0,0,9:55:45
7.06,-6.31,90.9,641.8,-573.6,0,0,9:55:50
7.07,-6.3,90.9,642.7,-572.7,0,0,9:55:55
7.08,-6.31,90.9,643.6,-573.6,0,0,9:56:00
7.08,-6.32,90.9,643.6,-574.5,0,0,9:56:05
7.08,-6.32,90.9,643.6,-574.5,0,0,9:56:10
7.08,-6.32,90.9,643.6,-574.5,0,0,9:56:15
7.08,-6.33,90.9,643.6,-575.4,0,0,9:56:20
7.11,-6.35,90.9,646.3,-577.2,0,0,9:56:25
7.07,-6.3,90.9,642.7,-572.7,0,0,9:56:30
7.1,-6.33,90.9,645.4,-575.4,0,0,9:56:35
7.13,-6.36,91,648.8,-578.8,0,0,9:56:40
7.12,-6.34,91,647.9,-576.9,0,0,9:56:45
7.11,-6.35,91,647,-577.9,0,0,9:56:50
7.12,-6.35,91,647.9,-577.9,0,0,9:56:55
7.15,-6.37,90.9,649.9,-579,0,0,9:57:00
7.13,-6.37,91,648.8,-579.7,0,0,9:57:05
7.14,-6.37,91,649.7,-579.7,0,0,9:57:10
7.11,-6.34,91,647,-576.9,0,0,9:57:15
7.14,-6.36,91,649.7,-578.8,0,0,9:57:20
7.13,-6.36,91,648.8,-578.8,0,0,9:57:25
7.14,-6.37,90.9,649,-579,0,0,9:57:30
7.14,-6.37,91,649.7,-579.7,0,0,9:57:35
7.14,-6.38,91,649.7,-580.6,0,0,9:57:40
7.15,-6.37,91,650.7,-579.7,0,0,9:57:45
7.16,-6.38,90.9,650.8,-579.9,0,0,9:57:50
7.12,-6.36,91,647.9,-578.8,0,0,9:57:55
7.16,-6.39,91,651.6,-581.5,0,0,9:58:00
7.16,-6.39,91,651.6,-581.5,0,0,9:58:05
7.17,-6.39,91,652.5,-581.5,0,0,9:58:10
7.15,-6.38,91,650.7,-580.6,0,0,9:58:15
7.16,-6.39,91,651.6,-581.5,0,0,9:58:20
7.17,-6.4,91,652.5,-582.4,0,0,9:58:25
7.17,-6.39,91,652.5,-581.5,0,0,9:58:30
7.15,-6.38,91,650.7,-580.6,0,0,9:58:35
7.19,-6.42,91,654.3,-584.2,0,0,9:58:40
7.18,-6.41,91,653.4,-583.3,0,0,9:58:45
7.18,-6.41,91,653.4,-583.3,0,0,9:58:50
7.2,-6.43,91,655.2,-585.1,0,0,9:58:55
7.2,-6.43,91,655.2,-585.1,0,0,9:59:00
5.72,-5.06,90.9,519.9,-460,0,0,9:59:05
6.8,-6.06,91,618.8,-551.5,0,0,9:59:10
5.72,-5.05,90.9,519.9,-459,0,0,9:59:15
5.72,-5.06,90.9,519.9,-460,0,0,9:59:20
6.41,-5.7,90.9,582.7,-518.1,0,0,9:59:25
5.78,-5.11,90.9,525.4,-464.5,0,0,9:59:30
6.36,-5.65,90.9,578.1,-513.6,0,0,9:59:35
6.78,-6.03,91,617,-548.7,0,0,9:59:40
7.03,-6.27,91,639.7,-570.6,0,0,9:59:45
7.28,-6.49,91,662.5,-590.6,0,0,9:59:50
7.3,-6.52,91,664.3,-593.3,0,0,9:59:55
7.31,-6.53,91,665.2,-594.2,0,0,10:00:00
6.99,-6.23,91,636.1,-566.9,0,0,10:00:05
7.14,-6.38,91,649.7,-580.6,0,0,10:00:10
7.24,-6.47,91,658.8,-588.8,0,0,10:00:15
7.31,-6.53,91.1,665.9,-594.9,0,0,10:00:20
7.29,-6.5,91.1,664.1,-592.2,0,0,10:00:25
7.29,-6.5,91.1,664.1,-592.2,0,0,10:00:30
7.3,-6.52,91.1,665,-594,0,0,10:00:35
7.3,-6.51,91.1,665,-593.1,0,0,10:00:40
7.3,-6.51,91.1,665,-593.1,0,0,10:00:45
7.3,-6.52,91.2,665.8,-594.6,0,0,10:00:50
7.3,-6.52,91.1,665,-594,0,0,10:00:55
7.3,-6.52,91.2,665.8,-594.6,0,0,10:01:00
7.3,-6.52,91.2,665.8,-594.6,0,0,10:01:05
7.29,-6.5,91.1,664.1,-592.2,0,0,10:01:10
7.29,-6.5,91.1,664.1,-592.2,0,0,10:01:15
7.32,-6.54,91.2,667.6,-596.4,0,0,10:01:20
7.3,-6.52,91.2,665.8,-594.6,0,0,10:01:25
7.32,-6.53,91.2,667.6,-595.5,0,0,10:01:30
7.34,-6.56,91.2,669.4,-598.3,0,0,10:01:35
7.31,-6.53,91.2,666.7,-595.5,0,0,10:01:40
7.33,-6.55,91.2,668.5,-597.4,0,0,10:01:45
7.33,-6.55,91.2,668.5,-597.4,0,0,10:01:50
7.35,-6.57,91.2,670.3,-599.2,0,0,10:01:55
7.33,-6.55,91.2,668.5,-597.4,0,0,10:02:00
7.34,-6.55,91.2,669.4,-597.4,0,0,10:02:05
7.34,-6.53,91.2,669.4,-595.5,0,0,10:02:10
7.37,-6.59,91.2,672.1,-601,0,0,10:02:15
7.34,-6.57,91.2,669.4,-599.2,0,0,10:02:20
7.38,-6.59,91.2,673.1,-601,0,0,10:02:25
7.36,-6.58,91.2,671.2,-600.1,0,0,10:02:30
7.36,-6.58,91.2,671.2,-600.1,0,0,10:02:35
7.37,-6.59,91.2,672.1,-601,0,0,10:02:40
7.37,-6.59,91.2,672.1,-601,0,0,10:02:45
7.36,-6.45,91.2,671.2,-588.2,0,0,10:02:50
7.38,-6.49,91.2,673.1,-591.9,0,0,10:02:55
7.37,-6.59,91.2,672.1,-601,0,0,10:03:00
7.39,-6.61,91.2,674,-602.8,0,0,10:03:05
7.37,-6.59,91.2,672.1,-601,0,0,10:03:10
7.37,-6.59,91.2,672.1,-601,0,0,10:03:15
