path,bytes,modified_utc_ns
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/grounded_map_sources.yaml,3797,1784042624266510700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/mppt_eff_map.csv,457,1784042624260509800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/ocv_soc_curve.csv,2428,1784042623916944100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/panel_eff_map.csv,304,1784042624258511300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/regen_eff_map.csv,18659,1784042624256510500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/regen_eff_map_eco.csv,18674,1784042624249511000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/grounded_base_maps/regen_eff_map_power.csv,18650,1784042624252510700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1784043517950676200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130523,1784043518748127900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6730,1784043509667017100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1784043517994134600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.pdf,92890,1784043518539129400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.tex,7866,1784043509671018700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_ocv_grounded_mapshape_quickcheck/reports/current_maps_and_coefficients.md,3229,1784043509597372900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/bwsc2025_fitted_mle13_grounded_segmented_generic_fit_summary.yaml,11009,1784040135660162700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/replay_validation.csv,15380850,1784040129412764300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/replay_validation_battery_conditioned.csv,14790275,1784040132308989400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/replay_validation_end_to_end.csv,15897281,1784040135438560600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/Rint_T_by_soc_grounded.csv,869,1784039619905229500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/drive_eff_map.csv,18684,1784039620187270300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/drive_eff_map_eco.csv,18525,1784039620180274700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/drive_eff_map_power.csv,18627,1784039620184270000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/grounded_map_sources.yaml,3797,1784039620240270600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/mppt_eff_map.csv,457,1784039620233271400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/ocv_soc_curve.csv,2428,1784039619861229100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/panel_eff_map.csv,304,1784039620231270900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/regen_eff_map.csv,18659,1784039620228270100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/regen_eff_map_eco.csv,18674,1784039620219270900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/grounded_base_maps/regen_eff_map_power.csv,18650,1784039620224270500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1784040143939741900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130798,1784040144466537200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6663,1784040135717552700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1784040143944740100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.pdf,92893,1784040144371536600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.tex,7811,1784040135719553300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_coulomb_quickcheck/reports/current_maps_and_coefficients.md,3164,1784040135714552700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/bwsc2025_fitted_mle13_grounded_segmented_generic_fit_summary.yaml,19738,1784044522177080100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/replay_validation.csv,15378819,1784044515683368000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/replay_validation_battery_conditioned.csv,14788252,1784044518774233800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/replay_validation_end_to_end.csv,15894597,1784044522051081400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/Rint_T_by_soc_fitted_grounded.csv,866,1784044093642794100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/drive_eff_map.csv,18703,1784044092994732500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/drive_eff_map_eco.csv,18678,1784044093103467500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/drive_eff_map_power.csv,18607,1784044093197708600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/mppt_eff_map.csv,513,1784044093501641800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/ocv_soc_curve.csv,2422,1784044093656201400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/panel_eff_map.csv,469,1784044093481643600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/regen_eff_map.csv,18613,1784044093284778100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/regen_eff_map_eco.csv,18611,1784044093373166600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/adopted_maps/regen_eff_map_power.csv,18562,1784044093465641600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/Rint_T_by_soc_grounded.csv,869,1784043598016772600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/drive_eff_map.csv,18684,1784043598311923700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/drive_eff_map_eco.csv,18525,1784043598301924200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/drive_eff_map_power.csv,18627,1784043598307922700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/grounded_map_sources.yaml,3797,1784043598367922600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/mppt_eff_map.csv,457,1784043598359923200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/ocv_soc_curve.csv,2428,1784043597977625600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/panel_eff_map.csv,304,1784043598357924900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/regen_eff_map.csv,18659,1784043598355921900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/regen_eff_map_eco.csv,18674,1784043598314923400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/grounded_base_maps/regen_eff_map_power.csv,18650,1784043598351922100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1784044535292221500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130523,1784044536096362400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6689,1784044522226082400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1784044535306221600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.pdf,92892,1784044535943364500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.tex,7824,1784044522230082200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_mapshape_gate_quickcheck/reports/current_maps_and_coefficients.md,3189,1784044522219082400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/bwsc2025_fitted_mle13_grounded_segmented_generic_fit_summary.yaml,10995,1784039095453304200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/replay_validation.csv,15381323,1784039089265069800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/replay_validation_battery_conditioned.csv,14790838,1784039092464566900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/replay_validation_end_to_end.csv,15897093,1784039095360301900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/Rint_T_by_soc_grounded.csv,869,1784038165779541800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/drive_eff_map.csv,18684,1784038166290406300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/drive_eff_map_eco.csv,18525,1784038166272734800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/drive_eff_map_power.csv,18627,1784038166285611300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/grounded_map_sources.yaml,3797,1784038166365402600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/mppt_eff_map.csv,457,1784038166358405200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/ocv_soc_curve.csv,2428,1784038165718590600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/panel_eff_map.csv,304,1784038166356405600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/regen_eff_map.csv,18659,1784038166308405500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/regen_eff_map_eco.csv,18674,1784038166296403700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/grounded_base_maps/regen_eff_map_power.csv,18650,1784038166304404200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1784039104779756100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130795,1784039105385270400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6651,1784039095534918100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1784039104784749300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.pdf,92898,1784039105275268500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.tex,7800,1784039095541916300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_physical_sensor_quickcheck/reports/current_maps_and_coefficients.md,3151,1784039095520918700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/bwsc2025_fitted_mle13_grounded_segmented_generic_fit_summary.yaml,16192,1784033141563907500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/replay_validation.csv,15392125,1784033138633826000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/replay_validation_end_to_end.csv,15899923,1784033141464910900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/Rint_T_by_soc_fitted_grounded.csv,872,1784020435243952200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/drive_eff_map.csv,18742,1784020434520162600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/drive_eff_map_eco.csv,18731,1784020434650160100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/drive_eff_map_power.csv,18621,1784020434763163800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/mppt_eff_map.csv,515,1784020435199951300
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/ocv_soc_curve.csv,2428,1784007693140408100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/panel_eff_map.csv,469,1784020435157723600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/regen_eff_map.csv,18613,1784020434880161900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/regen_eff_map_eco.csv,18611,1784020434996160900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/adopted_maps/regen_eff_map_power.csv,18562,1784020435109978100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/Rint_T_by_soc_grounded.csv,869,1784007693186404200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/drive_eff_map.csv,18684,1784007693510361600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/drive_eff_map_eco.csv,18525,1784007693501358000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/drive_eff_map_power.csv,18627,1784007693506358700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/grounded_map_sources.yaml,3797,1784007693561359400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/mppt_eff_map.csv,457,1784007693546360700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/ocv_soc_curve.csv,2428,1784007693140408100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/panel_eff_map.csv,304,1784007693541360500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/regen_eff_map.csv,18659,1784007693533363100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/regen_eff_map_eco.csv,18674,1784007693514359200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/grounded_base_maps/regen_eff_map_power.csv,18650,1784007693519359000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1784033153728204700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130789,1784033154316226200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6575,1784033141608911600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1784033153739204400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.pdf,92776,1784033154184546500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.tex,7720,1784033141610912200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_rejected_double_scaled_postretire_20260714/reports/current_maps_and_coefficients.md,3061,1784033141605909000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/bwsc2025_fitted_mle13_grounded_segmented_generic_fit_summary.yaml,15688,1783987345688136800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/replay_validation.csv,15396482,1783987342974797100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/replay_validation_end_to_end.csv,15912713,1783987345556037700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/Rint_T_by_soc_fitted_grounded.csv,871,1783977403430437200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/drive_eff_map.csv,18722,1783977402785669200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/drive_eff_map_eco.csv,18700,1783977402882240100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/drive_eff_map_power.csv,18616,1783977402966110700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/mppt_eff_map.csv,516,1783977403399443900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/ocv_soc_curve.csv,2428,1783965860577351000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/panel_eff_map.csv,472,1783977403368437000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/regen_eff_map.csv,18613,1783977403057106200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/regen_eff_map_eco.csv,18611,1783977403250246500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/adopted_maps/regen_eff_map_power.csv,18562,1783977403339432100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/Rint_T_by_soc_grounded.csv,869,1783965860623047100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/drive_eff_map.csv,18684,1783965860983701800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/drive_eff_map_eco.csv,18525,1783965860971702800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/drive_eff_map_power.csv,18627,1783965860977702900
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/grounded_map_sources.yaml,3797,1783965861011701500
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/mppt_eff_map.csv,457,1783965861005702000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/ocv_soc_curve.csv,2428,1783965860577351000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/panel_eff_map.csv,304,1783965861002702400
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/regen_eff_map.csv,18659,1783965860999701800
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/regen_eff_map_eco.csv,18674,1783965860990706600
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/grounded_base_maps/regen_eff_map_power.csv,18650,1783965860995698200
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.aux,1955,1783987353498682100
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.log,130789,1783987354110473000
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.md,6573,1783987345731123700
project_packages/bwsc2025_fitted_mle13_grounded_segmented/outputs/identification/runs/mle15_unconstrained_rejected_20260714/reports/bwsc2025_fitted_mle13_grounded_segmented_generic_identification_report.out,1322,1783987353504684900
