Voltage(V),cellVoltage(V),Current(A),time,used_A[Ah],SOC(%)
8.148,4.074,10,0:08:10,1.339086944,97.38042086
8.145,4.0725,10,0:08:11,1.341864722,97.37498685
8.148,4.074,10,0:08:12,1.3446425,97.36955284
8.146,4.073,10,0:08:13,1.347420278,97.36411883
8.146,4.073,10,0:08:14,1.350198056,97.35868483
8.148,4.074,10,0:08:15,1.352975833,97.35325082
8.145,4.0725,10,0:08:16,1.355753611,97.34781681
8.147,4.0735,10,0:08:17,1.358531389,97.3423828
8.146,4.073,10,0:08:18,1.361309167,97.3369488
8.143,4.0715,10,0:08:19,1.364086944,97.33151479
8.144,4.072,10,0:08:20,1.366864722,97.32608078
8.146,4.073,10,0:08:21,1.3696425,97.32064677
8.145,4.0725,10,0:08:22,1.372420278,97.31521277
8.146,4.073,10,0:08:23,1.375198056,97.30977876
8.143,4.0715,10,0:08:24,1.377975833,97.30434475
8.146,4.073,10,0:08:25,1.380753611,97.29891074
8.143,4.0715,10,0:08:26,1.383531389,97.29347673
8.144,4.072,10,0:08:27,1.386309167,97.28804273
8.146,4.073,10,0:08:28,1.389086944,97.28260872
8.143,4.0715,10,0:08:29,1.391864722,97.27717471
8.145,4.0725,10,0:08:30,1.3946425,97.2717407
8.143,4.0715,10,0:08:31,1.397420278,97.2663067
8.143,4.0715,10,0:08:32,1.400198056,97.26087269
8.144,4.072,10,0:08:33,1.402975833,97.25543868
8.142,4.071,10,0:08:34,1.405753611,97.25000467
8.145,4.0725,10,0:08:35,1.408531389,97.24457067
8.141,4.0705,10,0:08:36,1.411309167,97.23913666
8.142,4.071,10,0:08:37,1.414086944,97.23370265
8.143,4.0715,10,0:08:38,1.416864722,97.22826864
8.141,4.0705,10,0:08:39,1.4196425,97.22283463
8.143,4.0715,10,0:08:40,1.422420278,97.21740063
8.143,4.0715,10,0:08:41,1.425198056,97.21196662
8.141,4.0705,10,0:08:42,1.427975833,97.20653261
8.142,4.071,10,0:08:43,1.430753611,97.2010986
8.143,4.0715,10,0:08:44,1.433531389,97.1956646
8.143,4.0715,10,0:08:45,1.436309167,97.19023059
8.14,4.07,10,0:08:46,1.439086944,97.18479658
8.142,4.071,10,0:08:47,1.441864722,97.17936257
8.14,4.07,10,0:08:48,1.4446425,97.17392857
8.141,4.0705,10,0:08:49,1.447420278,97.16849456
8.148,4.074,10,0:08:50,1.450198056,97.16306055
8.14,4.07,10,0:08:51,1.452975833,97.15762654
8.142,4.071,10,0:08:52,1.455753611,97.15219254
8.14,4.07,10,0:08:53,1.458531389,97.14675853
8.14,4.07,10,0:08:54,1.461309167,97.14132452
8.141,4.0705,10,0:08:55,1.464086944,97.13589051
8.138,4.069,10,0:08:56,1.466864722,97.1304565
8.142,4.071,10,0:08:57,1.4696425,97.1250225
8.14,4.07,10,0:08:58,1.472420278,97.11958849
8.14,4.07,10,0:08:59,1.475198056,97.11415448
8.141,4.0705,10,0:09:00,1.477975833,97.10872047
8.14,4.07,10,0:09:01,1.480753611,97.10328647
8.14,4.07,10,0:09:02,1.483531389,97.09785246
8.14,4.07,10,0:09:03,1.486309167,97.09241845
8.14,4.07,10,0:09:04,1.489086944,97.08698444
8.14,4.07,10,0:09:05,1.491864722,97.08155044
8.138,4.069,10,0:09:06,1.4946425,97.07611643
8.14,4.07,10,0:09:07,1.497420278,97.07068242
8.139,4.0695,10,0:09:08,1.500198056,97.06524841
8.137,4.0685,10,0:09:09,1.502975833,97.0598144
8.14,4.07,10,0:09:10,1.505753611,97.0543804
8.139,4.0695,10,0:09:11,1.508531389,97.04894639
8.138,4.069,10,0:09:12,1.511309167,97.04351238
8.14,4.07,10,0:09:13,1.514086944,97.03807837
8.137,4.0685,10,0:09:14,1.516864722,97.03264437
8.139,4.0695,10,0:09:15,1.5196425,97.02721036
8.139,4.0695,10,0:09:16,1.522420278,97.02177635
8.136,4.068,10,0:09:17,1.525198056,97.01634234
8.14,4.07,10,0:09:18,1.527975833,97.01090834
8.138,4.069,10,0:09:19,1.530753611,97.00547433
8.138,4.069,10,0:09:20,1.533531389,97.00004032
8.138,4.069,10,0:09:21,1.536309167,96.99460631
8.138,4.069,10,0:09:22,1.539086944,96.9891723
8.139,4.0695,10,0:09:23,1.541864722,96.9837383
8.134,4.067,10,0:09:24,1.5446425,96.97830429
8.139,4.0695,10,0:09:25,1.547420278,96.97287028
8.134,4.067,10,0:09:26,1.550198056,96.96743627
8.136,4.068,10,0:09:27,1.552975833,96.96200227
8.137,4.0685,10,0:09:28,1.555753611,96.95656826
8.134,4.067,10,0:09:29,1.558531389,96.95113425
8.137,4.0685,10,0:09:30,1.561309167,96.94570024
8.135,4.0675,10,0:09:31,1.564086944,96.94026624
8.136,4.068,10,0:09:32,1.566864722,96.93483223
8.136,4.068,10,0:09:33,1.5696425,96.92939822
8.135,4.0675,10,0:09:34,1.572420278,96.92396421
8.137,4.0685,10,0:09:35,1.575198056,96.91853021
8.134,4.067,10,0:09:36,1.577975833,96.9130962
8.137,4.0685,10,0:09:37,1.580753611,96.90766219
8.134,4.067,10,0:09:38,1.583531389,96.90222818
8.135,4.0675,10,0:09:39,1.586309167,96.89679417
8.135,4.0675,10,0:09:40,1.589086944,96.89136017
8.134,4.067,10,0:09:41,1.591864722,96.88592616
8.135,4.0675,10,0:09:42,1.5946425,96.88049215
8.135,4.0675,10,0:09:43,1.597420278,96.87505814
8.134,4.067,10,0:09:44,1.600198056,96.86962414
8.134,4.067,10,0:09:45,1.602975833,96.86419013
8.134,4.067,10,0:09:46,1.605753611,96.85875612
8.135,4.0675,10,0:09:47,1.608531389,96.85332211
8.134,4.067,10,0:09:48,1.611309167,96.84788811
8.134,4.067,10,0:09:49,1.614086944,96.8424541
8.134,4.067,10,0:09:50,1.616864722,96.83702009
8.131,4.0655,10,0:09:51,1.6196425,96.83158608
8.135,4.0675,10,0:09:52,1.622420278,96.82615207
8.133,4.0665,10,0:09:53,1.625198056,96.82071807
8.133,4.0665,10,0:09:54,1.627975833,96.81528406
8.131,4.0655,10,0:09:55,1.630753611,96.80985005
8.133,4.0665,10,0:09:56,1.633531389,96.80441604
8.133,4.0665,10,0:09:57,1.636309167,96.79898204
8.134,4.067,10,0:09:58,1.639086944,96.79354803
8.131,4.0655,10,0:09:59,1.641864722,96.78811402
8.133,4.0665,10,0:10:00,1.6446425,96.78268001
8.133,4.0665,10,0:10:01,1.647420278,96.77724601
8.133,4.0665,10,0:10:02,1.650198056,96.771812
8.132,4.066,10,0:10:03,1.652975833,96.76637799
8.132,4.066,10,0:10:04,1.655753611,96.76094398
8.132,4.066,10,0:10:05,1.658531389,96.75550998
8.131,4.0655,10,0:10:06,1.661309167,96.75007597
8.132,4.066,10,0:10:07,1.664086944,96.74464196
8.13,4.065,10,0:10:08,1.666864722,96.73920795
8.131,4.0655,10,0:10:09,1.6696425,96.73377394
8.13,4.065,10,0:10:10,1.672420278,96.72833994
8.13,4.065,10,0:10:11,1.675198056,96.72290593
8.13,4.065,10,0:10:12,1.677975833,96.71747192
8.13,4.065,10,0:10:13,1.680753611,96.71203791
8.13,4.065,10,0:10:14,1.683531389,96.70660391
8.13,4.065,10,0:10:15,1.686309167,96.7011699
8.13,4.065,10,0:10:16,1.689086944,96.69573589
8.13,4.065,10,0:10:17,1.691864722,96.69030188
8.13,4.065,10,0:10:18,1.6946425,96.68486788
8.13,4.065,10,0:10:19,1.697420278,96.67943387
8.128,4.064,10,0:10:20,1.700198056,96.67399986
8.13,4.065,10,0:10:21,1.702975833,96.66856585
8.13,4.065,10,0:10:22,1.705753611,96.66313184
8.129,4.0645,10,0:10:23,1.708531389,96.65769784
8.13,4.065,10,0:10:24,1.711309167,96.65226383
8.13,4.065,10,0:10:25,1.714086944,96.64682982
8.128,4.064,10,0:10:26,1.716864722,96.64139581
8.129,4.0645,10,0:10:27,1.7196425,96.63596181
8.129,4.0645,10,0:10:28,1.722420278,96.6305278
8.129,4.0645,10,0:10:29,1.725198056,96.62509379
8.128,4.064,10,0:10:30,1.727975833,96.61965978
8.13,4.065,10,0:10:31,1.730753611,96.61422578
8.128,4.064,10,0:10:32,1.733531389,96.60879177
8.128,4.064,10,0:10:33,1.736309167,96.60335776
8.128,4.064,10,0:10:34,1.739086944,96.59792375
8.128,4.064,10,0:10:35,1.741864722,96.59248974
8.128,4.064,10,0:10:36,1.7446425,96.58705574
8.129,4.0645,10,0:10:37,1.747420278,96.58162173
8.128,4.064,10,0:10:38,1.750198056,96.57618772
8.128,4.064,10,0:10:39,1.752975833,96.57075371
8.128,4.064,10,0:10:40,1.755753611,96.56531971
8.128,4.064,10,0:10:41,1.758531389,96.5598857
8.128,4.064,10,0:10:42,1.761309167,96.55445169
8.128,4.064,10,0:10:43,1.764086944,96.54901768
8.129,4.0645,10,0:10:44,1.766864722,96.54358368
8.125,4.0625,10,0:10:45,1.7696425,96.53814967
8.128,4.064,10,0:10:46,1.772420278,96.53271566
8.128,4.064,10,0:10:47,1.775198056,96.52728165
8.124,4.062,10,0:10:48,1.777975833,96.52184765
8.128,4.064,10,0:10:49,1.780753611,96.51641364
8.125,4.0625,10,0:10:50,1.783531389,96.51097963
8.127,4.0635,10,0:10:51,1.786309167,96.50554562
8.126,4.063,10,0:10:52,1.789086944,96.50011161
8.124,4.062,10,0:10:53,1.791864722,96.49467761
8.125,4.0625,10,0:10:54,1.7946425,96.4892436
8.126,4.063,10,0:10:55,1.797420278,96.48380959
8.126,4.063,10,0:10:56,1.800198056,96.47837558
8.124,4.062,10,0:10:57,1.802975833,96.47294158
8.126,4.063,10,0:10:58,1.805753611,96.46750757
8.124,4.062,10,0:10:59,1.808531389,96.46207356
8.125,4.0625,10,0:11:00,1.811309167,96.45663955
8.124,4.062,10,0:11:01,1.814086944,96.45120555
8.124,4.062,10,0:11:02,1.816864722,96.44577154
8.128,4.064,10,0:11:03,1.8196425,96.44033753
8.124,4.062,10,0:11:04,1.822420278,96.43490352
8.124,4.062,10,0:11:05,1.825198056,96.42946951
8.124,4.062,10,0:11:06,1.827975833,96.42403551
8.124,4.062,10,0:11:07,1.830753611,96.4186015
8.125,4.0625,10,0:11:08,1.833531389,96.41316749
8.124,4.062,10,0:11:09,1.836309167,96.40773348
8.126,4.063,10,0:11:10,1.839086944,96.40229948
8.122,4.061,10,0:11:11,1.841864722,96.39686547
8.127,4.0635,10,0:11:12,1.8446425,96.39143146
8.123,4.0615,10,0:11:13,1.847420278,96.38599745
8.123,4.0615,10,0:11:14,1.850198056,96.38056345
8.124,4.062,10,0:11:15,1.852975833,96.37512944
8.121,4.0605,10,0:11:16,1.855753611,96.36969543
8.124,4.062,10,0:11:17,1.858531389,96.36426142
8.125,4.0625,10,0:11:18,1.861309167,96.35882742
8.124,4.062,10,0:11:19,1.864086944,96.35339341
8.124,4.062,10,0:11:20,1.866864722,96.3479594
8.122,4.061,10,0:11:21,1.8696425,96.34252539
8.124,4.062,10,0:11:22,1.872420278,96.33709138
8.122,4.061,10,0:11:23,1.875198056,96.33165738
8.124,4.062,10,0:11:24,1.877975833,96.32622337
8.122,4.061,10,0:11:25,1.880753611,96.32078936
8.123,4.0615,10,0:11:26,1.883531389,96.31535535
8.122,4.061,10,0:11:27,1.886309167,96.30992135
8.121,4.0605,10,0:11:28,1.889086944,96.30448734
8.121,4.0605,10,0:11:29,1.891864722,96.29905333
8.122,4.061,10,0:11:30,1.8946425,96.29361932
8.124,4.062,10,0:11:31,1.897420278,96.28818532
8.118,4.059,10,0:11:32,1.900198056,96.28275131
8.124,4.062,10,0:11:33,1.902975833,96.2773173
8.122,4.061,10,0:11:34,1.905753611,96.27188329
8.121,4.0605,10,0:11:35,1.908531389,96.26644928
8.124,4.062,10,0:11:36,1.911309167,96.26101528
8.118,4.059,10,0:11:37,1.914086944,96.25558127
8.124,4.062,10,0:11:38,1.916864722,96.25014726
8.122,4.061,10,0:11:39,1.9196425,96.24471325
8.118,4.059,10,0:11:40,1.922420278,96.23927925
8.124,4.062,10,0:11:41,1.925198056,96.23384524
8.118,4.059,10,0:11:42,1.927975833,96.22841123
8.121,4.0605,10,0:11:43,1.930753611,96.22297722
8.121,4.0605,10,0:11:44,1.933531389,96.21754322
8.119,4.0595,10,0:11:45,1.936309167,96.21210921
8.121,4.0605,10,0:11:46,1.939086944,96.2066752
8.12,4.06,10,0:11:47,1.941864722,96.20124119
8.119,4.0595,10,0:11:48,1.9446425,96.19580718
8.12,4.06,10,0:11:49,1.947420278,96.19037318
8.118,4.059,10,0:11:50,1.950198056,96.18493917
8.119,4.0595,10,0:11:51,1.952975833,96.17950516
8.12,4.06,10,0:11:52,1.955753611,96.17407115
8.119,4.0595,10,0:11:53,1.958531389,96.16863715
8.119,4.0595,10,0:11:54,1.961309167,96.16320314
8.12,4.06,10,0:11:55,1.964086944,96.15776913
8.118,4.059,10,0:11:56,1.966864722,96.15233512
8.119,4.0595,10,0:11:57,1.9696425,96.14690112
8.118,4.059,10,0:11:58,1.972420278,96.14146711
8.119,4.0595,10,0:11:59,1.975198056,96.1360331
8.119,4.0595,10,0:12:00,1.977975833,96.13059909
8.117,4.0585,10,0:12:01,1.980753611,96.12516509
8.12,4.06,10,0:12:02,1.983531389,96.11973108
8.119,4.0595,10,0:12:03,1.986309167,96.11429707
8.118,4.059,10,0:12:04,1.989086944,96.10886306
8.12,4.06,10,0:12:05,1.991864722,96.10342905
8.117,4.0585,10,0:12:06,1.9946425,96.09799505
8.119,4.0595,10,0:12:07,1.997420278,96.09256104
8.118,4.059,10,0:12:08,2.000198056,96.08712703
8.118,4.059,10,0:12:09,2.002975833,96.08169302
8.12,4.06,10,0:12:10,2.005753611,96.07625902
8.118,4.059,10,0:12:11,2.008531389,96.07082501
8.118,4.059,10,0:12:12,2.011309167,96.065391
8.118,4.059,10,0:12:13,2.014086944,96.05995699
8.119,4.0595,10,0:12:14,2.016864722,96.05452299
8.118,4.059,10,0:12:15,2.0196425,96.04908898
8.117,4.0585,10,0:12:16,2.022420278,96.04365497
8.118,4.059,10,0:12:17,2.025198056,96.03822096
8.115,4.0575,10,0:12:18,2.027975833,96.03278695
8.118,4.059,10,0:12:19,2.030753611,96.02735295
8.118,4.059,10,0:12:20,2.033531389,96.02191894
8.115,4.0575,10,0:12:21,2.036309167,96.01648493
8.118,4.059,10,0:12:22,2.039086944,96.01105092
8.117,4.0585,10,0:12:23,2.041864722,96.00561692
8.118,4.059,10,0:12:24,2.0446425,96.00018291
8.117,4.0585,10,0:12:25,2.047420278,95.9947489
8.115,4.0575,10,0:12:26,2.050198056,95.98931489
8.118,4.059,10,0:12:27,2.052975833,95.98388089
8.117,4.0585,10,0:12:28,2.055753611,95.97844688
8.115,4.0575,10,0:12:29,2.058531389,95.97301287
8.118,4.059,10,0:12:30,2.061309167,95.96757886
8.115,4.0575,10,0:12:31,2.064086944,95.96214485
8.114,4.057,10,0:12:32,2.066864722,95.95671085
8.118,4.059,10,0:12:33,2.0696425,95.95127684
8.115,4.0575,10,0:12:34,2.072420278,95.94584283
8.117,4.0585,10,0:12:35,2.075198056,95.94040882
8.115,4.0575,10,0:12:36,2.077975833,95.93497482
8.114,4.057,10,0:12:37,2.080753611,95.92954081
8.116,4.058,10,0:12:38,2.083531389,95.9241068
8.117,4.0585,10,0:12:39,2.086309167,95.91867279
8.114,4.057,10,0:12:40,2.089086944,95.91323879
8.115,4.0575,10,0:12:41,2.091864722,95.90780478
8.113,4.0565,10,0:12:42,2.0946425,95.90237077
8.117,4.0585,10,0:12:43,2.097420278,95.89693676
8.113,4.0565,10,0:12:44,2.100198056,95.89150276
8.114,4.057,10,0:12:45,2.102975833,95.88606875
8.118,4.059,10,0:12:46,2.105753611,95.88063474
8.113,4.0565,10,0:12:47,2.108531389,95.87520073
8.118,4.059,10,0:12:48,2.111309167,95.86976672
8.112,4.056,10,0:12:49,2.114086944,95.86433272
8.114,4.057,10,0:12:50,2.116864722,95.85889871
8.115,4.0575,10,0:12:51,2.1196425,95.8534647
8.113,4.0565,10,0:12:52,2.122420278,95.84803069
8.115,4.0575,10,0:12:53,2.125198056,95.84259669
8.112,4.056,10,0:12:54,2.127975833,95.83716268
8.114,4.057,10,0:12:55,2.130753611,95.83172867
8.113,4.0565,10,0:12:56,2.133531389,95.82629466
8.114,4.057,10,0:12:57,2.136309167,95.82086066
8.114,4.057,10,0:12:58,2.139086944,95.81542665
8.113,4.0565,10,0:12:59,2.141864722,95.80999264
8.115,4.0575,10,0:13:00,2.1446425,95.80455863
8.113,4.0565,10,0:13:01,2.147420278,95.79912462
8.112,4.056,10,0:13:02,2.150198056,95.79369062
8.114,4.057,10,0:13:03,2.152975833,95.78825661
8.112,4.056,10,0:13:04,2.155753611,95.7828226
8.114,4.057,10,0:13:05,2.158531389,95.77738859
8.111,4.0555,10,0:13:06,2.161309167,95.77195459
8.114,4.057,10,0:13:07,2.164086944,95.76652058
8.112,4.056,10,0:13:08,2.166864722,95.76108657
8.113,4.0565,10,0:13:09,2.1696425,95.75565256
8.112,4.056,10,0:13:10,2.172420278,95.75021856
8.112,4.056,10,0:13:11,2.175198056,95.74478455
8.114,4.057,10,0:13:12,2.177975833,95.73935054
8.112,4.056,10,0:13:13,2.180753611,95.73391653
8.113,4.0565,10,0:13:14,2.183531389,95.72848253
8.112,4.056,10,0:13:15,2.186309167,95.72304852
8.112,4.056,10,0:13:16,2.189086944,95.71761451
8.112,4.056,10,0:13:17,2.191864722,95.7121805
8.112,4.056,10,0:13:18,2.1946425,95.70674649
8.113,4.0565,10,0:13:19,2.197420278,95.70131249
8.111,4.0555,10,0:13:20,2.200198056,95.69587848
8.112,4.056,10,0:13:21,2.202975833,95.69044447
8.111,4.0555,10,0:13:22,2.205753611,95.68501046
8.112,4.056,10,0:13:23,2.208531389,95.67957646
8.11,4.055,10,0:13:24,2.211309167,95.67414245
8.112,4.056,10,0:13:25,2.214086944,95.66870844
8.112,4.056,10,0:13:26,2.216864722,95.66327443
8.112,4.056,10,0:13:27,2.2196425,95.65784043
8.112,4.056,10,0:13:28,2.222420278,95.65240642
8.11,4.055,10,0:13:29,2.225198056,95.64697241
8.111,4.0555,10,0:13:30,2.227975833,95.6415384
8.112,4.056,10,0:13:31,2.230753611,95.63610439
8.109,4.0545,10,0:13:32,2.233531389,95.63067039
8.112,4.056,10,0:13:33,2.236309167,95.62523638
8.111,4.0555,10,0:13:34,2.239086944,95.61980237
8.11,4.055,10,0:13:35,2.241864722,95.61436836
8.112,4.056,10,0:13:36,2.2446425,95.60893436
8.108,4.054,10,0:13:37,2.247420278,95.60350035
8.112,4.056,10,0:13:38,2.250198056,95.59806634
8.112,4.056,10,0:13:39,2.252975833,95.59263233
8.109,4.0545,10,0:13:40,2.255753611,95.58719833
8.112,4.056,10,0:13:41,2.258531389,95.58176432
8.108,4.054,10,0:13:42,2.261309167,95.57633031
8.11,4.055,10,0:13:43,2.264086944,95.5708963
8.108,4.054,10,0:13:44,2.266864722,95.56546229
8.111,4.0555,10,0:13:45,2.2696425,95.56002829
8.108,4.054,10,0:13:46,2.272420278,95.55459428
8.108,4.054,10,0:13:47,2.275198056,95.54916027
8.112,4.056,10,0:13:48,2.277975833,95.54372626
8.108,4.054,10,0:13:49,2.280753611,95.53829226
8.109,4.0545,10,0:13:50,2.283531389,95.53285825
8.108,4.054,10,0:13:51,2.286309167,95.52742424
8.108,4.054,10,0:13:52,2.289086944,95.52199023
8.11,4.055,10,0:13:53,2.291864722,95.51655623
8.107,4.0535,10,0:13:54,2.2946425,95.51112222
8.111,4.0555,10,0:13:55,2.297420278,95.50568821
8.108,4.054,10,0:13:56,2.300198056,95.5002542
8.108,4.054,10,0:13:57,2.302975833,95.4948202
8.109,4.0545,10,0:13:58,2.305753611,95.48938619
8.109,4.0545,10,0:13:59,2.308531389,95.48395218
8.108,4.054,10,0:14:00,2.311309167,95.47851817
8.108,4.054,10,0:14:01,2.314086944,95.47308416
8.109,4.0545,10,0:14:02,2.316864722,95.46765016
8.109,4.0545,10,0:14:03,2.3196425,95.46221615
8.107,4.0535,10,0:14:04,2.322420278,95.45678214
8.109,4.0545,10,0:14:05,2.325198056,95.45134813
8.108,4.054,10,0:14:06,2.327975833,95.44591413
8.108,4.054,10,0:14:07,2.330753611,95.44048012
8.105,4.0525,10,0:14:08,2.333531389,95.43504611
8.109,4.0545,10,0:14:09,2.336309167,95.4296121
8.106,4.053,10,0:14:10,2.339086944,95.4241781
8.106,4.053,10,0:14:11,2.341864722,95.41874409
8.108,4.054,10,0:14:12,2.3446425,95.41331008
8.106,4.053,10,0:14:13,2.347420278,95.40787607
8.108,4.054,10,0:14:14,2.350198056,95.40244206
8.107,4.0535,10,0:14:15,2.352975833,95.39700806
8.107,4.0535,10,0:14:16,2.355753611,95.39157405
8.107,4.0535,10,0:14:17,2.358531389,95.38614004
8.107,4.0535,10,0:14:18,2.361309167,95.38070603
8.106,4.053,10,0:14:19,2.364086944,95.37527203
8.107,4.0535,10,0:14:20,2.366864722,95.36983802
8.107,4.0535,10,0:14:21,2.3696425,95.36440401
8.106,4.053,10,0:14:22,2.372420278,95.35897
8.107,4.0535,10,0:14:23,2.375198056,95.353536
8.105,4.0525,10,0:14:24,2.377975833,95.34810199
8.107,4.0535,10,0:14:25,2.380753611,95.34266798
8.107,4.0535,10,0:14:26,2.383531389,95.33723397
8.104,4.052,10,0:14:27,2.386309167,95.33179997
8.108,4.054,10,0:14:28,2.389086944,95.32636596
8.103,4.0515,10,0:14:29,2.391864722,95.32093195
8.107,4.0535,10,0:14:30,2.3946425,95.31549794
8.106,4.053,10,0:14:31,2.397420278,95.31006393
8.104,4.052,10,0:14:32,2.400198056,95.30462993
8.106,4.053,10,0:14:33,2.402975833,95.29919592
8.104,4.052,10,0:14:34,2.405753611,95.29376191
8.106,4.053,10,0:14:35,2.408531389,95.2883279
8.104,4.052,10,0:14:36,2.411309167,95.2828939
8.106,4.053,10,0:14:37,2.414086944,95.27745989
8.107,4.0535,10,0:14:38,2.416864722,95.27202588
8.103,4.0515,10,0:14:39,2.4196425,95.26659187
8.107,4.0535,10,0:14:40,2.422420278,95.26115787
8.105,4.0525,10,0:14:41,2.425198056,95.25572386
8.103,4.0515,10,0:14:42,2.427975833,95.25028985
8.108,4.054,10,0:14:43,2.430753611,95.24485584
8.105,4.0525,10,0:14:44,2.433531389,95.23942183
8.105,4.0525,10,0:14:45,2.436309167,95.23398783
8.105,4.0525,10,0:14:46,2.439086944,95.22855382
8.102,4.051,10,0:14:47,2.441864722,95.22311981
8.107,4.0535,10,0:14:48,2.4446425,95.2176858
8.102,4.051,10,0:14:49,2.447420278,95.2122518
8.107,4.0535,10,0:14:50,2.450198056,95.20681779
8.103,4.0515,10,0:14:51,2.452975833,95.20138378
8.103,4.0515,10,0:14:52,2.455753611,95.19594977
8.107,4.0535,10,0:14:53,2.458531389,95.19051577
8.102,4.051,10,0:14:54,2.461309167,95.18508176
8.104,4.052,10,0:14:55,2.464086944,95.17964775
8.104,4.052,10,0:14:56,2.466864722,95.17421374
8.102,4.051,10,0:14:57,2.4696425,95.16877973
8.103,4.0515,10,0:14:58,2.472420278,95.16334573
8.105,4.0525,10,0:14:59,2.475198056,95.15791172
8.103,4.0515,10,0:15:00,2.477975833,95.15247771
8.103,4.0515,10,0:15:01,2.480753611,95.1470437
8.102,4.051,10,0:15:02,2.483531389,95.1416097
8.102,4.051,10,0:15:03,2.486309167,95.13617569
8.104,4.052,10,0:15:04,2.489086944,95.13074168
8.102,4.051,10,0:15:05,2.491864722,95.12530767
8.103,4.0515,10,0:15:06,2.4946425,95.11987367
8.102,4.051,10,0:15:07,2.497420278,95.11443966
8.102,4.051,10,0:15:08,2.500198056,95.10900565
8.102,4.051,10,0:15:09,2.502975833,95.10357164
8.101,4.0505,10,0:15:10,2.505753611,95.09813764
8.103,4.0515,10,0:15:11,2.508531389,95.09270363
8.102,4.051,10,0:15:12,2.511309167,95.08726962
8.102,4.051,10,0:15:13,2.514086944,95.08183561
8.104,4.052,10,0:15:14,2.516864722,95.0764016
8.101,4.0505,10,0:15:15,2.5196425,95.0709676
8.103,4.0515,10,0:15:16,2.522420278,95.06553359
8.101,4.0505,10,0:15:17,2.525198056,95.06009958
8.102,4.051,10,0:15:18,2.527975833,95.05466557
8.103,4.0515,10,0:15:19,2.530753611,95.04923157
8.101,4.0505,10,0:15:20,2.533531389,95.04379756
8.103,4.0515,10,0:15:21,2.536309167,95.03836355
8.101,4.0505,10,0:15:22,2.539086944,95.03292954
8.102,4.051,10,0:15:23,2.541864722,95.02749554
8.101,4.0505,10,0:15:24,2.5446425,95.02206153
8.101,4.0505,10,0:15:25,2.547420278,95.01662752
8.102,4.051,10,0:15:26,2.550198056,95.01119351
8.101,4.0505,10,0:15:27,2.552975833,95.0057595
8.103,4.0515,10,0:15:28,2.555753611,95.0003255
8.102,4.051,10,0:15:29,2.558531389,94.99489149
8.103,4.0515,10,0:15:30,2.561309167,94.98945748
8.1,4.05,10,0:15:31,2.564086944,94.98402347
8.102,4.051,10,0:15:32,2.566864722,94.97858947
8.101,4.0505,10,0:15:33,2.5696425,94.97315546
8.102,4.051,10,0:15:34,2.572420278,94.96772145
8.103,4.0515,10,0:15:35,2.575198056,94.96228744
8.101,4.0505,10,0:15:36,2.577975833,94.95685344
8.101,4.0505,10,0:15:37,2.580753611,94.95141943
8.101,4.0505,10,0:15:38,2.583531389,94.94598542
8.101,4.0505,10,0:15:39,2.586309167,94.94055141
8.102,4.051,10,0:15:40,2.589086944,94.9351174
8.099,4.0495,10,0:15:41,2.591864722,94.9296834
8.102,4.051,10,0:15:42,2.5946425,94.92424939
8.099,4.0495,10,0:15:43,2.597420278,94.91881538
8.1,4.05,10,0:15:44,2.600198056,94.91338137
8.102,4.051,10,0:15:45,2.602975833,94.90794737
8.103,4.0515,10,0:15:46,2.605753611,94.90251336
8.102,4.051,10,0:15:47,2.608531389,94.89707935
8.099,4.0495,10,0:15:48,2.611309167,94.89164534
8.1,4.05,10,0:15:49,2.614086944,94.88621134
8.102,4.051,10,0:15:50,2.616864722,94.88077733
8.098,4.049,10.541,0:15:51,2.619792778,94.87504934
8.103,4.0515,10,0:15:52,2.622570556,94.86961533
8.099,4.0495,10,0:15:53,2.625348333,94.86418133
8.099,4.0495,10,0:15:54,2.628126111,94.85874732
8.099,4.0495,10,0:15:55,2.630903889,94.85331331
8.101,4.0505,10,0:15:56,2.633681667,94.8478793
8.101,4.0505,10,0:15:57,2.636459444,94.84244529
8.099,4.0495,10,0:15:58,2.639237222,94.83701129
